規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
５人以上,調査産業計,8150875,4703162,3447713,151543,76041,75502,237153,113164,123989,8065265,4666039,3399226,26.2,16.2,39.8
５人以上,"鉱業,採石業,砂利採取業",1416,1087,329,16,15,1,26,24,2,1406,1078,328,1.2,1.6,－
５人以上,建設業,381899,320798,61101,2766,1779,987,3452,2367,1085,381213,320210,61003,2.5,1.2,9
５人以上,製造業,573908,401354,172554,6399,4318,2081,5492,3559,1933,574815,402113,172702,10.8,4.9,24.4
５人以上,電気・ガス・熱供給・水道業,27475,22992,4483,50,48,2,284,253,31,27241,22787,4454,2.1,1.9,3.1
５人以上,情報通信業,836113,606502,229611,7167,3834,3333,9441,5755,3686,833839,604581,229258,4.2,2.4,9.2
５人以上,"運輸業,郵便業",475607,356218,119389,9772,6404,3368,9762,7109,2653,475617,355513,120104,17.4,14,27.4
５人以上,"卸売業,小売業",1676825,947150,729675,34637,17129,17508,38671,20806,17865,1672791,943473,729318,28.8,16,45.3
５人以上,"金融業,保険業",394015,204390,189625,3093,1543,1550,6195,3287,2908,390913,202646,188267,6.7,1.3,12.4
５人以上,"不動産業,物品賃貸業",216939,138519,78420,3191,2123,1068,3795,2366,1429,216335,138276,78059,20.3,16.7,26.8
５人以上,"学術研究,専門・技術サービス業",392922,262280,130642,4308,2832,1476,4680,2620,2060,392550,262492,130058,9.3,5.1,17.8
５人以上,"宿泊業,飲食サービス業",698649,322413,376236,29509,13731,15778,45683,21192,24491,682475,314952,367523,79.1,68.4,88.2
５人以上,"生活関連サービス業,娯楽業",247565,100919,146646,6362,3083,3279,8897,3871,5026,245030,100131,144899,42.8,33.1,49.6
５人以上,"教育,学習支援業",406340,211039,195301,7955,3751,4204,24996,12444,12552,389299,202346,186953,40.4,33.2,48.1
５人以上,"医療,福祉",787058,221292,565766,14453,3941,10512,28669,8963,19706,772842,216270,556572,35.9,27.3,39.2
５人以上,複合サービス事業,38163,23959,14204,179,91,88,977,508,469,37365,23542,13823,21.6,10.8,40
５人以上,サービス業（他に分類されないもの）,995981,562250,433731,21686,11419,10267,46133,18040,28093,971534,555629,415905,25.2,17.9,35
30人以上,調査産業計,5692558,3432650,2259908,94732,50604,44128,149029,75717,73312,5638261,3407537,2230724,20.4,12.4,32.5
30人以上,"鉱業,採石業,砂利採取業",1416,1087,329,16,15,1,26,24,2,1406,1078,328,1.2,1.6,－
30人以上,建設業,248473,213454,35019,2053,1332,721,2477,2015,462,248049,212771,35278,1.4,0.9,4.5
30人以上,製造業,419925,298984,120941,4805,3412,1393,3902,2678,1224,420828,299718,121110,10,4.7,23.4
30人以上,電気・ガス・熱供給・水道業,24459,20479,3980,50,48,2,116,85,31,24393,20442,3951,2.4,2.1,3.5
30人以上,情報通信業,731059,536975,194084,5735,3186,2549,7357,5033,2324,729437,535128,194309,3.1,1.5,7.3
30人以上,"運輸業,郵便業",400599,304117,96482,9391,6404,2987,9259,7109,2150,400731,303412,97319,17.9,15,27.1
30人以上,"卸売業,小売業",1047702,621239,426463,21886,10700,11186,17504,9219,8285,1052084,622720,429364,22.2,10.9,38.8
30人以上,"金融業,保険業",323267,168792,154475,2175,1173,1002,5105,3163,1942,320337,166802,153535,5.3,1.2,9.7
30人以上,"不動産業,物品賃貸業",143454,93370,50084,2113,1202,911,2036,1207,829,143531,93365,50166,17.4,15.1,21.6
30人以上,"学術研究,専門・技術サービス業",277845,187605,90240,2610,1783,827,3616,2153,1463,276839,187235,89604,7,3.1,15.1
30人以上,"宿泊業,飲食サービス業",228820,105530,123290,7899,3772,4127,10057,4957,5100,226662,104345,122317,71.7,59.4,82.2
30人以上,"生活関連サービス業,娯楽業",137290,57719,79571,3142,1619,1523,4801,2831,1970,135631,56507,79124,44,28.1,55.4
30人以上,"教育,学習支援業",320286,174564,145722,3893,1763,2130,20791,11089,9702,303388,165238,138150,37,29.3,46.2
30人以上,"医療,福祉",516726,168979,347747,8080,3082,4998,16804,6531,10273,508002,165530,342472,28.9,24.4,31.1
30人以上,複合サービス事業,24628,17474,7154,124,91,33,577,436,141,24175,17129,7046,22.9,13.8,44.9
30人以上,サービス業（他に分類されないもの）,846609,462282,384327,20760,11022,9738,44601,17187,27414,822768,456117,366651,27.4,20.8,35.6
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）令和２年３月分,,,,,,,,,,,,,,,,
第３表  規模、産業、性別常用労働者数及びパートタイム労働者比率,,,,,,,,,,,,,,,,
