規模,産業,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
５人以上,調査産業計,17.1,18,15.9,135.7,148.4,118.3,124.5,134.1,111.3,11.2,14.3,7
５人以上,"鉱業,採石業,砂利採取業",19.6,19.5,19.6,160,161.4,155.9,141,141.2,140.6,19,20.2,15.3
５人以上,建設業,19.8,20,18.7,169.6,173,151.9,149.2,150.8,141.2,20.4,22.2,10.7
５人以上,製造業,18.3,18.7,17.5,149.9,155.5,137.1,139.5,143.8,129.5,10.4,11.7,7.6
５人以上,電気・ガス・熱供給・水道業,18.9,19,18.5,161.2,163.2,151.3,140.1,141.2,134.4,21.1,22,16.9
５人以上,情報通信業,18.6,18.9,17.9,159.7,163.8,148.6,142.2,145,134.7,17.5,18.8,13.9
５人以上,"運輸業,郵便業",18.5,19.3,16.1,158.7,169.7,126,136.8,144,115.6,21.9,25.7,10.4
５人以上,"卸売業,小売業",17.3,18.2,16.2,136.5,149.4,119.7,127.9,138.6,114,8.6,10.8,5.7
５人以上,"金融業,保険業",18.3,18.8,17.8,151.3,161.5,140.2,132.8,138.6,126.5,18.5,22.9,13.7
５人以上,"不動産業,物品賃貸業",18.1,18.6,17.1,145.7,153.5,132.2,132,137.6,122.2,13.7,15.9,10
５人以上,"学術研究,専門・技術サービス業",18.4,18.8,17.5,152.3,158,140.8,137.8,142.6,128,14.5,15.4,12.8
５人以上,"宿泊業,飲食サービス業",12.6,13.5,11.9,84,98,72.2,79.2,90.8,69.3,4.8,7.2,2.9
５人以上,"生活関連サービス業,娯楽業",15.8,16.6,15.3,116,128.5,107.4,110.5,120.7,103.4,5.5,7.8,4
５人以上,"教育,学習支援業",13,13.3,12.7,97.7,101.1,94.1,92.4,95.1,89.5,5.3,6,4.6
５人以上,"医療,福祉",16.1,16.4,16,120.9,129.4,117.5,115.4,122.4,112.7,5.5,7,4.8
５人以上,複合サービス事業,18.8,19.1,18.4,148.8,157.7,133.6,137.4,143.9,126.3,11.4,13.8,7.3
５人以上,サービス業（他に分類されないもの）,17.6,18.2,16.7,133.3,142.9,120.9,123.3,130.5,113.9,10,12.4,7
30人以上,調査産業計,17.4,18.1,16.4,140.1,150.4,124.4,127.4,134.9,116,12.7,15.5,8.4
30人以上,"鉱業,採石業,砂利採取業",19.6,19.5,19.6,160,161.4,155.9,141,141.2,140.6,19,20.2,15.3
30人以上,建設業,19.2,19.3,18.3,168.5,170.8,154.2,145.1,146,139.7,23.4,24.8,14.5
30人以上,製造業,18.2,18.5,17.4,150.8,155.3,139.7,139,142.4,130.6,11.8,12.9,9.1
30人以上,電気・ガス・熱供給・水道業,19.3,19.3,18.9,164.8,167,153.4,143.1,144.5,136.2,21.7,22.5,17.2
30人以上,情報通信業,18.7,19,17.9,160.2,164.1,149.1,142.2,144.9,134.6,18,19.2,14.5
30人以上,"運輸業,郵便業",18.4,19.2,15.8,158.8,169.8,124.7,135.5,142.7,113.2,23.3,27.1,11.5
30人以上,"卸売業,小売業",17.7,18.4,16.7,140.7,151.2,125.3,131.1,140.1,118,9.6,11.1,7.3
30人以上,"金融業,保険業",18.3,18.7,17.8,152.3,161.5,142.2,132.2,137.2,126.7,20.1,24.3,15.5
30人以上,"不動産業,物品賃貸業",18.1,18.5,17.3,144.8,150.9,133.6,130.7,135,122.7,14.1,15.9,10.9
30人以上,"学術研究,専門・技術サービス業",18.4,18.9,17.5,154.1,158.9,143.9,138.1,142.1,129.6,16,16.8,14.3
30人以上,"宿泊業,飲食サービス業",12.8,13.3,12.4,86.7,97.8,77.1,82.3,91.5,74.4,4.4,6.3,2.7
30人以上,"生活関連サービス業,娯楽業",15.2,16,14.6,108.4,125.6,96,102.5,116.4,92.4,5.9,9.2,3.6
30人以上,"教育,学習支援業",13,13.4,12.6,98.5,102,94.4,93.2,96,89.8,5.3,6,4.6
30人以上,"医療,福祉",16.8,16.8,16.9,127.9,131.5,126.2,121.9,124,120.9,6,7.5,5.3
30人以上,複合サービス事業,19.1,19.2,18.9,152.1,161.9,128.3,137.2,144.9,118.5,14.9,17,9.8
30人以上,サービス業（他に分類されないもの）,17.4,18,16.6,130.6,139.1,120.1,120.7,127,112.9,9.9,12.1,7.2
,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）令和２年３月分,,,,,,,,,,,,,
第２表  規模、産業、性別常用労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,,,,,
