規模,産業,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
５人以上,調査産業計,17.6,18.5,16.3,137,150.1,119.4,127.8,138.3,113.6,9.2,11.8,5.8
５人以上,"鉱業,採石業,砂利採取業",20.8,20.9,20.7,170.5,172.3,164.4,151.5,151.9,150,19,20.4,14.4
５人以上,建設業,20.1,20.3,19.2,170.1,173.6,152.5,153.7,155.6,144,16.4,18,8.5
５人以上,製造業,19,19.3,18.2,153,158.1,141,143.9,148.6,132.9,9.1,9.5,8.1
５人以上,電気・ガス・熱供給・水道業,19.7,19.7,19.5,164.3,165.8,157.2,149,149.9,144.8,15.3,15.9,12.4
５人以上,情報通信業,19.5,19.8,18.9,163.5,167.5,153.6,148.4,151.4,140.9,15.1,16.1,12.7
５人以上,"運輸業,郵便業",17.4,18.5,14.7,144.1,157.9,109.6,129.2,139,104.6,14.9,18.9,5
５人以上,"卸売業,小売業",17.6,18.7,16.2,135.1,149.6,116.8,128.3,141,112.3,6.8,8.6,4.5
５人以上,"金融業,保険業",19.4,19.9,18.8,156.8,166.9,145.8,140,146.3,133.2,16.8,20.6,12.6
５人以上,"不動産業,物品賃貸業",18.6,19,17.8,146.8,152.6,136.7,136.1,140.4,128.6,10.7,12.2,8.1
５人以上,"学術研究,専門・技術サービス業",19.5,19.9,18.8,158.8,163.1,150.3,147.3,151.1,139.8,11.5,12,10.5
５人以上,"宿泊業,飲食サービス業",11.2,12,10.6,71.4,83.5,61.4,68.4,79.1,59.6,3,4.4,1.8
５人以上,"生活関連サービス業,娯楽業",14.2,15.7,13.2,103.8,120.2,93,99.9,113.5,90.9,3.9,6.7,2.1
５人以上,"教育,学習支援業",15.2,15.7,14.7,112.2,116.5,107.7,107.3,111,103.4,4.9,5.5,4.3
５人以上,"医療,福祉",16.9,17.3,16.8,124.9,135,121.1,120.5,128.5,117.5,4.4,6.5,3.6
５人以上,複合サービス事業,19.4,19.7,18.8,150.1,161.5,131,142.4,151.9,126.6,7.7,9.6,4.4
５人以上,サービス業（他に分類されないもの）,18.3,19,17.4,139.1,149.1,125.6,130.2,137.9,119.8,8.9,11.2,5.8
30人以上,調査産業計,17.9,18.7,16.8,142.2,153,126.1,131.4,139.8,119,10.8,13.2,7.1
30人以上,"鉱業,採石業,砂利採取業",20.8,20.9,20.7,170.5,172.3,164.4,151.5,151.9,150,19,20.4,14.4
30人以上,建設業,19.5,19.6,18.7,169.8,172.5,154.9,150.1,151.3,143.5,19.7,21.2,11.4
30人以上,製造業,18.8,19.1,18.1,154.6,158.6,144.7,143.7,147.4,134.4,10.9,11.2,10.3
30人以上,電気・ガス・熱供給・水道業,20.1,20.1,19.9,168.8,170.5,160.4,152.4,153.4,147.2,16.4,17.1,13.2
30人以上,情報通信業,19.5,19.7,19,163.9,167.2,155.3,148.2,150.6,141.9,15.7,16.6,13.4
30人以上,"運輸業,郵便業",17,18,14.3,141.5,155.6,106.3,125.6,135.4,101.2,15.9,20.2,5.1
30人以上,"卸売業,小売業",18.2,19,16.9,141.1,153.2,123.7,132.8,143.4,117.5,8.3,9.8,6.2
30人以上,"金融業,保険業",19.4,19.9,18.8,158,167.3,147.6,139.8,145.7,133.3,18.2,21.6,14.3
30人以上,"不動産業,物品賃貸業",18.6,19,17.8,145.4,150.6,136.2,134.9,139.1,127.5,10.5,11.5,8.7
30人以上,"学術研究,専門・技術サービス業",19.9,20.3,19,163.3,167.7,154.2,150.2,153.9,142.5,13.1,13.8,11.7
30人以上,"宿泊業,飲食サービス業",10.5,11.2,10,65.7,77.2,56.3,64,74.7,55.2,1.7,2.5,1.1
30人以上,"生活関連サービス業,娯楽業",13.5,14.9,12.4,96.8,115.4,82.8,92.5,108.2,80.7,4.3,7.2,2.1
30人以上,"教育,学習支援業",15.6,16.1,15,115,119.2,110.4,110.3,114.1,106.1,4.7,5.1,4.3
30人以上,"医療,福祉",17.6,17.6,17.6,131.4,138,128.5,126.2,130.6,124.3,5.2,7.4,4.2
30人以上,複合サービス事業,19.5,19.6,19.1,154.1,165.1,127,143.2,152.7,119.8,10.9,12.4,7.2
30人以上,サービス業（他に分類されないもの）,18.1,18.8,17.2,137.5,146.4,126,128.2,134.8,119.7,9.3,11.6,6.3
,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）令和２年６月分,,,,,,,,,,,,,
第２表  規模、産業、性別常用労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,,,,,
