規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
５人以上,調査産業計,8025817,4607353,3418464,172631,93720,78911,171742,91801,79941,8026706,4609272,3417434,24.5,14.8,37.4
５人以上,"鉱業,採石業,砂利採取業",1505,1184,321,23,19,4,33,31,2,1495,1172,323,0.7,0.9,－
５人以上,建設業,385296,317437,67859,6584,5388,1196,4219,3210,1009,387661,319615,68046,2.3,0.9,8.6
５人以上,製造業,585168,406955,178213,8922,5532,3390,8046,5558,2488,586044,406929,179115,11,4.9,24.8
５人以上,電気・ガス・熱供給・水道業,25084,20944,4140,208,191,17,134,109,25,25158,21026,4132,2,1.9,2.6
５人以上,情報通信業,851617,615514,236103,11600,7447,4153,14089,9492,4597,849128,613469,235659,3.7,1.6,9
５人以上,"運輸業,郵便業",475130,338353,136777,5603,4058,1545,5091,3229,1862,475642,339182,136460,13.2,10.2,20.7
５人以上,"卸売業,小売業",1669447,932241,737206,29161,16014,13147,30272,17130,13142,1668336,931125,737211,28.5,15.7,44.6
５人以上,"金融業,保険業",399561,200547,199014,10265,6147,4118,9414,6036,3378,400412,200658,199754,5.8,1.2,10.4
５人以上,"不動産業,物品賃貸業",217435,138548,78887,5101,2684,2417,3507,2045,1462,219029,139187,79842,18.5,15.1,24.4
５人以上,"学術研究,専門・技術サービス業",386367,253382,132985,6536,3357,3179,6083,3929,2154,386820,252810,134010,7.9,4.4,14.3
５人以上,"宿泊業,飲食サービス業",600652,269447,331205,34227,16239,17988,29141,12435,16706,605738,273251,332487,76.6,63.5,87.4
５人以上,"生活関連サービス業,娯楽業",248193,108223,139970,5579,2932,2647,5031,2400,2631,248741,108755,139986,41,34.1,46.3
５人以上,"教育,学習支援業",413533,211667,201866,14561,7828,6733,13983,6936,7047,414111,212559,201552,40.8,33.9,48
５人以上,"医療,福祉",773830,213243,560587,12105,4815,7290,15214,3034,12180,770721,215024,555697,33,25.6,35.9
５人以上,複合サービス事業,37587,23663,13924,190,160,30,388,249,139,37389,23574,13815,18.5,7.5,37.2
５人以上,サービス業（他に分類されないもの）,955412,556005,399407,21966,10909,11057,27097,15978,11119,950281,550936,399345,24.2,17.5,33.5
30人以上,調査産業計,5658394,3393344,2265050,106506,60110,46396,114154,64064,50090,5650746,3389390,2261356,19,11.4,30.3
30人以上,"鉱業,採石業,砂利採取業",1505,1184,321,23,19,4,33,31,2,1495,1172,323,0.7,0.9,－
30人以上,建設業,255276,216993,38283,2844,2145,699,2943,2431,512,255177,216707,38470,1.2,0.8,3.8
30人以上,製造業,431659,305496,126163,7708,4948,2760,6685,4738,1947,432682,305706,126976,10.5,4.9,23.8
30人以上,電気・ガス・熱供給・水道業,25084,20944,4140,208,191,17,134,109,25,25158,21026,4132,2,1.9,2.6
30人以上,情報通信業,747792,539367,208425,10671,6849,3822,12508,8030,4478,745955,538186,207769,3.4,1.5,8.2
30人以上,"運輸業,郵便業",400661,286907,113754,5122,3577,1545,4758,2896,1862,401025,287588,113437,13,10.3,19.6
30人以上,"卸売業,小売業",1049139,619691,429448,13462,8617,4845,17390,10110,7280,1045211,618198,427013,21,10,36.9
30人以上,"金融業,保険業",326988,166726,160262,8094,5018,3076,7342,4343,2999,327740,167401,160339,5.2,1.2,9.3
30人以上,"不動産業,物品賃貸業",146283,93000,53283,4124,2142,1982,2214,1389,825,148193,93753,54440,16.3,13.8,20.5
30人以上,"学術研究,専門・技術サービス業",271647,181927,89720,5297,2747,2550,4426,2888,1538,272518,181786,90732,6.1,2.9,12.6
30人以上,"宿泊業,飲食サービス業",194308,85324,108984,6609,3209,3400,6725,2949,3776,194192,85584,108608,69.2,53.6,81.6
30人以上,"生活関連サービス業,娯楽業",136227,61740,74487,1738,689,1049,2295,1268,1027,135670,61161,74509,36.3,23.5,46.9
30人以上,"教育,学習支援業",327633,175686,151947,13410,7601,5809,11179,5816,5363,329864,177471,152393,39.6,33.7,46.5
30人以上,"医療,福祉",515236,166887,348349,7730,3389,4341,9750,2077,7673,513216,168199,345017,27.9,24,29.8
30人以上,複合サービス事業,24381,17472,6909,134,104,30,210,157,53,24305,17419,6886,18.8,9.3,42.6
30人以上,サービス業（他に分類されないもの）,804575,454000,350575,19332,8865,10467,25562,14832,10730,798345,448033,350312,25.9,19.6,33.9
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）令和２年１０月分,,,,,,,,,,,,,,,,
第３表  規模、産業、性別常用労働者数及びパートタイム労働者比率,,,,,,,,,,,,,,,,
