規模,産業,一般労働者／前月末労働者数(人),一般労働者／本月中の増加労働者数(人),一般労働者／本月中の減少労働者数(人),一般労働者／本月末労働者数(人),パートタイム労働者／前月末労働者数(人),パートタイム労働者／本月中の増加労働者数(人),パートタイム労働者／本月中の減少労働者数(人),パートタイム労働者／本月末労働者数(人)
５人以上,調査産業計,6041087,66539,70793,6036117,1983355,75838,59200,2000709
５人以上,"鉱業,採石業,砂利採取業",1484,20,12,1492,11,0,0,11
５人以上,建設業,378377,2377,1542,379212,9284,57,83,9258
５人以上,製造業,522179,2591,3705,521064,61601,936,1173,61365
５人以上,電気・ガス・熱供給・水道業,24646,16,106,24558,512,9,2,517
５人以上,情報通信業,820374,20259,9192,831439,28754,1204,797,29163
５人以上,"運輸業,郵便業",403623,3014,3973,402711,72019,1849,2126,71695
５人以上,"卸売業,小売業",1204418,10930,16867,1199398,463918,11245,9906,464340
５人以上,"金融業,保険業",378342,2820,3843,377306,22070,204,123,22164
５人以上,"不動産業,物品賃貸業",179230,1887,1836,179134,39799,1762,854,40854
５人以上,"学術研究,専門・技術サービス業",358342,3537,3195,358725,28478,1213,355,29295
５人以上,"宿泊業,飲食サービス業",135946,4001,5178,134768,469792,25052,19457,475388
５人以上,"生活関連サービス業,娯楽業",143799,1539,1350,142423,104942,2283,3212,105578
５人以上,"教育,学習支援業",245750,1319,1132,245937,168361,10611,7953,171019
５人以上,"医療,福祉",512617,3805,4735,511522,258104,7815,5797,260287
５人以上,複合サービス事業,29444,67,96,29487,7945,75,15,7933
５人以上,サービス業（他に分類されないもの）,702516,8357,14031,696941,247765,11523,7347,251842
30人以上,調査産業計,4555433,49806,50847,4554552,1093049,39442,30086,1102245
30人以上,"鉱業,採石業,砂利採取業",1484,20,12,1492,11,0,0,11
30人以上,建設業,251274,1174,1023,251425,3903,57,24,3936
30人以上,製造業,388899,1860,2757,388003,41519,690,1059,41149
30人以上,電気・ガス・熱供給・水道業,24646,16,106,24558,512,9,2,517
30人以上,情報通信業,723570,19527,7801,735293,22385,1204,571,23021
30人以上,"運輸業,郵便業",340152,2919,3340,339778,60873,1677,1569,60934
30人以上,"卸売業,小売業",830772,5559,10227,826047,214439,3520,3618,214398
30人以上,"金融業,保険業",311515,2300,2842,310960,16225,66,123,16181
30人以上,"不動産業,物品賃貸業",125202,1236,1238,125171,22991,477,600,22897
30人以上,"学術研究,専門・技術サービス業",256693,2766,1835,257665,15825,481,213,16052
30人以上,"宿泊業,飲食サービス業",56908,809,1098,56618,137284,5535,3465,139355
30人以上,"生活関連サービス業,娯楽業",83666,566,825,83417,52004,1259,1195,52058
30人以上,"教育,学習支援業",199462,1012,611,199863,130402,9357,7462,132297
30人以上,"医療,福祉",365611,1879,3329,364150,147605,4087,3208,148495
30人以上,複合サービス事業,18685,67,59,18766,5620,38,15,5570
30人以上,サービス業（他に分類されないもの）,576894,8096,13744,571346,221451,10985,6962,225374
,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）令和２年１１月分,,,,,,,,,
第７表  規模、産業、就業形態別常用労働者数,,,,,,,,,
