規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
５人以上,調査産業計,8157335,4689658,3467677,141541,71553,69988,155861,75404,80457,8143015,4685807,3457208,26.1,16.1,39.7
５人以上,"鉱業,採石業,砂利採取業",1344,1021,323,21,18,3,9,5,4,1356,1034,322,0.5,0.7,－
５人以上,建設業,381816,322647,59169,2381,1865,516,2298,2061,237,381899,322451,59448,2.4,1.2,9.2
５人以上,製造業,570707,396405,174302,3623,2090,1533,8221,4059,4162,566109,394436,171673,10,4.1,23.5
５人以上,電気・ガス・熱供給・水道業,27129,22714,4415,396,396,0,50,28,22,27475,23082,4393,2,1.8,3.1
５人以上,情報通信業,837323,604584,232739,7740,4632,3108,8950,5815,3135,836113,603401,232712,4.5,2.4,10
５人以上,"運輸業,郵便業",469101,354588,114513,13870,9714,4156,7365,5176,2189,475606,359126,116480,13.6,12.1,18.3
５人以上,"卸売業,小売業",1679356,942155,737201,25712,12828,12884,28243,12985,15258,1676825,941998,734827,28.6,15.3,45.6
５人以上,"金融業,保険業",395044,206735,188309,3335,1585,1750,4364,1941,2423,394015,206379,187636,6.7,1.2,12.8
５人以上,"不動産業,物品賃貸業",217617,138184,79433,2447,1610,837,3125,2046,1079,216939,137748,79191,19.8,15.4,27.4
５人以上,"学術研究,専門・技術サービス業",394433,258880,135553,4024,2483,1541,5535,2361,3174,392922,259002,133920,8.7,4.7,16.4
５人以上,"宿泊業,飲食サービス業",700029,323483,376546,28531,13343,15188,29911,13463,16448,698649,323363,375286,78,67.7,87
５人以上,"生活関連サービス業,娯楽業",247996,100944,147052,5193,2760,2433,5624,2752,2872,247565,100952,146613,42.1,33,48.3
５人以上,"教育,学習支援業",412677,215271,197406,6198,3551,2647,12535,6785,5750,406340,212037,194303,41.4,35.2,48.1
５人以上,"医療,福祉",786436,219535,566901,13193,3021,10172,12571,3479,9092,787058,219077,567981,35,26.5,38.3
５人以上,複合サービス事業,38179,23992,14187,144,41,103,160,55,105,38163,23978,14185,21.4,10.5,40
５人以上,サービス業（他に分類されないもの）,998148,558520,439628,24733,11616,13117,26900,12393,14507,995981,557743,438238,27.6,19.5,38
30人以上,調査産業計,5690360,3429457,2260903,85753,44931,40822,91415,46219,45196,5684698,3428169,2256529,20.5,12.6,32.4
30人以上,"鉱業,採石業,砂利採取業",1344,1021,323,21,18,3,9,5,4,1356,1034,322,0.5,0.7,－
30人以上,建設業,248190,214759,33431,1410,1125,285,1127,890,237,248473,214994,33479,1.4,1,4.4
30人以上,製造業,416433,295499,120934,2168,1450,718,6475,3083,3392,412126,293866,118260,8.7,3.6,21.4
30人以上,電気・ガス・熱供給・水道業,24448,20536,3912,61,61,0,50,28,22,24459,20569,3890,2.2,2,3.5
30人以上,情報通信業,732333,533973,198360,5994,3723,2271,7268,4436,2832,731059,533260,197799,3.5,1.6,8.6
30人以上,"運輸業,郵便業",393759,301492,92267,13451,9429,4022,6612,4714,1898,400598,306207,94391,13.4,12.7,15.7
30人以上,"卸売業,小売業",1046360,621697,424663,10904,5821,5083,9562,5050,4512,1047702,622468,425234,22,10.4,38.9
30人以上,"金融業,保険業",324097,169087,155010,2417,1304,1113,3247,1700,1547,323267,168691,154576,5.5,1.1,10.2
30人以上,"不動産業,物品賃貸業",143894,92520,51374,1203,664,539,1643,907,736,143454,92277,51177,17.4,14.7,22.2
30人以上,"学術研究,専門・技術サービス業",277734,185477,92257,2474,1676,798,2363,1319,1044,277845,185834,92011,6.6,3,13.8
30人以上,"宿泊業,飲食サービス業",228204,106113,122091,7699,3311,4388,7083,2828,4255,228820,106596,122224,72.6,61.5,82.2
30人以上,"生活関連サービス業,娯楽業",136770,60164,76606,3443,1639,1804,2923,1824,1099,137290,59979,77311,43.8,29.7,54.7
30人以上,"教育,学習支援業",326734,176953,149781,4473,2529,1944,10921,5723,5198,320286,173759,146527,38,31.5,45.8
30人以上,"医療,福祉",517768,174603,343165,6874,1579,5295,7916,2826,5090,516726,173356,343370,28.3,24.4,30.3
30人以上,複合サービス事業,24635,17587,7048,99,41,58,106,55,51,24628,17573,7055,22.2,13.3,44.4
30人以上,サービス業（他に分類されないもの）,847657,457976,389681,23062,10561,12501,24110,10831,13279,846609,457706,388903,30.2,22.8,38.9
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）令和２年２月分,,,,,,,,,,,,,,,,
第３表  規模、産業、性別常用労働者数及びパートタイム労働者比率,,,,,,,,,,,,,,,,
