規模,産業,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
５人以上,調査産業計,16.5,17.3,15.5,130.8,142.6,115,119.9,128.7,108.1,10.9,13.9,6.9
５人以上,"鉱業,採石業,砂利採取業",17.9,18,17.4,146.9,149.5,138.8,128,129.3,124,18.9,20.2,14.8
５人以上,建設業,18.6,18.8,17.2,158.5,162.3,137.6,140.6,142.7,129.2,17.9,19.6,8.4
５人以上,製造業,17.2,17.6,16.4,141.3,146.6,129.2,130.8,135,121.3,10.5,11.6,7.9
５人以上,電気・ガス・熱供給・水道業,18,18.1,17.3,150.4,152.9,137.1,133.4,135.1,124.6,17,17.8,12.5
５人以上,情報通信業,17.6,17.9,16.8,149.4,154.2,136.6,133.5,137,124.3,15.9,17.2,12.3
５人以上,"運輸業,郵便業",18,18.6,16.4,152.8,162.6,125,133.2,138.8,117.2,19.6,23.8,7.8
５人以上,"卸売業,小売業",16.7,17.5,15.8,131.2,143.2,116,122.8,132.4,110.6,8.4,10.8,5.4
５人以上,"金融業,保険業",17.5,17.9,17.2,143.7,152.8,133.9,126.7,131.5,121.5,17,21.3,12.4
５人以上,"不動産業,物品賃貸業",17.2,17.8,16.2,139.6,147.8,125.4,126.7,132.8,116.1,12.9,15,9.3
５人以上,"学術研究,専門・技術サービス業",16.9,17.4,16.1,140.6,145.7,130.6,127.5,131.9,118.9,13.1,13.8,11.7
５人以上,"宿泊業,飲食サービス業",12.9,14,12,89.8,106.4,75.7,83,96.4,71.6,6.8,10,4.1
５人以上,"生活関連サービス業,娯楽業",15.8,16.8,15.1,119,133.7,109.4,110.6,121.8,103.3,8.4,11.9,6.1
５人以上,"教育,学習支援業",13.3,13.6,13,98.1,100.8,95.1,92.5,94.6,90.2,5.6,6.2,4.9
５人以上,"医療,福祉",15.6,15.7,15.5,116.6,123,114,111,116.1,109,5.6,6.9,5
５人以上,複合サービス事業,17.7,18.2,16.9,140.4,151,122.3,128.5,135.7,116.3,11.9,15.3,6
５人以上,サービス業（他に分類されないもの）,17.2,17.8,16.5,132.7,141.7,121.3,122.3,128.9,113.9,10.4,12.8,7.4
30人以上,調査産業計,17,17.5,16.2,136.4,145.8,122.2,123.9,130.5,113.9,12.5,15.3,8.3
30人以上,"鉱業,採石業,砂利採取業",17.9,18,17.4,146.9,149.5,138.8,128,129.3,124,18.9,20.2,14.8
30人以上,建設業,18.7,18.8,17.5,163.2,165.9,145.8,141.8,143,134.1,21.4,22.9,11.7
30人以上,製造業,17.5,17.8,16.8,146.1,150.2,135.7,133.8,137,125.9,12.3,13.2,9.8
30人以上,電気・ガス・熱供給・水道業,17.7,17.9,17,148.7,151.5,134.1,131.9,133.8,121.8,16.8,17.7,12.3
30人以上,情報通信業,17.7,18,16.9,150.8,155.5,138.4,134.4,137.8,125.3,16.4,17.7,13.1
30人以上,"運輸業,郵便業",18.1,18.6,16.3,153.1,162.6,125,132.5,137.7,116.9,20.6,24.9,8.1
30人以上,"卸売業,小売業",17.2,17.8,16.5,136.2,146,122.3,126.4,134.2,115.3,9.8,11.8,7
30人以上,"金融業,保険業",17.5,17.7,17.2,144.7,152.5,135.8,126.1,130,121.6,18.6,22.5,14.2
30人以上,"不動産業,物品賃貸業",17.5,18,16.7,140.7,147,129.2,127.5,132.2,119,13.2,14.8,10.2
30人以上,"学術研究,専門・技術サービス業",17.4,17.9,16.6,146.6,151,137.7,131.6,135.4,123.9,15,15.6,13.8
30人以上,"宿泊業,飲食サービス業",13.6,14.5,12.8,97.4,113.2,83.8,89.9,102,79.5,7.5,11.2,4.3
30人以上,"生活関連サービス業,娯楽業",15.6,16.7,14.7,116.8,135.2,102.5,106.5,120.1,95.9,10.3,15.1,6.6
30人以上,"教育,学習支援業",13.4,13.8,12.9,99.7,103.5,95.1,94.2,97.3,90.5,5.5,6.2,4.6
30人以上,"医療,福祉",16.3,15.7,16.6,124,123.2,124.4,117.5,115.7,118.4,6.5,7.5,6
30人以上,複合サービス事業,18.4,18.6,17.8,147.8,158.2,121.8,131.4,138.8,112.8,16.4,19.4,9
30人以上,サービス業（他に分類されないもの）,17.1,17.6,16.5,131.2,139.7,121.1,120.5,126.4,113.5,10.7,13.3,7.6
,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）令和２年１月分,,,,,,,,,,,,,
第２表  規模、産業、性別常用労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,,,,,
