規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
５人以上,調査産業計,8035112,4598181,3436931,109347,54919,54428,118892,56097,62795,8025567,4597003,3428564,24.6,14.8,37.7
５人以上,"鉱業,採石業,砂利採取業",1503,1151,352,18,15,3,24,20,4,1497,1146,351,1.2,1.4,0.6
５人以上,建設業,388470,322463,66007,1497,1005,492,1922,1714,208,388045,321754,66291,2.4,1,9.5
５人以上,製造業,580715,401126,179589,4976,3030,1946,5203,2394,2809,580488,401762,178726,10.5,4.2,24.6
５人以上,電気・ガス・熱供給・水道業,25075,20809,4266,17,15,2,34,30,4,25058,20794,4264,1.6,1.3,2.7
５人以上,情報通信業,860602,620915,239687,5918,3346,2572,7569,4533,3036,858951,619728,239223,3.6,1.4,9.2
５人以上,"運輸業,郵便業",474406,340653,133753,8038,5355,2683,5445,3611,1834,476999,342397,134602,14.6,11.7,21.7
５人以上,"卸売業,小売業",1663738,929446,734292,18849,9169,9680,20233,9269,10964,1662354,929346,733008,28.2,15.6,44.3
５人以上,"金融業,保険業",399470,203492,195978,2257,978,1279,3402,1174,2228,398325,203296,195029,5.4,1.2,9.8
５人以上,"不動産業,物品賃貸業",219988,138001,81987,2744,1641,1103,2928,1783,1145,219804,137859,81945,19.5,15.6,26
５人以上,"学術研究,専門・技術サービス業",388020,252650,135370,3778,2665,1113,2579,1167,1412,389219,254148,135071,8.3,5.1,14.4
５人以上,"宿泊業,飲食サービス業",610156,270900,339256,23041,10170,12871,27506,13042,14464,605691,268028,337663,77.6,64.5,88
５人以上,"生活関連サービス業,娯楽業",248001,108023,139978,3599,1762,1837,2873,869,2004,248727,108916,139811,43.6,35.7,49.7
５人以上,"教育,学習支援業",416956,213151,203805,7341,5446,1895,9706,3674,6032,414591,214923,199668,40,33.2,47.4
５人以上,"医療,福祉",771809,211567,560242,9053,2371,6682,11040,4367,6673,769822,209571,560251,33.5,26,36.3
５人以上,複合サービス事業,37420,23565,13855,329,121,208,375,192,183,37374,23494,13880,21.3,10.1,40.2
５人以上,サービス業（他に分類されないもの）,948783,540269,408514,17892,7830,10062,18053,8258,9795,948622,539841,408781,23.8,16.6,33.3
30人以上,調査産業計,5655083,3378186,2276897,66407,33015,33392,74340,36597,37743,5647150,3374604,2272546,19,11.3,30.4
30人以上,"鉱業,採石業,砂利採取業",1503,1151,352,18,15,3,24,20,4,1497,1146,351,1.2,1.4,0.6
30人以上,建設業,255361,218973,36388,727,495,232,999,791,208,255089,218677,36412,1.4,0.9,4.3
30人以上,製造業,427438,299825,127613,4150,2535,1615,4166,1908,2258,427422,300452,126970,9.8,3.9,23.7
30人以上,電気・ガス・熱供給・水道業,25075,20809,4266,17,15,2,34,30,4,25058,20794,4264,1.6,1.3,2.7
30人以上,情報通信業,758314,546508,211806,3793,2320,1473,6551,3889,2662,755556,544939,210617,3.2,1.3,8.1
30人以上,"運輸業,郵便業",400712,288945,111767,7368,4820,2548,3633,2595,1038,404447,291170,113277,14.7,12.3,20.9
30人以上,"卸売業,小売業",1040445,613998,426447,8062,3771,4291,9995,5023,4972,1038512,612746,425766,20.8,10.1,36.3
30人以上,"金融業,保険業",327141,168111,159030,2079,978,1101,2708,1037,1671,326512,168052,158460,4.8,1.1,8.8
30人以上,"不動産業,物品賃貸業",148068,92973,55095,1397,761,636,1567,897,670,147898,92837,55061,16.6,13.9,21
30人以上,"学術研究,専門・技術サービス業",273717,181372,92345,1761,1063,698,1965,1087,878,273513,181348,92165,5.7,2.7,11.8
30人以上,"宿泊業,飲食サービス業",195973,86591,109382,6246,2624,3622,7787,4322,3465,194432,84893,109539,70.4,55.7,81.9
30人以上,"生活関連サービス業,娯楽業",135475,58602,76873,953,448,505,1140,271,869,135288,58779,76509,38.4,23.6,49.8
30人以上,"教育,学習支援業",332160,177734,154426,5881,3986,1895,8549,3351,5198,329492,178369,151123,38.3,32.2,45.4
30人以上,"医療,福祉",512645,167347,345298,6806,1968,4838,8457,4116,4341,510994,165199,345795,28.8,24.4,30.8
30人以上,複合サービス事業,24336,17395,6941,273,121,152,375,192,183,24234,17324,6910,22.8,12.9,47.9
30人以上,サービス業（他に分類されないもの）,796720,437852,358868,16876,7095,9781,16390,7068,9322,797206,437879,359327,25.3,18.5,33.5
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）令和２年１２月分,,,,,,,,,,,,,,,,
第３表  規模、産業、性別常用労働者数及びパートタイム労働者比率,,,,,,,,,,,,,,,,
