規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
５人以上,調査産業計,8067416,4659985,3407431,499426,275573,223853,422091,242257,179834,8144751,4693301,3451450,24.4,14.7,37.8
５人以上,"鉱業,採石業,砂利採取業",1406,1078,328,111,77,34,44,33,11,1473,1122,351,1.2,1.5,－
５人以上,建設業,381213,321376,59837,21326,17736,3590,10707,8529,2178,391832,330583,61249,2.4,1.1,9.6
５人以上,製造業,576965,406324,170641,32668,23306,9362,15025,11536,3489,594608,418094,176514,9.8,4.3,22.6
５人以上,電気・ガス・熱供給・水道業,27241,22795,4446,3044,2438,606,1749,1586,163,28536,23647,4889,2.1,1.9,3
５人以上,情報通信業,833839,608968,224871,52447,35063,17384,28329,20125,8204,857957,623906,234051,3.7,1.6,9.3
５人以上,"運輸業,郵便業",475617,364570,111047,28221,17568,10653,16798,13089,3709,487040,369049,117991,16.9,13.6,27.1
５人以上,"卸売業,小売業",1672791,932608,740183,77469,47258,30211,71369,42320,29049,1678891,937546,741345,26.8,13.6,43.5
５人以上,"金融業,保険業",390913,200120,190793,30869,17200,13669,21078,13830,7248,400704,203490,197214,6,1.2,10.9
５人以上,"不動産業,物品賃貸業",216335,137519,78816,13991,9001,4990,10701,6349,4352,219625,140171,79454,19,16,24.4
５人以上,"学術研究,専門・技術サービス業",392550,260092,132458,18796,13004,5792,17932,12608,5324,393414,260488,132926,8.2,4.8,14.9
５人以上,"宿泊業,飲食サービス業",682475,317539,364936,36172,15804,20368,66920,33456,33464,651727,299887,351840,77.1,66.1,86.4
５人以上,"生活関連サービス業,娯楽業",245030,100574,144456,11262,4411,6851,9221,4725,4496,247071,100260,146811,38.2,27.7,45.4
５人以上,"教育,学習支援業",389299,207851,181448,52480,26397,26083,50148,29768,20380,391631,204480,187151,37.1,31.8,42.9
５人以上,"医療,福祉",772842,204023,568819,61824,17103,44721,41670,10938,30732,792996,210188,582808,34,24.4,37.4
５人以上,複合サービス事業,37366,23449,13917,3766,2542,1224,3342,2255,1087,37790,23736,14054,21.1,10.8,38.4
５人以上,サービス業（他に分類されないもの）,971534,551099,420435,54980,26665,28315,57058,31110,25948,969456,546654,422802,24.8,17.4,34.5
30人以上,調査産業計,5640412,3411020,2229392,381207,221355,159852,290688,176338,114350,5730931,3456037,2274894,18.8,11.2,30.4
30人以上,"鉱業,採石業,砂利採取業",1406,1078,328,111,77,34,44,33,11,1473,1122,351,1.2,1.5,－
30人以上,建設業,248049,213825,34224,17430,14030,3400,6499,5430,1069,258980,222425,36555,1.2,0.8,3.7
30人以上,製造業,422978,304816,118162,29171,20907,8264,11858,9768,2090,440291,315955,124336,8.4,3.9,19.7
30人以上,電気・ガス・熱供給・水道業,24393,20450,3943,2708,2270,438,1749,1586,163,25352,21134,4218,2.4,2.2,3.5
30人以上,情報通信業,729437,538077,191360,47701,31852,15849,22576,15806,6770,754562,554123,200439,3.1,1.3,8.1
30人以上,"運輸業,郵便業",400731,311432,89299,26210,16361,9849,14420,10915,3505,412521,316878,95643,17.7,14.7,27.8
30人以上,"卸売業,小売業",1052084,616121,435963,58838,38262,20576,49531,31256,18275,1061391,623127,438264,19.7,8.5,35.6
30人以上,"金融業,保険業",320337,165623,154714,26240,15054,11186,16929,11593,5336,329648,169084,160564,5.2,1.1,9.5
30人以上,"不動産業,物品賃貸業",143531,92496,51035,8685,5523,3162,5644,3847,1797,146572,94172,52400,16.5,14.4,20.4
30人以上,"学術研究,専門・技術サービス業",276839,184911,91928,14199,9404,4795,15597,10861,4736,275441,183454,91987,6,2.6,12.6
30人以上,"宿泊業,飲食サービス業",226662,106898,119764,6035,2134,3901,19984,9968,10016,212713,99064,113649,70,57.4,81
30人以上,"生活関連サービス業,娯楽業",135631,58954,76677,6480,2853,3627,4625,2604,2021,137486,59203,78283,41.1,26.6,52.2
30人以上,"教育,学習支援業",303388,169255,134133,44569,22252,22317,41612,24883,16729,306345,166624,139721,32.6,27.3,39
30人以上,"医療,福祉",508002,156578,351424,41874,14561,27313,24825,7638,17187,525051,163501,361550,27.8,21.8,30.5
30人以上,複合サービス事業,24176,17176,7000,2499,1834,665,2355,1676,679,24320,17334,6986,22.7,13.8,44.6
30人以上,サービス業（他に分類されないもの）,822768,453330,369438,48457,23981,24476,52440,28474,23966,818785,448837,369948,26.7,20,34.8
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）令和２年４月分,,,,,,,,,,,,,,,,
第３表  規模、産業、性別常用労働者数及びパートタイム労働者比率,,,,,,,,,,,,,,,,
