規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
５人以上,調査産業計,8024442,4603476,3420966,142377,63830,78547,129993,65311,64682,8036826,4601995,3434831,24.9,15.2,37.9
５人以上,"鉱業,採石業,砂利採取業",1495,1172,323,20,18,2,12,8,4,1503,1182,321,0.7,0.9,－
５人以上,建設業,387661,321715,65946,2434,2069,365,1625,1417,208,388470,322367,66103,2.4,1,9
５人以上,製造業,583780,404206,179574,3527,2285,1242,4878,3006,1872,582429,403485,178944,10.5,4.7,23.7
５人以上,電気・ガス・熱供給・水道業,25158,21026,4132,25,25,0,108,91,17,25075,20960,4115,2.1,2,2.6
５人以上,情報通信業,849128,615991,233137,21463,10675,10788,9989,5783,4206,860602,620883,239719,3.4,1.4,8.6
５人以上,"運輸業,郵便業",475642,342214,133428,4863,3180,1683,6099,3847,2252,474406,341547,132859,15.1,12.6,21.7
５人以上,"卸売業,小売業",1668336,933942,734394,22175,9741,12434,26773,16019,10754,1663738,927664,736074,27.9,15.3,43.8
５人以上,"金融業,保険業",400412,204676,195736,3024,1408,1616,3966,1894,2072,399470,204190,195280,5.5,1.3,10
５人以上,"不動産業,物品賃貸業",219029,139517,79512,3649,1770,1879,2690,1623,1067,219988,139664,80324,18.6,14.7,25.3
５人以上,"学術研究,専門・技術サービス業",386820,250607,136213,4750,2543,2207,3550,1966,1584,388020,251184,136836,7.5,4.3,13.4
５人以上,"宿泊業,飲食サービス業",605738,274564,331174,29053,9740,19313,24635,11089,13546,610156,273215,336941,77.9,64.5,88.8
５人以上,"生活関連サービス業,娯楽業",248741,106138,142603,3822,1746,2076,4562,1728,2834,248001,106156,141845,42.6,33.3,49.5
５人以上,"教育,学習支援業",414111,218056,196055,11930,6422,5508,9085,4550,4535,416956,219928,197028,41,34.5,48.3
５人以上,"医療,福祉",770721,209815,560906,11620,3136,8484,10532,2122,8410,771809,210829,560980,33.7,26.5,36.4
５人以上,複合サービス事業,37389,23634,13755,142,87,55,111,43,68,37420,23678,13742,21.2,10.1,40.3
５人以上,サービス業（他に分類されないもの）,950281,536203,414078,19880,8985,10895,21378,10125,11253,948783,535063,413720,26.5,19.1,36.2
30人以上,調査産業計,5648482,3378925,2269557,89248,44725,44523,80933,41703,39230,5656797,3381947,2274850,19.5,11.9,30.7
30人以上,"鉱業,採石業,砂利採取業",1495,1172,323,20,18,2,12,8,4,1503,1182,321,0.7,0.9,－
30人以上,建設業,255177,218360,36817,1231,866,365,1047,898,149,255361,218328,37033,1.5,0.9,5.4
30人以上,製造業,430418,303586,126832,2550,1577,973,3816,2140,1676,429152,303023,126129,9.6,4.5,21.8
30人以上,電気・ガス・熱供給・水道業,25158,21026,4132,25,25,0,108,91,17,25075,20960,4115,2.1,2,2.6
30人以上,情報通信業,745955,540863,205092,20731,10161,10570,8372,4917,3455,758314,546107,212207,3,1.3,7.6
30人以上,"運輸業,郵便業",401025,290255,110770,4596,2913,1683,4909,3304,1605,400712,289864,110848,15.2,13.1,20.7
30人以上,"卸売業,小売業",1045211,616190,429021,9079,4532,4547,13845,8431,5414,1040445,612291,428154,20.6,9.9,35.9
30人以上,"金融業,保険業",327740,168202,159538,2366,1408,958,2965,1462,1503,327141,168148,158993,4.9,1.2,8.9
30人以上,"不動産業,物品賃貸業",148193,94535,53658,1713,1006,707,1838,1018,820,148068,94523,53545,15.5,12.9,20
30人以上,"学術研究,専門・技術サービス業",272518,179758,92760,3247,1875,1372,2048,1223,825,273717,180410,93307,5.9,2.6,12.2
30人以上,"宿泊業,飲食サービス業",194192,86477,107715,6344,2662,3682,4563,1732,2831,195973,87407,108566,71.1,56.3,83
30人以上,"生活関連サービス業,娯楽業",135670,58686,76984,1825,966,859,2020,897,1123,135475,58755,76720,38.4,23.5,49.8
30人以上,"教育,学習支援業",329864,182109,147755,10369,5754,4615,8073,4423,3650,332160,183440,148720,39.8,34.4,46.5
30人以上,"医療,福祉",513216,164401,348815,5966,2077,3889,6537,1429,5108,512645,165049,347596,29,25.1,30.8
30人以上,複合サービス事業,24305,17351,6954,105,87,18,74,43,31,24336,17395,6941,22.9,12.9,47.9
30人以上,サービス業（他に分類されないもの）,798345,435954,362391,19081,8798,10283,20706,9687,11019,796720,435065,361655,28.3,21.4,36.6
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）令和２年１１月分,,,,,,,,,,,,,,,,
第３表  規模、産業、性別常用労働者数及びパートタイム労働者比率,,,,,,,,,,,,,,,,
