規模,産業,一般労働者／前月末労働者数(人),一般労働者／本月中の増加労働者数(人),一般労働者／本月中の減少労働者数(人),一般労働者／本月末労働者数(人),パートタイム労働者／前月末労働者数(人),パートタイム労働者／本月中の増加労働者数(人),パートタイム労働者／本月中の減少労働者数(人),パートタイム労働者／本月末労働者数(人)
５人以上,調査産業計,5988282,72796,106463,5955903,2162593,78747,130690,2109362
５人以上,"鉱業,採石業,砂利採取業",1397,16,24,1389,19,0,2,17
５人以上,建設業,372379,2747,3271,371853,9520,19,181,9360
５人以上,製造業,511794,5173,3894,513011,62114,1226,1598,61804
５人以上,電気・ガス・熱供給・水道業,26890,50,276,26665,585,0,8,576
５人以上,情報通信業,800503,5952,7911,798530,35610,1215,1530,35309
５人以上,"運輸業,郵便業",393401,4149,4732,392857,82206,5623,5030,82760
５人以上,"卸売業,小売業",1195284,15386,19233,1191851,481541,19251,19438,480940
５人以上,"金融業,保険業",367449,2887,5474,364862,26566,206,721,26051
５人以上,"不動産業,物品賃貸業",172079,2381,2120,172368,44860,810,1675,43967
５人以上,"学術研究,専門・技術サービス業",356684,3334,3789,356156,36238,974,891,36394
５人以上,"宿泊業,飲食サービス業",143914,4870,6078,142859,554735,24639,39605,539616
５人以上,"生活関連サービス業,娯楽業",139420,2422,1804,140037,108145,3940,7093,104993
５人以上,"教育,学習支援業",236842,2354,7119,232075,169498,5601,17877,157224
５人以上,"医療,福祉",503551,6311,14850,495615,283507,8142,13819,277227
５人以上,複合サービス事業,29850,84,648,29286,8313,95,329,8079
５人以上,サービス業（他に分類されないもの）,736845,14680,25240,726489,259136,7006,20893,245045
30人以上,調査産業計,4514891,54522,79281,4490303,1177667,40210,69748,1147958
30人以上,"鉱業,採石業,砂利採取業",1397,16,24,1389,19,0,2,17
30人以上,建設業,244963,2034,2462,244533,3510,19,15,3516
30人以上,製造業,377124,4270,2856,378536,42801,535,1046,42292
30人以上,電気・ガス・熱供給・水道業,23874,50,108,23817,585,0,8,576
30人以上,情報通信業,708473,5266,6702,707072,22586,469,655,22365
30人以上,"運輸業,郵便業",329532,3879,4229,329013,71067,5512,5030,71718
30人以上,"卸売業,小売業",817487,10432,9968,818037,230215,11454,7536,234047
30人以上,"金融業,保険業",306021,1969,4557,303433,17246,206,548,16904
30人以上,"不動産業,物品賃貸業",118426,1604,1438,118621,25028,509,598,24910
30人以上,"学術研究,専門・技術サービス業",258247,2189,2968,257395,19598,421,648,19444
30人以上,"宿泊業,飲食サービス業",64320,1680,1843,64168,164500,6219,8214,162494
30人以上,"生活関連サービス業,娯楽業",74996,1858,962,75891,62294,1284,3839,59740
30人以上,"教育,学習支援業",195773,1191,5840,191122,124513,2702,14951,112266
30人以上,"医療,福祉",367647,3972,10551,361123,149079,4108,6253,146879
30人以上,複合サービス事業,18982,84,427,18639,5646,40,150,5536
30人以上,サービス業（他に分類されないもの）,607629,14028,24346,597514,238980,6732,20255,225254
,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）令和２年３月分,,,,,,,,,
第７表  規模、産業、就業形態別常用労働者数,,,,,,,,,
