規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
５人以上,調査産業計,8171273,4687180,3484093,139339,67812,71527,147918,73984,73934,8162694,4681008,3481686,26.1,16,39.6
５人以上,"鉱業,採石業,砂利採取業",1399,1072,327,63,58,5,58,55,3,1404,1075,329,1,1.3,－
５人以上,建設業,381137,323630,57507,3533,2424,1109,2854,2306,548,381816,323748,58068,2.5,1.1,10.5
５人以上,製造業,574201,400040,174161,7909,4195,3714,6104,3798,2306,576006,400437,175569,9.8,4.2,22.8
５人以上,電気・ガス・熱供給・水道業,27200,22799,4401,101,77,24,172,162,10,27129,22714,4415,2,1.8,3.1
５人以上,情報通信業,838697,607556,231141,7251,4744,2507,8625,5488,3137,837323,606812,230511,4.6,2.2,11
５人以上,"運輸業,郵便業",470111,348025,122086,7762,5572,2190,8772,5740,3032,469101,347857,121244,17.9,13.8,29.7
５人以上,"卸売業,小売業",1684982,938468,746514,20172,9665,10507,25798,12883,12915,1679356,935250,744106,28.6,15.3,45.5
５人以上,"金融業,保険業",399402,208329,191073,5880,3575,2305,10238,6542,3696,395044,205362,189682,5.8,1.1,11
５人以上,"不動産業,物品賃貸業",216984,137186,79798,3570,2172,1398,2937,1738,1199,217617,137620,79997,20.2,16.1,27.3
５人以上,"学術研究,専門・技術サービス業",394013,261194,132819,4987,2368,2619,4567,2959,1608,394433,260603,133830,8.6,4.3,17
５人以上,"宿泊業,飲食サービス業",698465,317838,380627,24173,12066,12107,22609,8681,13928,700029,321223,378806,77.3,67.2,85.9
５人以上,"生活関連サービス業,娯楽業",250138,98242,151896,3060,1787,1273,5202,1301,3901,247996,98728,149268,40.7,31.3,46.9
５人以上,"教育,学習支援業",416735,221333,195402,7549,3780,3769,11607,6991,4616,412677,218122,194555,41.6,35.4,48.6
５人以上,"医療,福祉",789819,220874,568945,10695,2950,7745,14078,4870,9208,786436,218954,567482,35.9,29.2,38.5
５人以上,複合サービス事業,38245,24057,14188,151,35,116,217,74,143,38179,24018,14161,21.3,10.1,40.3
５人以上,サービス業（他に分類されないもの）,989745,556537,433208,32483,12344,20139,24080,10396,13684,998148,558485,439663,25.4,17.9,34.9
30人以上,調査産業計,5698073,3425211,2272862,92858,46195,46663,95212,51341,43871,5695719,3420065,2275654,20.4,12.4,32.3
30人以上,"鉱業,採石業,砂利採取業",1399,1072,327,63,58,5,58,55,3,1404,1075,329,1,1.3,－
30人以上,建設業,248177,215893,32284,2051,1896,155,2038,1756,282,248190,216033,32157,1.5,0.9,5.2
30人以上,製造業,418562,298303,120259,7262,3655,3607,4092,2676,1416,421732,299282,122450,8.4,3.5,20.2
30人以上,電気・ガス・熱供給・水道業,24519,20621,3898,101,77,24,172,162,10,24448,20536,3912,2.2,2,3.5
30人以上,情報通信業,733352,534769,198583,6202,4239,1963,7221,4872,2349,732333,534136,198197,3.6,1.4,9.6
30人以上,"運輸業,郵便業",394137,294619,99518,7654,5572,2082,8032,5416,2616,393759,294775,98984,18.4,14.7,29.3
30人以上,"卸売業,小売業",1050109,615645,434464,8728,4884,3844,12477,6750,5727,1046360,613779,432581,22.4,10.5,39.2
30人以上,"金融業,保険業",328001,174362,153639,4390,2582,1808,8294,5580,2714,324097,171364,152733,4.8,1,9
30人以上,"不動産業,物品賃貸業",143537,91976,51561,1817,975,842,1460,793,667,143894,92158,51736,16.9,14.2,21.7
30人以上,"学術研究,専門・技術サービス業",277890,187136,90754,2870,1727,1143,3026,1798,1228,277734,187065,90669,6.2,2.7,13.4
30人以上,"宿泊業,飲食サービス業",228685,105656,123029,5726,2627,3099,6207,1904,4303,228204,106379,121825,68.8,57,79.1
30人以上,"生活関連サービス業,娯楽業",136568,59285,77283,2173,1439,734,1971,807,1164,136770,59917,76853,41.9,27.3,53.3
30人以上,"教育,学習支援業",327941,180095,147846,6233,3222,3011,7440,4583,2857,326734,178734,148000,37.8,30.9,46.3
30人以上,"医療,福祉",520216,171185,349031,6892,2438,4454,9340,4115,5225,517768,169508,348260,29.6,27.2,30.8
30人以上,複合サービス事業,24724,17653,7071,46,35,11,135,74,61,24635,17614,7021,22,12.9,45.1
30人以上,サービス業（他に分類されないもの）,840256,456941,383315,30650,10769,19881,23249,10000,13249,847657,457710,389947,27.5,20.7,35.4
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）令和２年１月分,,,,,,,,,,,,,,,,
第３表  規模、産業、性別常用労働者数及びパートタイム労働者比率,,,,,,,,,,,,,,,,
