規模,産業,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
５人以上,調査産業計,16.4,17.2,15.5,129.2,140.6,114,119.4,128.1,107.9,9.8,12.5,6.1
５人以上,"鉱業,採石業,砂利採取業",18.6,18.7,18.1,155.4,158.1,145.4,136,136.9,132.4,19.4,21.2,13
５人以上,建設業,18.2,18.5,17.1,155.5,159.3,137.3,138.1,140.2,128.1,17.4,19.1,9.2
５人以上,製造業,17.1,17.4,16.6,140.5,144.5,131.4,130.4,134,122.3,10.1,10.5,9.1
５人以上,電気・ガス・熱供給・水道業,17.2,17.3,16.6,146.1,148.6,133.8,129.4,130.9,122.1,16.7,17.7,11.7
５人以上,情報通信業,18.2,18.4,17.5,153.5,157.5,143.4,138.6,141.5,131.1,14.9,16,12.3
５人以上,"運輸業,郵便業",17,18.1,13.9,142.6,156.8,104.2,125.6,136.1,97.2,17,20.7,7
５人以上,"卸売業,小売業",16.7,17.3,16.1,129.6,140.1,116.4,122.4,131,111.6,7.2,9.1,4.8
５人以上,"金融業,保険業",17.6,18,17.3,145.8,154.8,136.5,128.2,132.9,123.4,17.6,21.9,13.1
５人以上,"不動産業,物品賃貸業",17.4,17.8,16.8,139.6,145.9,129.2,127.8,132.2,120.6,11.8,13.7,8.6
５人以上,"学術研究,専門・技術サービス業",17.2,17.4,16.8,140.6,144.2,133.7,128.5,131.3,123.1,12.1,12.9,10.6
５人以上,"宿泊業,飲食サービス業",12.2,13.4,11.1,77.9,93.6,64.5,73.9,87.6,62.3,4,6,2.2
５人以上,"生活関連サービス業,娯楽業",15.3,15.8,14.9,109.7,119.3,102.7,105.7,113.5,100,4,5.8,2.7
５人以上,"教育,学習支援業",11.3,11.7,11,83.6,87.3,79.8,78.7,81.2,76.2,4.9,6.1,3.6
５人以上,"医療,福祉",16.5,17.3,16.3,123.1,134.8,119,118.3,128.1,114.8,4.8,6.7,4.2
５人以上,複合サービス事業,17.3,17.6,16.7,134.1,143.7,117.8,126.8,134.6,113.6,7.3,9.1,4.2
５人以上,サービス業（他に分類されないもの）,17.1,17.8,16.1,130.9,141,117.4,121.4,128.8,111.5,9.5,12.2,5.9
30人以上,調査産業計,16.8,17.3,15.9,134.3,143.6,120.3,123,129.8,112.8,11.3,13.8,7.5
30人以上,"鉱業,採石業,砂利採取業",18.6,18.7,18.1,155.4,158.1,145.4,136,136.9,132.4,19.4,21.2,13
30人以上,建設業,18,18.3,16.5,157.4,160.9,138.2,137.2,139.2,126.3,20.2,21.7,11.9
30人以上,製造業,17.3,17.5,16.9,145,147.7,138.3,132.8,135.4,126.5,12.2,12.3,11.8
30人以上,電気・ガス・熱供給・水道業,17.2,17.3,16.6,146.1,148.6,133.8,129.4,130.9,122.1,16.7,17.7,11.7
30人以上,情報通信業,18.2,18.4,17.6,154.1,157.7,144.9,138.7,141.3,132,15.4,16.4,12.9
30人以上,"運輸業,郵便業",16.8,18,13.3,142,156.8,100.4,123.7,134.6,92.9,18.3,22.2,7.5
30人以上,"卸売業,小売業",17.2,17.6,16.7,135.2,143.7,123.3,126.7,133.6,117,8.5,10.1,6.3
30人以上,"金融業,保険業",17.7,18,17.4,149,157.2,140.4,129.3,133.2,125.2,19.7,24,15.2
30人以上,"不動産業,物品賃貸業",17.6,17.9,17,141.1,146.5,131.5,128.3,132.1,121.5,12.8,14.4,10
30人以上,"学術研究,専門・技術サービス業",17.6,18,16.8,144.9,149.1,136.5,131.3,134.8,124.2,13.6,14.3,12.3
30人以上,"宿泊業,飲食サービス業",11.7,12.3,11.1,75.2,87,65.3,72.3,82.6,63.7,2.9,4.4,1.6
30人以上,"生活関連サービス業,娯楽業",15,15.9,14.3,107.2,123.8,94.6,102.5,116,92.2,4.7,7.8,2.4
30人以上,"教育,学習支援業",10.7,11.1,10.3,79.2,82.2,75.8,75,77.3,72.4,4.2,4.9,3.4
30人以上,"医療,福祉",17.4,17.5,17.3,132.1,138.3,129.2,126.3,130.8,124.2,5.8,7.5,5
30人以上,複合サービス事業,17.9,18,17.8,140.4,148.6,119.9,130.4,137.2,113.5,10,11.4,6.4
30人以上,サービス業（他に分類されないもの）,17,17.7,16.2,129.5,138.7,118,120.4,127.1,112,9.1,11.6,6
,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）令和２年８月分,,,,,,,,,,,,,
第２表  規模、産業、性別常用労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,,,,,
