規模,産業,一般労働者／前月末労働者数(人),一般労働者／本月中の増加労働者数(人),一般労働者／本月中の減少労働者数(人),一般労働者／本月末労働者数(人),パートタイム労働者／前月末労働者数(人),パートタイム労働者／本月中の増加労働者数(人),パートタイム労働者／本月中の減少労働者数(人),パートタイム労働者／本月末労働者数(人)
５人以上,調査産業計,6075422,91733,102915,6063810,1950395,80898,68827,1962896
５人以上,"鉱業,採石業,砂利採取業",1494,23,33,1484,11,0,0,11
５人以上,建設業,376481,6476,4190,378769,8815,108,29,8892
５人以上,製造業,522269,5930,6482,521797,62899,2992,1564,64247
５人以上,電気・ガス・熱供給・水道業,24574,195,124,24647,510,13,10,511
５人以上,情報通信業,819906,10623,12691,817828,31711,977,1398,31300
５人以上,"運輸業,郵便業",412912,4463,4334,412859,62218,1140,757,62783
５人以上,"卸売業,小売業",1194353,16641,17699,1193293,475094,12520,12573,475043
５人以上,"金融業,保険業",376373,9861,9048,377180,23188,404,366,23232
５人以上,"不動産業,物品賃貸業",177182,3823,2533,178529,40253,1278,974,40500
５人以上,"学術研究,専門・技術サービス業",355934,6144,5389,356440,30433,392,694,30380
５人以上,"宿泊業,飲食サービス業",141973,4846,5236,141731,458679,29381,23905,464007
５人以上,"生活関連サービス業,娯楽業",146689,2219,2070,146839,101504,3360,2961,101902
５人以上,"教育,学習支援業",248578,1857,4609,245292,164955,12704,9374,168819
５人以上,"医療,福祉",519444,4707,8189,516326,254386,7398,7025,254395
５人以上,複合サービス事業,30748,170,376,30483,6839,20,12,6906
５人以上,サービス業（他に分類されないもの）,726512,13755,19912,720313,228900,8211,7185,229968
30人以上,調査産業計,4591445,65847,77829,4578976,1066949,40659,36325,1071770
30人以上,"鉱業,採石業,砂利採取業",1494,23,33,1484,11,0,0,11
30人以上,建設業,252211,2736,2914,252035,3065,108,29,3142
30人以上,製造業,387666,5067,5393,387328,43993,2641,1292,45354
30人以上,電気・ガス・熱供給・水道業,24574,195,124,24647,510,13,10,511
30人以上,情報通信業,722239,9825,11176,720880,25553,846,1332,25075
30人以上,"運輸業,郵便業",349203,3982,4001,349002,51458,1140,757,52023
30人以上,"卸売業,小売業",827957,10226,12435,825745,221182,3236,4955,219466
30人以上,"金融業,保険業",309996,7788,6976,310801,16992,306,366,16939
30人以上,"不動産業,物品賃貸業",122750,3154,1847,124084,23533,970,367,24109
30人以上,"学術研究,専門・技術サービス業",254957,5071,4165,255864,16690,226,261,16654
30人以上,"宿泊業,飲食サービス業",59771,1229,1428,59719,134537,5380,5297,134473
30人以上,"生活関連サービス業,娯楽業",86593,732,941,86385,49634,1006,1354,49285
30人以上,"教育,学習支援業",200996,1185,2633,199250,126637,12225,8546,130614
30人以上,"医療,福祉",372167,2894,4988,370081,143069,4836,4762,143135
30人以上,複合サービス事業,19887,114,198,19744,4494,20,12,4561
30人以上,サービス業（他に分類されないもの）,598984,11626,18577,591927,205591,7706,6985,206418
,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）令和２年１０月分,,,,,,,,,
第７表  規模、産業、就業形態別常用労働者数,,,,,,,,,
