規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
５人以上,調査産業計,8041239,4641611,3399628,173525,86024,87501,164107,90060,74047,8050657,4637575,3413082,24.5,14.8,37.7
５人以上,"鉱業,採石業,砂利採取業",1494,1142,352,20,14,6,22,16,6,1492,1140,352,1.2,1.4,0.6
５人以上,建設業,389524,323465,66059,4400,2770,1630,5770,4453,1317,388154,321782,66372,2.2,0.9,8.3
５人以上,製造業,582356,412723,169633,5629,3259,2370,7026,4963,2063,580959,411019,169940,8.9,3.4,22.1
５人以上,電気・ガス・熱供給・水道業,25224,21111,4113,291,250,41,480,449,31,25035,20912,4123,2,1.9,2.5
５人以上,情報通信業,855564,616913,238651,13166,8228,4938,16290,10083,6207,852440,615058,237382,3.3,1.4,8.1
５人以上,"運輸業,郵便業",478562,349469,129093,11360,7434,3926,12609,10034,2575,477313,346869,130444,15.3,12.1,23.7
５人以上,"卸売業,小売業",1663887,942500,721387,26455,12313,14142,25710,15173,10537,1664632,939640,724992,28.1,15.1,44.9
５人以上,"金融業,保険業",398165,200867,197298,7671,3355,4316,6569,4118,2451,399267,200104,199163,5.7,1.1,10.3
５人以上,"不動産業,物品賃貸業",218560,138316,80244,3014,1382,1632,4792,3047,1745,216782,136651,80131,17.9,14.4,23.9
５人以上,"学術研究,専門・技術サービス業",391614,258365,133249,2859,1631,1228,6158,3853,2305,388315,256143,132172,7.5,4.6,13.1
５人以上,"宿泊業,飲食サービス業",613119,277985,335134,32883,15194,17689,26789,11759,15030,619213,281420,337793,77,64.8,87.2
５人以上,"生活関連サービス業,娯楽業",243205,105614,137591,7667,3248,4419,4428,2180,2248,246444,106682,139762,42.3,34.9,48
５人以上,"教育,学習支援業",406086,213563,192523,14614,10209,4405,8497,4996,3501,412203,218776,193427,40.6,34.1,48
５人以上,"医療,福祉",774352,199750,574602,18419,6022,12397,14905,3588,11317,777866,202184,575682,34.2,24.8,37.5
５人以上,複合サービス事業,37755,23959,13796,198,73,125,193,136,57,37760,23896,13864,17.8,7.6,35.4
５人以上,サービス業（他に分類されないもの）,961772,555869,405903,24879,10642,14237,23869,11212,12657,962782,555299,407483,23.9,17,33.4
30人以上,調査産業計,5680551,3413068,2267483,113614,62497,51117,105066,61415,43651,5689099,3414150,2274949,19.1,11.4,30.7
30人以上,"鉱業,採石業,砂利採取業",1494,1142,352,20,14,6,22,16,6,1492,1140,352,1.2,1.4,0.6
30人以上,建設業,257702,220228,37474,3413,2521,892,3455,2741,714,257660,220008,37652,1.3,0.8,4.5
30人以上,製造業,428130,310221,117909,4769,2981,1788,5309,3518,1791,427590,309684,117906,7.7,3,20
30人以上,電気・ガス・熱供給・水道業,25224,21111,4113,291,250,41,480,449,31,25035,20912,4123,2,1.9,2.5
30人以上,情報通信業,752319,542213,210106,11242,7045,4197,13913,8815,5098,749648,540443,209205,3.2,1.4,7.8
30人以上,"運輸業,郵便業",404369,297498,106871,10629,7287,3342,12108,9680,2428,402890,295105,107785,15.3,12.6,22.7
30人以上,"卸売業,小売業",1049165,617699,431466,13021,6920,6101,12379,6791,5588,1049807,617828,431979,21,9.8,36.9
30人以上,"金融業,保険業",327197,167663,159534,5911,2918,2993,5403,3651,1752,327705,166930,160775,4.8,1,8.8
30人以上,"不動産業,物品賃貸業",146882,93661,53221,2051,1083,968,3149,2129,1020,145784,92615,53169,16.2,13.8,20.4
30人以上,"学術研究,専門・技術サービス業",275434,184981,90453,2425,1455,970,5096,3048,2048,272763,183388,89375,5.7,2.6,12.1
30人以上,"宿泊業,飲食サービス業",205976,93423,112553,8132,3533,4599,6147,3131,3016,207961,93825,114136,69.5,56.1,80.4
30人以上,"生活関連サービス業,娯楽業",135017,59630,75387,3661,1928,1733,2319,1107,1212,136359,60451,75908,40.7,27.4,51.3
30人以上,"教育,学習支援業",321368,177213,144155,12111,9241,2870,5474,3219,2255,328005,183235,144770,38.8,33.3,45.7
30人以上,"医療,福祉",515900,156454,359446,11797,5419,6378,7434,2800,4634,520263,159073,361190,29.1,23.1,31.8
30人以上,複合サービス事業,24417,17690,6727,142,73,69,137,80,57,24422,17683,6739,17.9,9.5,40.1
30人以上,サービス業（他に分類されないもの）,809957,452241,357716,23999,9829,14170,22241,10240,12001,811715,451830,359885,25.7,19.2,33.8
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）令和２年７月分,,,,,,,,,,,,,,,,
第３表  規模、産業、性別常用労働者数及びパートタイム労働者比率,,,,,,,,,,,,,,,,
