規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
５人以上,調査産業計,8021087,4586959,3434128,140935,65292,75643,141881,72627,69254,8020141,4579624,3440517,24.6,14.7,37.9
５人以上,"鉱業,採石業,砂利採取業",1497,1174,323,18,14,4,10,4,6,1505,1184,321,0.7,0.9,－
５人以上,建設業,385092,319917,65175,2454,2164,290,2250,1960,290,385296,320121,65175,2.2,0.9,8.7
５人以上,製造業,579584,402906,176678,4938,3548,1390,5030,3156,1874,579492,403298,176194,9.6,3.9,22.6
５人以上,電気・ガス・熱供給・水道業,25077,20939,4138,48,44,4,41,39,2,25084,20944,4140,2,1.9,2.6
５人以上,情報通信業,853045,613100,239945,7067,3542,3525,8495,5555,2940,851617,611087,240530,3.6,1.4,9.1
５人以上,"運輸業,郵便業",475393,339629,135764,5241,3600,1641,5504,3656,1848,475130,339573,135557,13.2,10.3,20.7
５人以上,"卸売業,小売業",1663142,926505,736637,30423,15654,14769,24118,13006,11112,1669447,929153,740294,28.5,15.4,44.8
５人以上,"金融業,保険業",399984,199229,200755,3643,1942,1701,4066,2400,1666,399561,198771,200790,5.6,1.3,9.8
５人以上,"不動産業,物品賃貸業",217333,137994,79339,2664,1579,1085,2562,1112,1450,217435,138461,78974,17.8,13.9,24.8
５人以上,"学術研究,専門・技術サービス業",387104,255483,131621,2984,1860,1124,3721,2416,1305,386367,254927,131440,8.2,4.8,14.9
５人以上,"宿泊業,飲食サービス業",612569,278519,334050,18804,7904,10900,30721,14379,16342,600652,272044,328608,76.1,62.9,87
５人以上,"生活関連サービス業,娯楽業",245997,105221,140776,7307,3004,4303,5111,2300,2811,248193,105925,142268,42.7,35.6,47.9
５人以上,"教育,学習支援業",412493,209705,202788,16928,7534,9394,15888,8811,7077,413533,208428,205105,41.5,33.5,49.7
５人以上,"医療,福祉",773308,206444,566864,14388,3465,10923,13866,3335,10531,773830,206574,567256,33.7,24.7,37
５人以上,複合サービス事業,37797,23735,14062,165,94,71,375,105,270,37587,23724,13863,18.1,7.2,36.7
５人以上,サービス業（他に分類されないもの）,951672,546459,405213,23863,9344,14519,20123,10393,9730,955412,545410,410002,25.9,18.6,35.6
30人以上,調査産業計,5662742,3383675,2279067,84285,39935,44350,94309,52049,42260,5652718,3371561,2281157,19.1,11.3,30.7
30人以上,"鉱業,採石業,砂利採取業",1497,1174,323,18,14,4,10,4,6,1505,1184,321,0.7,0.9,－
30人以上,建設業,254935,219035,35900,1625,1495,130,1284,1047,237,255276,219483,35793,1.2,0.8,3.8
30人以上,製造業,426978,302280,124698,2800,1708,1092,3795,2561,1234,425983,301427,124556,8.5,3.5,20.7
30人以上,電気・ガス・熱供給・水道業,25077,20939,4138,48,44,4,41,39,2,25084,20944,4140,2,1.9,2.6
30人以上,情報通信業,749710,539421,210289,5047,2721,2326,6965,4707,2258,747792,537435,210357,3.1,1.2,8
30人以上,"運輸業,郵便業",401055,288166,112889,4784,3143,1641,5178,3551,1627,400661,287758,112903,13.2,10.5,20.2
30人以上,"卸売業,小売業",1049766,619678,430088,11900,6958,4942,12527,7499,5028,1049139,619137,430002,20.9,9.9,36.7
30人以上,"金融業,保険業",327926,166060,161866,2772,1554,1218,3710,2258,1452,326988,165356,161632,4.7,1.1,8.4
30人以上,"不動産業,物品賃貸業",146060,93987,52073,1768,968,800,1545,931,614,146283,94024,52259,16.3,14.1,20.2
30人以上,"学術研究,専門・技術サービス業",271888,183456,88432,2187,1481,706,2428,1519,909,271647,183418,88229,6.4,3.3,12.9
30人以上,"宿泊業,飲食サービス業",204985,91176,113809,3520,1576,1944,14197,7725,6472,194308,85027,109281,67.9,51.6,80.6
30人以上,"生活関連サービス業,娯楽業",136200,59516,76684,1743,860,883,1716,716,1000,136227,59660,76567,39.7,27.1,49.6
30人以上,"教育,学習支援業",326495,173949,152546,14596,6418,8178,13458,8106,5352,327633,172261,155372,39.2,32.1,46.9
30人以上,"医療,福祉",514082,161178,352904,9453,3061,6392,8299,1863,6436,515236,162376,352860,28.4,23.4,30.7
30人以上,複合サービス事業,24495,17483,7012,165,94,71,279,105,174,24381,17472,6909,18.4,9,42.2
30人以上,サービス業（他に分類されないもの）,801593,446177,355416,21859,7840,14019,18877,9418,9459,804575,444599,359976,27.8,21,36.3
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）令和２年９月分,,,,,,,,,,,,,,,,
第３表  規模、産業、性別常用労働者数及びパートタイム労働者比率,,,,,,,,,,,,,,,,
