規模,産業,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
５人以上,調査産業計,16.7,17.5,15.7,132.7,144.8,116.3,121.5,130.4,109.3,11.2,14.4,7
５人以上,"鉱業,採石業,砂利採取業",16.8,17,16.4,140.8,144,130.6,122.5,124.3,116.8,18.3,19.7,13.8
５人以上,建設業,19.4,19.6,18.1,166.1,169.9,145.6,145.6,147.4,136,20.5,22.5,9.6
５人以上,製造業,18.4,18.8,17.6,151.2,157,138,140.3,144.8,130,10.9,12.2,8
５人以上,電気・ガス・熱供給・水道業,17.1,17.3,16.4,145.9,148.6,132.5,127.7,129.4,119.1,18.2,19.2,13.4
５人以上,情報通信業,17.4,17.7,16.9,149.3,152.7,140.4,132.8,135,127.1,16.5,17.7,13.3
５人以上,"運輸業,郵便業",18.5,19.2,16.4,159.2,169.5,127.9,137.4,143.2,119.8,21.8,26.3,8.1
５人以上,"卸売業,小売業",17.2,17.9,16.3,134.5,146.5,119.3,126.3,136,113.9,8.2,10.5,5.4
５人以上,"金融業,保険業",16.6,17,16.2,136.5,144.9,127.3,119.5,123.9,114.7,17,21,12.6
５人以上,"不動産業,物品賃貸業",17.5,18,16.6,140.5,147.6,128.2,127.2,132.1,118.7,13.3,15.5,9.5
５人以上,"学術研究,専門・技術サービス業",17.6,18,16.9,146.3,150.9,137.4,131.9,135.8,124.4,14.4,15.1,13
５人以上,"宿泊業,飲食サービス業",12.9,13.8,12.1,88.8,104.2,75.4,82.5,95,71.7,6.3,9.2,3.7
５人以上,"生活関連サービス業,娯楽業",16,16.7,15.6,119.8,131.1,112.1,111.5,119.5,106,8.3,11.6,6.1
５人以上,"教育,学習支援業",13.2,13.4,13,98.8,101.2,96.2,92.7,94.2,91.2,6.1,7,5
５人以上,"医療,福祉",15.8,16,15.7,119.1,128.2,115.5,113.7,121,110.8,5.4,7.2,4.7
５人以上,複合サービス事業,16.7,16.9,16.3,130.2,138.4,116.3,120.8,127,110.3,9.4,11.4,6
５人以上,サービス業（他に分類されないもの）,17,17.8,16,129.5,140.3,115.7,119.2,127.6,108.5,10.3,12.7,7.2
30人以上,調査産業計,16.9,17.5,16,135.8,145.6,120.9,123.1,130,112.6,12.7,15.6,8.3
30人以上,"鉱業,採石業,砂利採取業",16.8,17,16.4,140.8,144,130.6,122.5,124.3,116.8,18.3,19.7,13.8
30人以上,建設業,18.8,19,17.6,163.8,166.6,146.4,140.5,141.7,133.3,23.3,24.9,13.1
30人以上,製造業,18.1,18.4,17.2,150.8,155.6,138.9,138.4,142,129.4,12.4,13.6,9.5
30人以上,電気・ガス・熱供給・水道業,16.9,17.1,16.1,144.5,147.4,129,126.4,128.4,115.9,18.1,19,13.1
30人以上,情報通信業,17.3,17.6,16.7,148.5,151.9,139.2,131.8,134.1,125.6,16.7,17.8,13.6
30人以上,"運輸業,郵便業",18.4,19.1,16.2,159.5,169.2,127.8,136.4,141.6,119.2,23.1,27.6,8.6
30人以上,"卸売業,小売業",17.3,17.9,16.5,137.2,147.1,122.8,127.6,135.6,115.9,9.6,11.5,6.9
30人以上,"金融業,保険業",16.5,16.8,16.2,137.4,145.4,128.5,118.8,122.7,114.4,18.6,22.7,14.1
30人以上,"不動産業,物品賃貸業",17.5,17.9,16.8,139.1,144.3,129.6,125.7,129.3,119.2,13.4,15,10.4
30人以上,"学術研究,専門・技術サービス業",17.5,17.9,16.7,146.8,150.6,139,131.2,134.6,124.3,15.6,16,14.7
30人以上,"宿泊業,飲食サービス業",13.2,13.9,12.6,90.9,104,79.5,85.1,95.6,76,5.8,8.4,3.5
30人以上,"生活関連サービス業,娯楽業",15.4,16.1,14.9,113.1,128.2,101.2,103.5,114.2,95.1,9.6,14,6.1
30人以上,"教育,学習支援業",13.2,13.5,12.9,99.6,102.7,95.9,93.7,95.9,91.1,5.9,6.8,4.8
30人以上,"医療,福祉",16.3,16,16.5,125.7,128.2,124.4,119.3,120.4,118.8,6.4,7.8,5.6
30人以上,複合サービス事業,17.2,17.3,17,134.4,143.1,112.7,122.1,129,104.9,12.3,14.1,7.8
30人以上,サービス業（他に分類されないもの）,16.8,17.6,15.9,127.3,137.7,115.1,116.9,124.9,107.6,10.4,12.8,7.5
,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）令和２年２月分,,,,,,,,,,,,,
第２表  規模、産業、性別常用労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,,,,,
