規模,産業,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
５人以上,調査産業計,17.3,18.1,16.2,136.9,149.5,120.2,126,135.5,113.3,10.9,14,6.9
５人以上,"鉱業,採石業,砂利採取業",18.2,18.4,17.8,153.2,155.8,145,131.8,132.9,128.2,21.4,22.9,16.8
５人以上,建設業,19.5,19.7,18.4,166.3,170.5,146.2,147.6,149.9,136.3,18.7,20.6,9.9
５人以上,製造業,18.6,18.9,17.8,152.6,158,140.3,140.9,145.5,130.5,11.7,12.5,9.8
５人以上,電気・ガス・熱供給・水道業,18,18.1,17.4,154.8,157.4,142.5,135.5,137.1,128.1,19.3,20.3,14.4
５人以上,情報通信業,18.7,19,18,159.5,163.4,149.1,142.6,145.4,135.2,16.9,18,13.9
５人以上,"運輸業,郵便業",18.2,19.4,15.2,154.8,169.1,118.4,135.9,146,110.2,18.9,23.1,8.2
５人以上,"卸売業,小売業",17.6,18.3,16.6,137.9,150.7,121.8,129.3,139.8,116.1,8.6,10.9,5.7
５人以上,"金融業,保険業",18.7,19.2,18.3,153.8,163,144.3,136.2,141.5,130.7,17.6,21.5,13.6
５人以上,"不動産業,物品賃貸業",17.8,18.3,17,143.2,149.8,132,130.8,135.6,122.6,12.4,14.2,9.4
５人以上,"学術研究,専門・技術サービス業",18.1,18.4,17.4,149.6,154.1,141.3,135.2,138.7,128.8,14.4,15.4,12.5
５人以上,"宿泊業,飲食サービス業",12.7,13.9,11.7,80.7,98.1,66.7,76.6,91.6,64.6,4.1,6.5,2.1
５人以上,"生活関連サービス業,娯楽業",15.7,16.1,15.4,114.8,123.3,108.1,109,115.8,103.7,5.8,7.5,4.4
５人以上,"教育,学習支援業",14.1,14.3,13.7,103,106.1,99.6,98,100.3,95.5,5,5.8,4.1
５人以上,"医療,福祉",16.5,16.7,16.4,123.8,130.3,121.3,118.7,123.9,116.7,5.1,6.4,4.6
５人以上,複合サービス事業,19.4,20,18.4,153.2,166.2,131.1,142.1,152.4,124.6,11.1,13.8,6.5
５人以上,サービス業（他に分類されないもの）,17.9,18.6,17,136.8,147.1,123.2,126.5,133.8,116.8,10.3,13.3,6.4
30人以上,調査産業計,17.6,18.3,16.7,141.8,152.1,126.7,129.2,136.7,118.2,12.6,15.4,8.5
30人以上,"鉱業,採石業,砂利採取業",18.2,18.4,17.8,153.2,155.8,145,131.8,132.9,128.2,21.4,22.9,16.8
30人以上,建設業,19.1,19.3,18.1,167.7,170.7,149.6,145.5,146.9,137.1,22.2,23.8,12.5
30人以上,製造業,18.4,18.7,17.7,154.2,158.8,143.3,140.5,144.4,131.2,13.7,14.4,12.1
30人以上,電気・ガス・熱供給・水道業,18,18.1,17.4,154.8,157.4,142.5,135.5,137.1,128.1,19.3,20.3,14.4
30人以上,情報通信業,18.7,19,18,159.3,163.1,149.8,142.1,144.8,135.3,17.2,18.3,14.5
30人以上,"運輸業,郵便業",18,19.2,15,154.6,169.4,116.6,134.5,144.7,108.2,20.1,24.7,8.4
30人以上,"卸売業,小売業",18,18.5,17.3,143,153.2,128.4,133,141.5,120.9,10,11.7,7.5
30人以上,"金融業,保険業",18.7,19.1,18.2,155.3,164.1,146,135.7,140.5,130.6,19.6,23.6,15.4
30人以上,"不動産業,物品賃貸業",17.9,18.4,17.2,143.5,149.3,133.7,130.4,134.6,123.3,13.1,14.7,10.4
30人以上,"学術研究,専門・技術サービス業",18.2,18.7,17.3,152.4,156.9,143.4,136.3,140.2,128.6,16.1,16.7,14.8
30人以上,"宿泊業,飲食サービス業",12.7,13.7,12,84.7,100.1,72.7,80.9,94.2,70.5,3.8,5.9,2.2
30人以上,"生活関連サービス業,娯楽業",15.3,16.1,14.7,111.1,126.9,99,103.7,116.3,94.1,7.4,10.6,4.9
30人以上,"教育,学習支援業",13.9,14.1,13.7,101.8,103.6,99.8,96.9,98.2,95.4,4.9,5.4,4.4
30人以上,"医療,福祉",16.9,16.9,17,129.8,132.9,128.2,123.6,125.7,122.6,6.2,7.2,5.6
30人以上,複合サービス事業,20,20.3,19.1,159.5,172,128.1,144.6,154.9,118.7,14.9,17.1,9.4
30人以上,サービス業（他に分類されないもの）,17.9,18.5,17.1,135.4,144.9,124.1,125.4,132,117.5,10,12.9,6.6
,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）令和２年１２月分,,,,,,,,,,,,,
第２表  規模、産業、性別常用労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,,,,,
