全国地方公共団体コード,ID,地方公共団体名,名称,名称_カナ,名称_英字,名称_通称,POIコード,外部識別子,外部識別子の値,所在地_全国地方公共団体コード,町字ID,所在地_連結表記,所在地_都道府県,所在地_市区町村,所在地_町字,所在地_番地以下,建物名等(方書),緯度,経度,高度の種別,高度の値,電話番号,内線番号,連絡先メールアドレス,連絡先FormURL,連絡先備考（その他、SNSなど）,郵便番号,法人番号,団体名,利用可能曜日,開始時間,終了時間,利用可能時間特記事項,説明,車椅子可,車椅子貸出,ツエ貸出,バリアフリートイレ,スロープ、エレベータ、エスカレータ,点字ブロック等の移動支援,点字や読上による支援,盲導犬・介助犬、聴導犬同伴,字幕,筆談対応,優先駐車場,オストメイト対応トイレ,授乳室,おむつ替えコーナー,飲食可否,ベビーカー貸出,ベビーカー利用,URL,画像,画像_ライセンス,備考,フリーWi-Fi,更衣室,シャワー室,飲食物を購入できる場所,トレーニング室,陸上競技,水泳,サッカー,スキー,テニス,ボート,ホッケー,ボクシング,バレーボール,体操,バスケットボール,スケート,レスリング,セーリング,ウエイトリフティング,ハンドボール,自転車競技,ソフトテニス,卓球,軟式野球,相撲,馬術,フェンシング,柔道,ソフトボール,バドミントン,弓道,ライフル射撃,剣道,近代五種,ラグビーフットボール,山岳・スポーツクライミング,カヌー,アーチェリー,空手道,アイスホッケー,銃剣道,クレー射撃,なぎなた,ボウリング,"ボブスレー・リュージュ・スケル,トン",野球,綱引,少林寺拳法,ゲートボール,武術太極拳,ゴルフ,カーリング,パワーリフティング,オリエンテーリング,グラウンド・ゴルフ,トライアスロン,バウンドテニス,エアロビック,バイアスロン,スポーツチャンバラ,ドッジボール,チアリーディング,ペタンク・ブール,ダンススポーツ,拳法競技
132080,,東京都調布市,総合体育館,,,,,,,,,東京都調布市深大寺北町2-1-65,,,,,,,,,,(042)481-6221,,,,,,,,月火水木金土日,09:00,21:00,毎月第1・3月曜（祝日の場合は開館）は休館;12/29～1/3休館,,,,,,,,,,,,,,,,,,,,,,,,,,,有,無,有,無,無,無,無,有,無,有,有,有,無,無,無,無,有,無,無,有,無,無,無,無,有,無,有,無,無,有,無,無,無,無,無,有,無,無,無,無,無,"無",無,無,有,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,有,有
132080,,東京都調布市,市民西調布体育館,,,,,,,,,東京都調布市上石原2-4-1,,,,,,,,,,(042)481-2400,,,,,,,,月火水木金土日,09:00,21:00,毎月第2・4月曜日（祝日の場合はその翌日）休館;12/29～1/3休館,,,,,,,,,,,,,,,,,,,,,,,,,,,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,有,無,無,無,無,有,無,無,無,無,有,無,無,無,無,無,有,無,無,無,無,無,"無",無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無
132080,,東京都調布市,市民深大寺テニスコート,,,,,,,,,東京都調布市深大寺北町4-4-3,,,,,,,,,,(042)441-1185,,,,,,,,月火水木金土日,08:00,18:00,12/29～1/3休館;期間によっては使用できない時間帯あり,,,,,,,,,,,,,,,,,,,,,,,,,,,無,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,"無",無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無
132080,,東京都調布市,市民緑ケ丘テニスコート,,,,,,,,,東京都調布市緑ケ丘2-63-1,,,,,,,,,,(042)5384-0523,,,,,,,,月火水木金土日,08:00,20:00,休日は一部時間帯使用不可,,,,,,,,,,,,,,,,,,,,,,,,,,,無,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,"無",無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無
132080,,東京都調布市,市民多摩川テニスコート,,,,,,,,,東京都調布市染地2-43-1,,,,,,,,,,(042)485-2689,,,,,,,,月火水木金土日,06:00,21:00," 12/29～1/3休館;期間によっては使用できない時間帯あり",,,,,,,,,,,,,,,,,,,,,,,,,,,無,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,"無",無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無
132080,,東京都調布市,調布中学校テニスコート,,,,,,,,,東京都調布市富士見町4-17-1,,,,,,,,,,(042)482-9109,,,,,,,,日,10:00,16:00,12/29～1/3休館,,,,,,,,,,,,,,,,,,,,,,,,,,,無,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,"無",無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無
132080,,東京都調布市,市民プール,,,,,,,,,東京都調布市染地2-43-1,,,,,,,,,,(042)485-2689,,,,,,,,月火水木金土日,09:00,18:00,7/10～9/10のみ利用可,,,,,,,,,,,,,,,,,,,,,,,,,,,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,"無",無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無
132080,,東京都調布市,調和小学校プール,,,,,,,,,東京都調布市西つつじケ丘4-22-6,,,,,,,,,,(042)485-5631,,,,,,,,月火水木金土日,09:00,20:30,毎月第2・4月曜日（祝日の場合はその翌日）休館;12/29～1/3休館,,,,,,,,,,,,,,,,,,,,,,,,,,,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,"無",無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無
132080,,東京都調布市,市民野球場,,,,,,,,,東京都調布市染地2-43-1,,,,,,,,,,(042)485-2689,,,,,,,,月火水木金土日,06:00,21:00,12/1～2/28利用不可;3月.11月は一部時間帯利用不可,,,,,,,,,,,,,,,,,,,,,,,,,,,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,"無",有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無
132080,,東京都調布市,多摩川児童公園内運動施設,,,,,,,,,東京都調布市多摩川3-75,,,,,,,,,,(042)486-5242,,,,,,,,月火水木金土日,09:00,18:00,12/27～1/4利用不可;期間によっては一部時間帯利用不可,,,,,,,,,,,,,,,,,,,,,,,,,,,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,有,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,"無",有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無
