"年月日時［西暦]","地区","二酸化硫黄[ppb]","一酸化窒素[ppb]","二酸化窒素[ppb]","窒素酸化物[ppb]","オキシダント[ppb]","一酸化炭素[0.1ppm]","ノンメタン炭化水素(非メタン9[0.01ppmC]","メタン[0.01ppmC]","浮遊粒子状物質[μg/立方メートル]","PM2.5[μg/m3]","風速[0.1m/s]","風向","温度[0.1℃]","湿度[%]","THC[0.01ppmC]"
2004120101,"一の橋",3,9995,9995,9995,3,12,9995,9995,13,,5,"ENE",107,61,9999
2004120102,"一の橋",2,9995,9995,9995,2,8,45,196,16,,4,"ESE",106,46,241
2004120103,"一の橋",2,61,39,100,2,7,29,193,13,,4,"ENE",104,46,222
2004120104,"一の橋",2,79,36,115,2,7,28,193,9,,3,"E",103,46,221
2004120105,"一の橋",2,66,35,101,1,6,27,192,8,,1,"E",99,47,219
2004120106,"一の橋",2,60,34,94,1,6,25,192,10,,3,"ENE",96,49,217
2004120107,"一の橋",3,85,34,119,1,6,32,194,13,,7,"ENE",89,49,226
2004120108,"一の橋",3,77,34,111,2,8,34,194,22,,7,"ENE",89,51,228
2004120109,"一の橋",5,136,39,175,2,12,54,197,22,,3,"E",95,53,251
2004120110,"一の橋",6,158,44,202,2,14,64,198,31,,7,"WSW",105,49,262
2004120111,"一の橋",5,143,51,194,2,13,69,199,33,,7,"SSE",128,37,268
2004120112,"一の橋",3,99,49,148,4,11,63,195,33,,7,"E",135,32,258
2004120113,"一の橋",2,52,43,95,9,8,41,191,21,,7,"E",140,30,232
2004120114,"一の橋",3,76,46,122,7,9,41,193,14,,5,"NNE",149,28,234
2004120115,"一の橋",3,65,47,112,8,10,43,192,20,,3,"ENE",152,28,235
2004120116,"一の橋",4,86,54,140,3,11,52,194,23,,6,"SW",149,36,246
2004120117,"一の橋",8,147,61,208,2,13,67,219,31,,8,"WSW",144,37,286
2004120118,"一の橋",8,177,64,241,3,18,108,245,43,,10,"WSW",141,43,353
2004120119,"一の橋",8,152,63,215,2,20,109,223,54,,10,"WSW",138,47,332
2004120120,"一の橋",10,186,65,251,1,23,125,223,48,,9,"WSW",136,48,348
2004120121,"一の橋",10,177,65,242,2,22,130,223,55,,3,"SE",128,46,353
2004120122,"一の橋",5,142,55,197,3,19,104,212,51,,6,"WSW",131,45,316
2004120123,"一の橋",4,159,53,212,3,19,101,219,38,,3,"ESE",130,42,320
2004120124,"一の橋",4,187,51,238,3,21,114,216,38,,5,"NE",113,51,330
2004120201,"一の橋",9995,133,46,179,3,9995,82,208,28,,7,"NE",113,47,290
2004120202,"一の橋",9995,109,39,148,2,12,64,204,25,,9,"SW",101,56,268
2004120203,"一の橋",3,105,35,140,1,12,64,205,23,,6,"ENE",106,54,269
2004120204,"一の橋",3,96,36,132,1,10,49,198,20,,6,"E",101,49,247
2004120205,"一の橋",3,44,35,79,2,5,30,193,15,,8,"E",98,49,223
2004120206,"一の橋",3,41,35,76,3,4,19,191,15,,4,"ESE",103,50,210
2004120207,"一の橋",3,56,38,94,3,6,21,192,15,,8,"ENE",107,48,213
2004120208,"一の橋",4,74,39,113,3,8,27,192,17,,7,"S",117,48,219
2004120209,"一の橋",3,82,40,122,4,8,31,192,20,,7,"E",131,41,223
2004120210,"一の橋",3,116,45,161,5,11,37,191,11,,11,"NNW",141,36,228
2004120211,"一の橋",2,75,37,112,10,8,47,190,21,,7,"E",146,34,237
2004120212,"一の橋",2,70,38,108,10,7,27,190,10,,8,"E",150,32,217
2004120213,"一の橋",2,58,34,92,13,7,29,189,11,,7,"ENE",153,30,218
2004120214,"一の橋",2,67,39,106,11,7,24,190,10,,8,"ESE",154,29,214
2004120215,"一の橋",2,72,41,113,8,9,32,191,23,,7,"E",153,28,223
2004120216,"一の橋",2,81,43,124,7,10,38,192,17,,7,"E",152,27,230
2004120217,"一の橋",3,109,49,158,3,12,44,194,14,,6,"NNE",150,27,238
2004120218,"一の橋",2,99,46,145,3,13,58,195,12,,10,"ENE",140,23,253
2004120219,"一の橋",2,83,43,126,3,13,53,195,6,,7,"ENE",134,27,248
2004120220,"一の橋",3,100,43,143,2,14,63,197,20,,8,"NE",119,31,260
2004120221,"一の橋",3,89,43,132,3,11,60,199,14,,7,"ENE",114,32,259
2004120222,"一の橋",2,56,40,96,4,8,42,200,15,,6,"E",110,32,242
2004120223,"一の橋",2,32,35,67,5,6,24,194,13,,7,"NNE",107,33,218
2004120224,"一の橋",2,37,36,73,4,6,27,194,17,,7,"E",97,35,221
2004120301,"一の橋",2,71,38,109,9995,9,34,198,7,,7,"SE",89,40,232
2004120302,"一の橋",3,97,40,137,2,9,43,198,12,,5,"E",83,44,241
2004120303,"一の橋",3,111,38,149,3,9,47,202,13,,6,"ENE",79,48,249
2004120304,"一の橋",3,113,37,150,3,9,48,202,12,,3,"W",77,49,250
2004120305,"一の橋",4,98,36,134,3,7,44,200,23,,3,"NNE",72,48,244
2004120306,"一の橋",4,115,36,151,2,8,52,202,12,,4,"NNW",68,51,254
2004120307,"一の橋",3,122,36,158,2,8,44,201,20,,6,"W",69,48,245
2004120308,"一の橋",4,135,38,173,1,11,48,198,20,,7,"NW",72,47,246
2004120309,"一の橋",4,158,42,200,1,13,58,202,30,,6,"W",86,45,260
2004120310,"一の橋",5,188,51,239,3,15,78,206,33,,6,"ESE",101,41,284
2004120311,"一の橋",7,145,54,199,2,14,70,206,30,,3,"W",120,41,276
2004120312,"一の橋",9998,9998,9998,9998,9998,9998,9998,9998,44,,9,"SSE",132,39,9999
2004120313,"一の橋",9998,9998,9998,9998,3,16,9998,9998,66,,11,"ESE",131,48,9999
2004120314,"一の橋",17,223,80,303,2,16,99,366,64,,8,"ENE",149,53,465
2004120315,"一の橋",18,199,66,265,1,16,98,240,57,,11,"WSW",168,54,338
2004120316,"一の橋",8,65,46,111,4,11,54,194,31,,8,"WSW",167,60,248
2004120317,"一の橋",8,74,51,125,2,13,77,196,31,,6,"WSW",162,50,273
2004120318,"一の橋",8,75,52,127,2,16,81,197,29,,4,"SE",157,53,278
2004120319,"一の橋",8,259,70,329,1,32,158,215,61,,3,"E",137,44,373
2004120320,"一の橋",7,234,73,307,2,30,166,217,92,,4,"ESE",138,43,383
2004120321,"一の橋",7,213,72,285,2,26,154,216,99,,7,"NE",123,45,370
2004120322,"一の橋",6,164,63,227,1,20,126,209,90,,5,"E",121,43,335
