"年月[西暦]","調査項目","設問","基本政策","政策","調査回答者の属性種別","調査回答者の属性","調査数[人]","十分[人]","まあ十分[人]","やや不十分[人]","不十分[人]","わからない[人]","無回答[人]"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策３）地域の課題を自ら解決できるコミュニティをつくる","政策(9)参画と協働により地域を支える多様なコミュニティをつくる","全体",,"558","33","165","108","35","207","10"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策３）地域の課題を自ら解決できるコミュニティをつくる","政策(9)参画と協働により地域を支える多様なコミュニティをつくる","性・年代別","男性（計）","231","15","66","43","15","90","2"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策３）地域の課題を自ら解決できるコミュニティをつくる","政策(9)参画と協働により地域を支える多様なコミュニティをつくる","性・年代別","男性 18～29歳","13","2","3","1","2","5","0"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策３）地域の課題を自ら解決できるコミュニティをつくる","政策(9)参画と協働により地域を支える多様なコミュニティをつくる","性・年代別","男性 30～39歳","38","4","9","7","3","14","1"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策３）地域の課題を自ら解決できるコミュニティをつくる","政策(9)参画と協働により地域を支える多様なコミュニティをつくる","性・年代別","男性 40～49歳","50","4","17","7","3","19","0"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策３）地域の課題を自ら解決できるコミュニティをつくる","政策(9)参画と協働により地域を支える多様なコミュニティをつくる","性・年代別","男性 50～59歳","47","3","9","9","3","22","1"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策３）地域の課題を自ら解決できるコミュニティをつくる","政策(9)参画と協働により地域を支える多様なコミュニティをつくる","性・年代別","男性 60～69歳","42","0","13","11","4","14","0"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策３）地域の課題を自ら解決できるコミュニティをつくる","政策(9)参画と協働により地域を支える多様なコミュニティをつくる","性・年代別","男性 70歳以上","40","2","14","8","0","16","0"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策３）地域の課題を自ら解決できるコミュニティをつくる","政策(9)参画と協働により地域を支える多様なコミュニティをつくる","性・年代別","男性 無回答","1","0","1","0","0","0","0"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策３）地域の課題を自ら解決できるコミュニティをつくる","政策(9)参画と協働により地域を支える多様なコミュニティをつくる","性・年代別","女性（計）","313","18","95","64","18","112","6"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策３）地域の課題を自ら解決できるコミュニティをつくる","政策(9)参画と協働により地域を支える多様なコミュニティをつくる","性・年代別","女性 18～29歳","26","4","5","3","1","12","1"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策３）地域の課題を自ら解決できるコミュニティをつくる","政策(9)参画と協働により地域を支える多様なコミュニティをつくる","性・年代別","女性 30～39歳","49","2","25","9","1","9","3"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策３）地域の課題を自ら解決できるコミュニティをつくる","政策(9)参画と協働により地域を支える多様なコミュニティをつくる","性・年代別","女性 40～49歳","78","6","24","16","6","24","2"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策３）地域の課題を自ら解決できるコミュニティをつくる","政策(9)参画と協働により地域を支える多様なコミュニティをつくる","性・年代別","女性 50～59歳","62","2","21","15","3","21","0"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策３）地域の課題を自ら解決できるコミュニティをつくる","政策(9)参画と協働により地域を支える多様なコミュニティをつくる","性・年代別","女性 60～69歳","56","3","11","13","4","25","0"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策３）地域の課題を自ら解決できるコミュニティをつくる","政策(9)参画と協働により地域を支える多様なコミュニティをつくる","性・年代別","女性 70歳以上","42","1","9","8","3","21","0"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策３）地域の課題を自ら解決できるコミュニティをつくる","政策(9)参画と協働により地域を支える多様なコミュニティをつくる","性・年代別","女性 無回答","0","0","0","0","0","0","0"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策３）地域の課題を自ら解決できるコミュニティをつくる","政策(9)参画と協働により地域を支える多様なコミュニティをつくる","性・年代別","無回答","14","0","4","1","2","5","2"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策３）地域の課題を自ら解決できるコミュニティをつくる","政策(9)参画と協働により地域を支える多様なコミュニティをつくる","職業別","自営業主・家族従業","86","1","27","18","5","35","0"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策３）地域の課題を自ら解決できるコミュニティをつくる","政策(9)参画と協働により地域を支える多様なコミュニティをつくる","職業別","会社員・団体職員・公務員","243","16","78","43","11","90","5"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策３）地域の課題を自ら解決できるコミュニティをつくる","政策(9)参画と協働により地域を支える多様なコミュニティをつくる","職業別","アルバイト・パートタイマー","35","3","7","7","5","12","1"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策３）地域の課題を自ら解決できるコミュニティをつくる","政策(9)参画と協働により地域を支える多様なコミュニティをつくる","職業別","家事専業","55","5","14","9","2","23","2"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策３）地域の課題を自ら解決できるコミュニティをつくる","政策(9)参画と協働により地域を支える多様なコミュニティをつくる","職業別","学生","13","2","3","3","2","3","0"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策３）地域の課題を自ら解決できるコミュニティをつくる","政策(9)参画と協働により地域を支える多様なコミュニティをつくる","職業別","無職","81","5","21","18","5","32","0"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策３）地域の課題を自ら解決できるコミュニティをつくる","政策(9)参画と協働により地域を支える多様なコミュニティをつくる","職業別","その他","31","1","11","8","3","8","0"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策３）地域の課題を自ら解決できるコミュニティをつくる","政策(9)参画と協働により地域を支える多様なコミュニティをつくる","職業別","無回答","14","0","4","2","2","4","2"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策３）地域の課題を自ら解決できるコミュニティをつくる","政策(9)参画と協働により地域を支える多様なコミュニティをつくる","居住地区別","芝地区","86","4","26","16","5","33","2"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策３）地域の課題を自ら解決できるコミュニティをつくる","政策(9)参画と協働により地域を支える多様なコミュニティをつくる","居住地区別","麻布地区","87","7","27","17","8","28","0"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策３）地域の課題を自ら解決できるコミュニティをつくる","政策(9)参画と協働により地域を支える多様なコミュニティをつくる","居住地区別","赤坂地区","81","3","26","19","6","22","5"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策３）地域の課題を自ら解決できるコミュニティをつくる","政策(9)参画と協働により地域を支える多様なコミュニティをつくる","居住地区別","高輪地区","146","9","41","27","9","60","0"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策３）地域の課題を自ら解決できるコミュニティをつくる","政策(9)参画と協働により地域を支える多様なコミュニティをつくる","居住地区別","芝浦港南地区","139","10","40","27","5","56","1"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策３）地域の課題を自ら解決できるコミュニティをつくる","政策(9)参画と協働により地域を支える多様なコミュニティをつくる","居住地区別","無回答","19","0","5","2","2","8","2"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策３）地域の課題を自ら解決できるコミュニティをつくる","政策(9)参画と協働により地域を支える多様なコミュニティをつくる","住居形態別","持家（一戸建）","64","4","20","10","5","24","1"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策３）地域の課題を自ら解決できるコミュニティをつくる","政策(9)参画と協働により地域を支える多様なコミュニティをつくる","住居形態別","持家（マンション）","267","19","72","69","16","89","2"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策３）地域の課題を自ら解決できるコミュニティをつくる","政策(9)参画と協働により地域を支える多様なコミュニティをつくる","住居形態別","借家（一戸建）","9","1","1","1","1","5","0"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策３）地域の課題を自ら解決できるコミュニティをつくる","政策(9)参画と協働により地域を支える多様なコミュニティをつくる","住居形態別","民間の賃貸マンション・アパート","151","6","48","21","9","62","5"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策３）地域の課題を自ら解決できるコミュニティをつくる","政策(9)参画と協働により地域を支える多様なコミュニティをつくる","住居形態別","都営住宅・区営住宅・区立住宅","26","2","10","1","1","12","0"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策３）地域の課題を自ら解決できるコミュニティをつくる","政策(9)参画と協働により地域を支える多様なコミュニティをつくる","住居形態別","ＵＲ（旧公団）・公社の賃貸住宅","11","1","4","1","0","5","0"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策３）地域の課題を自ら解決できるコミュニティをつくる","政策(9)参画と協働により地域を支える多様なコミュニティをつくる","住居形態別","社宅・公務員宿舎","10","0","4","2","0","4","0"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策３）地域の課題を自ら解決できるコミュニティをつくる","政策(9)参画と協働により地域を支える多様なコミュニティをつくる","住居形態別","寮・寄宿舎・住み込み・間借り","4","0","2","1","0","1","0"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策３）地域の課題を自ら解決できるコミュニティをつくる","政策(9)参画と協働により地域を支える多様なコミュニティをつくる","住居形態別","その他","5","0","2","1","1","1","0"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策３）地域の課題を自ら解決できるコミュニティをつくる","政策(9)参画と協働により地域を支える多様なコミュニティをつくる","住居形態別","無回答","11","0","2","1","2","4","2"
