規模,産業,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
５人以上,調査産業計,17.3,18,16.3,137.4,147.7,121.3,126.4,134.6,113.6,11,13.1,7.7
５人以上,"鉱業,採石業,砂利採取業",17.9,17.9,18,144.5,145.1,142.2,130.3,130.9,128.3,14.2,14.2,13.9
５人以上,建設業,18.6,18.8,17.2,154.7,158.6,134.4,141,143.6,127.8,13.7,15,6.6
５人以上,製造業,17.5,17.7,16.8,143.7,147.3,132.9,133.5,136.3,125,10.2,11,7.9
５人以上,電気・ガス・熱供給・水道業,18,18.1,17,156.2,159.2,136,135.9,137.8,122.7,20.3,21.4,13.3
５人以上,情報通信業,17.8,18,17.1,153.4,156.9,144,133.7,136.2,127,19.7,20.7,17
５人以上,"運輸業,郵便業",18.8,19.2,17,161.7,168.1,132.5,141.3,145.5,122,20.4,22.6,10.5
５人以上,"卸売業,小売業",17.8,18.3,16.9,137.5,146.5,123.9,129.7,137.7,117.7,7.8,8.8,6.2
５人以上,"金融業,保険業",18.2,18.5,17.8,150.4,154.5,144.2,135.6,138.4,131.3,14.8,16.1,12.9
５人以上,"不動産業,物品賃貸業",18.2,18.7,17.2,144.5,151.8,128.5,133.5,139.3,120.9,11,12.5,7.6
５人以上,"学術研究,専門・技術サービス業",17.5,17.8,16.8,145.6,149.4,137.3,130.4,133.3,124.1,15.2,16.1,13.2
５人以上,"宿泊業,飲食サービス業",15.4,16.7,14.3,106.6,128.9,87.7,100.8,120,84.5,5.8,8.9,3.2
５人以上,"生活関連サービス業,娯楽業",17,18.5,15.7,131.1,146.4,117.2,123.7,138.2,110.6,7.4,8.2,6.6
５人以上,"教育,学習支援業",14.3,15,13.5,101.2,107.9,94.1,97.8,103.8,91.4,3.4,4.1,2.7
５人以上,"医療,福祉",16.8,16.9,16.8,128,133.4,125.9,120.2,125.8,118.1,7.8,7.6,7.8
５人以上,複合サービス事業,17.2,17.8,15.9,140.7,149.4,122,129.3,135.5,115.9,11.4,13.9,6.1
５人以上,サービス業（他に分類されないもの）,17.3,17.9,16.6,135.8,146.4,122.8,124.9,133.4,114.6,10.9,13,8.2
30人以上,調査産業計,17.5,18,16.8,141.6,149.5,128.2,128.8,134.8,118.6,12.8,14.7,9.6
30人以上,"鉱業,採石業,砂利採取業",17.9,17.9,18,144.5,145.1,142.2,130.3,130.9,128.3,14.2,14.2,13.9
30人以上,建設業,18.3,18.5,17,156.4,159.1,139.3,138.9,140.4,129.5,17.5,18.7,9.8
30人以上,製造業,17.6,17.8,16.9,146.2,149,137.3,134.8,136.9,128.1,11.4,12.1,9.2
30人以上,電気・ガス・熱供給・水道業,17.7,17.9,16.7,155.2,157.8,136.7,134,135.5,123.4,21.2,22.3,13.3
30人以上,情報通信業,17.8,18,17.2,153.9,157.2,144.6,133.9,136.2,127.3,20,21,17.3
30人以上,"運輸業,郵便業",18.6,19,16.9,161.8,167.9,134.2,140.6,144.5,122.8,21.2,23.4,11.4
30人以上,"卸売業,小売業",18.2,18.6,17.6,142.8,149.8,131.9,133.8,140.1,124,9,9.7,7.9
30人以上,"金融業,保険業",18.2,18.5,17.8,151.3,155.3,145.2,135.4,138.1,131.3,15.9,17.2,13.9
30人以上,"不動産業,物品賃貸業",18.6,18.9,17.8,146.3,152.8,132.4,134,139,123.3,12.3,13.8,9.1
30人以上,"学術研究,専門・技術サービス業",17.8,18,17.4,149.9,151.4,145.5,131.2,132.6,127.2,18.7,18.8,18.3
30人以上,"宿泊業,飲食サービス業",15.7,17,14.4,111.2,131.4,92.1,104.3,121.8,87.8,6.9,9.6,4.3
30人以上,"生活関連サービス業,娯楽業",16.9,18,16.1,132,145.4,121.7,121.9,133.5,112.9,10.1,11.9,8.8
30人以上,"教育,学習支援業",14.3,15,13.5,102.1,107.1,95.7,98.6,103.2,92.7,3.5,3.9,3
30人以上,"医療,福祉",17.5,17.2,17.6,135.8,139.8,134.3,126.2,131,124.4,9.6,8.8,9.9
30人以上,複合サービス事業,17.4,17.9,15.8,143.2,150.8,119.7,130.6,135.8,114.5,12.6,15,5.2
30人以上,サービス業（他に分類されないもの）,17.1,17.6,16.5,133.3,144,121.6,122,130.1,113.1,11.3,13.9,8.5
,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２２年１月分,,,,,,,,,,,,,
第２表  産業、性別常用労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,,,,,
