規模,産業,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
５人以上,調査産業計,18,18.6,16.9,142.2,153.3,125,131.1,139.9,117.4,11.1,13.4,7.6
５人以上,"鉱業,採石業,砂利採取業",17.8,17.9,17.1,142.9,144.9,135.8,129,130.8,122.5,13.9,14.1,13.3
５人以上,建設業,20.1,20.3,19,168.5,172.8,146.4,153.3,156,139.5,15.2,16.8,6.9
５人以上,製造業,19.1,19.3,18.6,158.1,161.6,147.3,146.7,149.3,138.6,11.4,12.3,8.7
５人以上,電気・ガス・熱供給・水道業,18.2,18.4,17,158.3,161.5,136.6,137.4,139.6,122.7,20.9,21.9,13.9
５人以上,情報通信業,18.4,18.6,17.9,159.4,162.7,150.6,138.7,140.8,132.9,20.7,21.9,17.7
５人以上,"運輸業,郵便業",19.4,19.7,18,165.4,171.4,140.1,145.7,149.5,129.7,19.7,21.9,10.4
５人以上,"卸売業,小売業",18.3,18.9,17.2,140.5,150.5,125.6,133.1,142.1,119.8,7.4,8.4,5.8
５人以上,"金融業,保険業",17.8,18.1,17.3,146.8,151.3,140.1,132,135.1,127.4,14.8,16.2,12.7
５人以上,"不動産業,物品賃貸業",18.9,19.2,18.1,150.7,157.6,134.9,138.8,144.1,126.7,11.9,13.5,8.2
５人以上,"学術研究,専門・技術サービス業",18.8,19.2,18,155.8,160.5,146.2,138.8,142.1,132,17,18.4,14.2
５人以上,"宿泊業,飲食サービス業",15.5,16.4,14.7,105.4,126.2,88.2,100,117.9,85.1,5.4,8.3,3.1
５人以上,"生活関連サービス業,娯楽業",17.5,18.8,16.4,134.4,148.6,121.6,127.2,140.8,115,7.2,7.8,6.6
５人以上,"教育,学習支援業",15.7,16.3,15,112.6,118.1,106.7,109,113.8,103.8,3.6,4.3,2.9
５人以上,"医療,福祉",17.3,17.2,17.3,126.4,134,123.8,120.1,127.6,117.5,6.3,6.4,6.3
５人以上,複合サービス事業,16.9,17.4,15.6,138.8,147.2,121.1,127.1,132.8,115,11.7,14.4,6.1
５人以上,サービス業（他に分類されないもの）,17.8,18.4,17.1,138.6,149.3,125.9,128.1,136.6,118,10.5,12.7,7.9
30人以上,調査産業計,17.9,18.4,17.1,144.3,153,129.4,131.5,138.1,120.2,12.8,14.9,9.2
30人以上,"鉱業,採石業,砂利採取業",17.8,17.9,17.1,142.9,144.9,135.8,129,130.8,122.5,13.9,14.1,13.3
30人以上,建設業,19.4,19.5,18.8,168,170.6,150.9,148.6,149.7,141,19.4,20.9,9.9
30人以上,製造業,18.7,18.9,18.2,156.6,159.2,147.9,144.4,146.3,138,12.2,12.9,9.9
30人以上,電気・ガス・熱供給・水道業,18,18.2,16.8,157.2,160.2,136.3,135.2,137.1,122,22,23.1,14.3
30人以上,情報通信業,18.2,18.3,17.6,157.6,160.6,149,136.8,138.9,130.8,20.8,21.7,18.2
30人以上,"運輸業,郵便業",19.1,19.4,17.7,163.9,169.6,140.1,143.8,147.4,128.9,20.1,22.2,11.2
30人以上,"卸売業,小売業",18.2,18.7,17.4,142.3,150.4,129.3,133.9,141.1,122.3,8.4,9.3,7
30人以上,"金融業,保険業",17.7,18,17.2,147.1,151.5,140.7,131.5,134.4,127.3,15.6,17.1,13.4
30人以上,"不動産業,物品賃貸業",18.6,19,17.9,147.3,153.7,133.5,134.6,139.4,124.2,12.7,14.3,9.3
30人以上,"学術研究,専門・技術サービス業",18.7,18.9,18.2,157.6,159.7,151.6,136.9,138.7,132,20.7,21,19.6
30人以上,"宿泊業,飲食サービス業",15.7,16.9,14.6,111.1,130.9,92.4,105.2,122.7,88.6,5.9,8.2,3.8
30人以上,"生活関連サービス業,娯楽業",17.2,18,16.6,133.9,145.4,124.9,123.7,133.4,116.1,10.2,12,8.8
30人以上,"教育,学習支援業",15.8,16.3,15.2,114.4,117.7,109.8,110.6,113.5,106.5,3.8,4.2,3.3
30人以上,"医療,福祉",17.3,17,17.4,127.7,132.7,125.9,120.3,126.2,118.2,7.4,6.5,7.7
30人以上,複合サービス事業,16.9,17.5,14.9,140.8,149,115.5,127.5,133.2,109.7,13.3,15.8,5.8
30人以上,サービス業（他に分類されないもの）,17.4,17.9,16.8,135,145.8,123.8,124.2,132.3,115.8,10.8,13.5,8
,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２２年２月分,,,,,,,,,,,,,
第２表  産業、性別常用労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,,,,,
