規模,産業,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
５人以上,調査産業計,19.3,20.1,18.1,152.3,164.3,134,140.9,150.4,126.3,11.4,13.9,7.7
５人以上,"鉱業,採石業,砂利採取業",19.9,20.2,18.9,158.6,160.5,151.2,145.8,148.1,137.3,12.8,12.4,13.9
５人以上,建設業,21.2,21.4,20,175.8,179.4,155.1,162.1,164.5,147.9,13.7,14.9,7.2
５人以上,製造業,20.5,20.7,19.7,168.4,172.7,155.9,156.8,160.1,147,11.6,12.6,8.9
５人以上,電気・ガス・熱供給・水道業,20,20.1,19.1,171,173.5,154.9,150.7,152.5,139.1,20.3,21,15.8
５人以上,情報通信業,20.1,20.3,19.4,172.9,176.9,162.1,152.1,154.9,144.4,20.8,22,17.7
５人以上,"運輸業,郵便業",20.2,20.5,18.9,172.9,179.4,144.6,150.6,154.6,133.3,22.3,24.8,11.3
５人以上,"卸売業,小売業",19.6,20.4,18.3,149.7,161.9,131.7,142.7,153.5,126.8,7,8.4,4.9
５人以上,"金融業,保険業",20,20.4,19.5,165,170.3,157,149.2,152.8,143.8,15.8,17.5,13.2
５人以上,"不動産業,物品賃貸業",20.2,20.7,19.2,160.7,168.2,143.8,148.2,154.1,134.9,12.5,14.1,8.9
５人以上,"学術研究,専門・技術サービス業",20.3,20.5,19.8,166.1,170,157.8,149,151.7,143.2,17.1,18.3,14.6
５人以上,"宿泊業,飲食サービス業",16.4,18,15,114.1,136.1,94.7,107.6,126.6,90.8,6.5,9.5,3.9
５人以上,"生活関連サービス業,娯楽業",19.2,19.9,18.4,149.1,159.5,139.1,140.9,150.5,131.6,8.2,9,7.5
５人以上,"教育,学習支援業",16.6,17.2,16,118.8,123.1,114.1,113.9,117.8,109.7,4.9,5.3,4.4
５人以上,"医療,福祉",18.4,18.4,18.4,136.4,143.3,134.3,129.8,136.1,127.9,6.6,7.2,6.4
５人以上,複合サービス事業,18.8,19.4,17.6,156.8,160.6,149,147,148.8,143.3,9.8,11.8,5.7
５人以上,サービス業（他に分類されないもの）,18.9,19.8,17.9,147.3,160.5,132.6,136.4,146.8,124.9,10.9,13.7,7.7
30人以上,調査産業計,19.4,20,18.4,155.8,165.5,139.7,142.6,150.1,130.2,13.2,15.4,9.5
30人以上,"鉱業,採石業,砂利採取業",19.9,20.2,18.9,158.6,160.5,151.2,145.8,148.1,137.3,12.8,12.4,13.9
30人以上,建設業,20.9,21.1,19.8,176.3,179.2,157,159.5,161.3,147.6,16.8,17.9,9.4
30人以上,製造業,20.4,20.6,19.6,169.8,172.7,159.8,157,159.3,149.3,12.8,13.4,10.5
30人以上,電気・ガス・熱供給・水道業,19.9,20.1,18.9,171.5,174.2,153.9,149.9,151.8,137.5,21.6,22.4,16.4
30人以上,情報通信業,20.1,20.3,19.3,172.8,176.8,161.5,151.3,154.2,143.2,21.5,22.6,18.3
30人以上,"運輸業,郵便業",20.1,20.4,18.7,171.4,177.7,144.8,149.6,153.5,133.2,21.8,24.2,11.6
30人以上,"卸売業,小売業",19.8,20.5,18.7,152.1,162.8,136.1,143.7,153.1,129.7,8.4,9.7,6.4
30人以上,"金融業,保険業",20,20.3,19.5,165.1,170.4,157.6,148.4,151.9,143.4,16.7,18.5,14.2
30人以上,"不動産業,物品賃貸業",20.4,20.8,19.6,159.6,166.9,144.5,146.5,152.2,134.7,13.1,14.7,9.8
30人以上,"学術研究,専門・技術サービス業",20.3,20.5,19.8,171.7,173.4,167,150.3,151.8,146.1,21.4,21.6,20.9
30人以上,"宿泊業,飲食サービス業",17.1,18.4,15.8,120.2,139.7,101,113.8,131.3,96.5,6.4,8.4,4.5
30人以上,"生活関連サービス業,娯楽業",18.7,19.6,17.9,145.4,159.1,134,134.5,146.5,124.5,10.9,12.6,9.5
30人以上,"教育,学習支援業",16.5,17.1,15.7,117.5,121.2,112.8,113,116.6,108.4,4.5,4.6,4.4
30人以上,"医療,福祉",18.7,18.5,18.8,142.6,145.6,141.5,134.4,137.6,133.2,8.2,8,8.3
30人以上,複合サービス事業,19,19.5,17.5,160.3,161.9,155.8,149.6,149.2,150.9,10.7,12.7,4.9
30人以上,サービス業（他に分類されないもの）,18.5,19.3,17.8,144.2,157.9,131.4,133,143.4,123.2,11.2,14.5,8.2
,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２２年７月分,,,,,,,,,,,,,
第２表  産業、性別常用労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,,,,,
