規模,産業,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
５人以上,調査産業計,19,19.7,17.9,151,162.4,133,138.8,147.9,124.5,12.2,14.5,8.5
５人以上,"鉱業,採石業,砂利採取業",20.2,20.3,19.7,162.9,165,155.1,146.6,148.2,140.7,16.3,16.8,14.4
５人以上,建設業,20.8,21,19.3,174.6,179.7,148.3,159.6,163.2,140.9,15,16.5,7.4
５人以上,製造業,19.6,19.9,18.8,161.6,165.9,149,149.9,153.3,139.9,11.7,12.6,9.1
５人以上,電気・ガス・熱供給・水道業,20.7,21,19.2,180.4,183.8,157.3,156.9,159.3,141,23.5,24.5,16.3
５人以上,情報通信業,19.9,20.1,19.4,173.1,176.4,164.4,150.5,152.6,144.9,22.6,23.8,19.5
５人以上,"運輸業,郵便業",19.8,20.1,18.5,170.7,176.4,145.4,149.9,153.3,134.5,20.8,23.1,10.9
５人以上,"卸売業,小売業",19,19.8,17.9,147.7,158.4,131.3,139.2,148.8,124.4,8.5,9.6,6.9
５人以上,"金融業,保険業",19.9,20.3,19.3,164.8,169.3,157.7,147.9,151.2,142.8,16.9,18.1,14.9
５人以上,"不動産業,物品賃貸業",20,20.6,18.5,158,166.7,139,146,153.1,130.4,12,13.6,8.6
５人以上,"学術研究,専門・技術サービス業",20.2,20.6,19.3,168.2,173.3,157.8,149.5,152.9,142.6,18.7,20.4,15.2
５人以上,"宿泊業,飲食サービス業",16.3,17.3,15.5,111.1,131.8,93.9,105.2,122.9,90.4,5.9,8.9,3.5
５人以上,"生活関連サービス業,娯楽業",17.7,18.8,16.7,138.5,151.4,127,130.2,142.7,119.1,8.3,8.7,7.9
５人以上,"教育,学習支援業",16.8,17.5,16,120.2,127.4,112,115.7,122.3,108.2,4.5,5.1,3.8
５人以上,"医療,福祉",18.5,18.1,18.7,138.3,145.2,135.8,131.2,137.6,128.9,7.1,7.6,6.9
５人以上,複合サービス事業,20.1,20.7,18.8,165.9,175,146.7,151.5,158.1,137.7,14.4,16.9,9
５人以上,サービス業（他に分類されないもの）,18.8,19.5,18,147.8,159.8,134,136,145.5,125.1,11.8,14.3,8.9
30人以上,調査産業計,19.2,19.7,18.3,155.4,164.2,140.2,141.4,148.1,129.9,14,16.1,10.3
30人以上,"鉱業,採石業,砂利採取業",20.2,20.3,19.7,162.9,165,155.1,146.6,148.2,140.7,16.3,16.8,14.4
30人以上,建設業,20.4,20.6,19.3,177.6,180.6,157.1,158.2,160,146,19.4,20.6,11.1
30人以上,製造業,19.5,19.8,18.7,162.7,166.3,151.8,150,152.8,141.4,12.7,13.5,10.4
30人以上,電気・ガス・熱供給・水道業,20.7,20.9,19.2,181.8,185.2,158,156.7,159,140.7,25.1,26.2,17.3
30人以上,情報通信業,19.9,20,19.4,172.8,175.5,165.1,150.1,151.8,145.4,22.7,23.7,19.7
30人以上,"運輸業,郵便業",19.5,19.9,18.1,169.6,175.4,145.3,148.1,151.6,133.6,21.5,23.8,11.7
30人以上,"卸売業,小売業",19.5,20,18.6,152.6,160.5,139.2,143,150.1,130.9,9.6,10.4,8.3
30人以上,"金融業,保険業",19.8,20.2,19.3,165.4,170.2,158.1,147.7,151.1,142.5,17.7,19.1,15.6
30人以上,"不動産業,物品賃貸業",20,20.6,18.9,158,166,141.3,144.8,151.2,131.5,13.2,14.8,9.8
30人以上,"学術研究,専門・技術サービス業",20.4,20.7,19.8,172.9,175.2,166.4,150.5,152.4,145.2,22.4,22.8,21.2
30人以上,"宿泊業,飲食サービス業",16.5,17.8,15.2,116.2,136.6,96.4,109.6,127.5,92.2,6.6,9.1,4.2
30人以上,"生活関連サービス業,娯楽業",17.5,18.8,16.5,138.6,154,126.4,128.1,141.7,117.3,10.5,12.3,9.1
30人以上,"教育,学習支援業",17.1,17.6,16.3,123,126.7,117.8,118.2,121.7,113.3,4.8,5,4.5
30人以上,"医療,福祉",19,18.2,19.3,144.2,146.9,143.2,135.9,139.1,134.8,8.3,7.8,8.4
30人以上,複合サービス事業,20.4,20.8,19,169.3,176.9,145.9,153.4,158.3,138.3,15.9,18.6,7.6
30人以上,サービス業（他に分類されないもの）,18.6,19.2,17.9,144.8,157.2,132.4,132.6,141.9,123.3,12.2,15.3,9.1
,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２２年３月分,,,,,,,,,,,,,
第２表  産業、性別常用労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,,,,,
