規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
５人以上,調査産業計,6892383,4179923,2712460,133061,69751,63310,111451,54967,56484,6913993,4194707,2719286,21.8,12.1,36.6
５人以上,"鉱業,採石業,砂利採取業",2161,1700,461,31,30,1,42,41,1,2150,1689,461,0.3,0.2,0.7
５人以上,建設業,321776,273684,48092,1748,1495,253,1839,1512,327,321685,273667,48018,3.1,1.1,14.4
５人以上,製造業,682806,513665,169141,6069,4577,1492,7376,4720,2656,681499,513522,167977,6.7,2.9,18.4
５人以上,電気・ガス・熱供給・水道業,34403,29830,4573,230,202,28,237,227,10,34396,29805,4591,2.4,2.3,3.1
５人以上,情報通信業,728403,532737,195666,5564,3314,2250,7226,4379,2847,726741,531672,195069,3.2,1.1,8.9
５人以上,"運輸業,郵便業",362587,295308,67279,9346,6483,2863,4684,3189,1495,367249,298602,68647,10.3,7.5,22.3
５人以上,"卸売業,小売業",1456202,866027,590175,35999,19449,16550,21174,10743,10431,1471027,874733,596294,25.4,13,43.5
５人以上,"金融業,保険業",376726,224486,152240,6223,3554,2669,5611,2634,2977,377338,225406,151932,4.8,2.2,8.6
５人以上,"不動産業,物品賃貸業",174103,117716,56387,3004,1747,1257,2153,1328,825,174954,118135,56819,18.9,12,33
５人以上,"学術研究,専門・技術サービス業",344621,229032,115589,4313,2466,1847,3965,1997,1968,344969,229501,115468,7,2.9,15
５人以上,"宿泊業,飲食サービス業",625509,300335,325174,25816,14317,11499,26060,12252,13808,625265,302400,322865,69.7,55.9,82.7
５人以上,"生活関連サービス業,娯楽業",203803,101421,102382,3841,1574,2267,4788,2395,2393,202856,100600,102256,33.7,24.5,42.7
５人以上,"教育,学習支援業",371710,196597,175113,6547,1955,4592,3564,1667,1897,374693,196885,177808,29.3,22.1,37.4
５人以上,"医療,福祉",514930,129690,385240,5773,1890,3883,7308,2793,4515,513395,128787,384608,29.7,22.7,32.1
５人以上,複合サービス事業,55967,37704,18263,816,691,125,586,365,221,56197,38030,18167,17.5,7.5,38.6
５人以上,サービス業（他に分類されないもの）,636676,329991,306685,17741,6007,11734,14838,4725,10113,639579,331273,308306,25.4,16.1,35.4
30人以上,調査産業計,4696584,2927276,1769308,72091,37068,35023,62768,31467,31301,4705907,2932877,1773030,16.4,8.6,29.3
30人以上,"鉱業,採石業,砂利採取業",2161,1700,461,31,30,1,42,41,1,2150,1689,461,0.3,0.2,0.7
30人以上,建設業,198122,172205,25917,891,742,149,1105,1022,83,197908,171925,25983,1.9,0.6,10
30人以上,製造業,515807,395771,120036,3929,3137,792,5187,3441,1746,514549,395467,119082,5.3,2.7,13.9
30人以上,電気・ガス・熱供給・水道業,31281,27210,4071,230,202,28,227,227,0,31284,27185,4099,2.4,2.3,3
30人以上,情報通信業,624451,462085,162366,3785,2378,1407,6171,4054,2117,622065,460409,161656,2.4,0.5,7.8
30人以上,"運輸業,郵便業",286636,230733,55903,6427,4295,2132,3802,2813,989,289261,232215,57046,9.6,7.7,17.2
30人以上,"卸売業,小売業",864914,520566,344348,16275,8778,7497,7901,4223,3678,873288,525121,348167,20.6,8.5,39
30人以上,"金融業,保険業",319806,187770,132036,5505,3320,2185,4234,2187,2047,321077,188903,132174,4.8,2.3,8.2
30人以上,"不動産業,物品賃貸業",109984,74120,35864,1845,983,862,1316,791,525,110513,74312,36201,17.8,10.5,32.7
30人以上,"学術研究,専門・技術サービス業",224229,165386,58843,2130,1298,832,1977,1289,688,224382,165395,58987,4.4,2.4,9.9
30人以上,"宿泊業,飲食サービス業",222394,111577,110817,6289,3074,3215,7663,2734,4929,221020,111917,109103,56.5,40.7,72.7
30人以上,"生活関連サービス業,娯楽業",102342,46720,55622,2150,832,1318,2311,1142,1169,102181,46410,55771,37,23.4,48.3
30人以上,"教育,学習支援業",285769,163402,122367,2807,1661,1146,2849,1545,1304,285727,163518,122209,25.4,20.2,32.4
30人以上,"医療,福祉",353143,94862,258281,4092,1484,2608,4228,1906,2322,353007,94440,258567,24.6,20.8,25.9
30人以上,複合サービス事業,40861,30455,10406,720,691,29,338,310,28,41243,30836,10407,18,8.7,45.7
30人以上,サービス業（他に分類されないもの）,514684,242714,271970,14985,4163,10822,13417,3742,9675,516252,243135,273117,27.6,19.1,35.2
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２２年９月分,,,,,,,,,,,,,,,,
第３表  産業、性別常用労働者数及びパートタイム労働者比率,,,,,,,,,,,,,,,,
