規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
５人以上,調査産業計,6925406,4197307,2728099,127992,69131,58861,125227,69312,55915,6928171,4197126,2731045,22.1,12.2,37.3
５人以上,"鉱業,採石業,砂利採取業",2141,1669,472,40,38,2,42,32,10,2139,1675,464,0.2,0.1,0.6
５人以上,建設業,324455,276909,47546,3031,2873,158,5160,4629,531,322326,275153,47173,2.8,1,13.7
５人以上,製造業,683619,513690,169929,11725,8769,2956,11438,9048,2390,683906,513411,170495,6.8,2.9,18.6
５人以上,電気・ガス・熱供給・水道業,34570,29901,4669,3111,2834,277,3243,2893,350,34438,29842,4596,2.4,2.3,3.1
５人以上,情報通信業,728338,530657,197681,8081,5748,2333,7801,4527,3274,728618,531878,196740,3.3,1.2,8.9
５人以上,"運輸業,郵便業",369790,300277,69513,8011,6109,1902,12224,7626,4598,365577,298760,66817,11.2,8.6,23
５人以上,"卸売業,小売業",1464666,874278,590388,20953,11299,9654,20021,9827,10194,1465598,875750,589848,25.3,12.7,44.1
５人以上,"金融業,保険業",375922,224095,151827,6150,3840,2310,4984,2863,2121,377088,225072,152016,4.6,1.7,9
５人以上,"不動産業,物品賃貸業",175625,121725,53900,2585,1521,1064,3181,2220,961,175029,121026,54003,18.1,11.7,32.4
５人以上,"学術研究,専門・技術サービス業",344008,232833,111175,4916,3293,1623,5282,4052,1230,343642,232074,111568,6.5,2.7,14.5
５人以上,"宿泊業,飲食サービス業",631273,297508,333765,26284,9483,16801,21495,9559,11936,636062,297432,338630,71.7,57.9,83.7
５人以上,"生活関連サービス業,娯楽業",204361,100906,103455,4391,1970,2421,4638,2088,2550,204114,100788,103326,33.7,24.5,42.7
５人以上,"教育,学習支援業",376328,194151,182177,2957,1247,1710,3456,1500,1956,375829,193898,181931,30.8,23.1,39
５人以上,"医療,福祉",512777,123566,389211,10958,2999,7959,8776,2803,5973,514959,123762,391197,30.1,24.1,32
５人以上,複合サービス事業,56232,37822,18410,1264,1018,246,1329,995,334,56167,37845,18322,16.5,6,38.3
５人以上,サービス業（他に分類されないもの）,641301,337320,303981,13535,6090,7445,12157,4650,7507,642679,338760,303919,25.1,15.5,35.8
30人以上,調査産業計,4723024,2939114,1783910,80476,47712,32764,84639,48641,35998,4718861,2938185,1780676,16.5,8.6,29.6
30人以上,"鉱業,採石業,砂利採取業",2141,1669,472,40,38,2,42,32,10,2139,1675,464,0.2,0.1,0.6
30人以上,建設業,200497,174476,26021,1819,1661,158,3791,3506,285,198525,172631,25894,1.6,0.6,7.8
30人以上,製造業,516498,396095,120403,10333,7710,2623,10011,8048,1963,516820,395757,121063,5.4,2.7,14.1
30人以上,電気・ガス・熱供給・水道業,31448,27281,4167,3072,2795,277,3204,2854,350,31316,27222,4094,2.4,2.3,3
30人以上,情報通信業,623439,459018,164421,6734,4787,1947,6267,3709,2558,623906,460096,163810,2.5,0.5,7.9
30人以上,"運輸業,郵便業",293045,235190,57855,6206,4746,1460,10702,6284,4418,288549,233652,54897,10.9,9.3,17.8
30人以上,"卸売業,小売業",872317,524182,348135,10716,5804,4912,12386,6534,5852,870647,523452,347195,20.3,8,38.9
30人以上,"金融業,保険業",320139,188004,132135,4966,3259,1707,4658,2775,1883,320447,188488,131959,4.7,1.8,8.8
30人以上,"不動産業,物品賃貸業",110389,74194,36195,1794,1187,607,1718,1104,614,110465,74277,36188,17.6,10,33
30人以上,"学術研究,専門・技術サービス業",224846,165326,59520,3557,2693,864,3919,3005,914,224484,165014,59470,4.2,2.2,9.7
30人以上,"宿泊業,飲食サービス業",224570,111238,113332,6723,3192,3531,5424,1798,3626,225869,112632,113237,58.3,42.4,74
30人以上,"生活関連サービス業,娯楽業",102634,46398,56236,2485,1016,1469,2348,1016,1332,102771,46398,56373,36.3,22.7,47.5
30人以上,"教育,学習支援業",287067,161431,125636,1643,770,873,2238,1106,1132,286472,161095,125377,27,21.4,34.2
30人以上,"医療,福祉",352259,93784,258475,7065,1688,5377,5731,1954,3777,353593,93518,260075,24.4,21.5,25.4
30人以上,複合サービス事業,40874,30329,10545,992,837,155,1073,774,299,40793,30392,10401,16.7,6.8,45.6
30人以上,サービス業（他に分類されないもの）,520861,250499,270362,12331,5529,6802,11127,4142,6985,522065,251886,270179,27,17.8,35.5
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２２年７月分,,,,,,,,,,,,,,,,
第３表  産業、性別常用労働者数及びパートタイム労働者比率,,,,,,,,,,,,,,,,
