規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
５人以上,調査産業計,6916157,4164155,2752002,123388,65286,58102,115331,62428,52903,6924214,4167013,2757201,21,11.6,35.2
５人以上,"鉱業,採石業,砂利採取業",2134,1677,457,38,31,7,31,29,2,2141,1679,462,0.2,0.1,0.6
５人以上,建設業,328048,275130,52918,3445,3313,132,7038,4373,2665,324455,274070,50385,3.7,1.9,13.7
５人以上,製造業,687727,514679,173048,5349,4213,1136,10649,8204,2445,682427,510688,171739,6.5,2.9,17.4
５人以上,電気・ガス・熱供給・水道業,34595,29891,4704,220,220,0,245,221,24,34570,29890,4680,2.7,2.3,5.1
５人以上,情報通信業,724530,522644,201886,13292,10209,3083,9484,5888,3596,728338,526965,201373,2.8,0.7,8.1
５人以上,"運輸業,郵便業",368866,299982,68884,6361,4548,1813,5437,3669,1768,369790,300861,68929,10.2,8.2,18.7
５人以上,"卸売業,小売業",1467413,858093,609320,18204,7969,10235,20951,12321,8630,1464666,853741,610925,23.4,11.1,40.6
５人以上,"金融業,保険業",376671,221617,155054,6054,3640,2414,6803,3952,2851,375922,221305,154617,4.6,1.3,9.3
５人以上,"不動産業,物品賃貸業",175261,120169,55092,2089,1211,878,1725,977,748,175625,120403,55222,17.8,11.3,31.9
５人以上,"学術研究,専門・技術サービス業",344303,232940,111363,3621,1932,1689,3916,2691,1225,344008,232181,111827,7,2.7,15.7
５人以上,"宿泊業,飲食サービス業",629712,283868,345844,24097,11389,12708,22536,9843,12693,631273,285414,345859,68.5,56.9,78.1
５人以上,"生活関連サービス業,娯楽業",204030,96216,107814,4247,2414,1833,3916,1890,2026,204361,96740,107621,36.1,24,47
５人以上,"教育,学習支援業",375181,192999,182182,5396,2186,3210,4249,1585,2664,376328,193600,182728,32.1,23.6,41.1
５人以上,"医療,福祉",510698,130361,380337,8185,3001,5184,6106,1020,5086,512777,132342,380435,27.6,23.6,29
５人以上,複合サービス事業,55744,37342,18402,1274,1000,274,786,751,35,56232,37591,18641,17.5,6.4,39.9
５人以上,サービス業（他に分類されないもの）,631244,346547,284697,21516,8010,13506,11459,5014,6445,641301,349543,291758,22.8,15.2,31.9
30人以上,調査産業計,4716000,2933732,1782268,76608,42902,33706,70776,39236,31540,4721832,2937398,1784434,15.5,8.1,27.6
30人以上,"鉱業,採石業,砂利採取業",2134,1677,457,38,31,7,31,29,2,2141,1679,462,0.2,0.1,0.6
30人以上,建設業,200237,173902,26335,2528,2396,132,2268,1653,615,200497,174645,25852,1.6,0.7,8
30人以上,製造業,520035,396260,123775,4403,3486,917,9132,7274,1858,515306,392472,122834,5.3,2.7,13.3
30人以上,電気・ガス・熱供給・水道業,31522,27331,4191,152,152,0,226,202,24,31448,27281,4167,2.2,2.1,3
30人以上,情報通信業,618452,452663,165789,11529,8611,2918,6542,4156,2386,623439,457118,166321,2.4,0.5,7.6
30人以上,"運輸業,郵便業",292202,234959,57243,5070,3693,1377,4227,2757,1470,293045,235895,57150,10.4,8.7,17.1
30人以上,"卸売業,小売業",874611,511327,363284,8154,4342,3812,10448,6619,3829,872317,509050,363267,16.8,5,33.5
30人以上,"金融業,保険業",320999,188338,132661,5529,3202,2327,6389,3690,2699,320139,187850,132289,4.3,1.4,8.4
30人以上,"不動産業,物品賃貸業",110262,74400,35862,1196,627,569,1069,551,518,110389,74476,35913,17.3,9.8,32.9
30人以上,"学術研究,専門・技術サービス業",225719,165944,59775,1646,1145,501,2519,1723,796,224846,165366,59480,4.8,2.4,11.4
30人以上,"宿泊業,飲食サービス業",228782,111617,117165,3855,1906,1949,8067,3004,5063,224570,110519,114051,59.1,43.4,74.4
30人以上,"生活関連サービス業,娯楽業",102816,46312,56504,2442,1203,1239,2624,987,1637,102634,46528,56106,35.7,22.3,46.8
30人以上,"教育,学習支援業",284120,160421,123699,4260,1866,2394,1313,856,457,287067,161431,125636,27,21.4,34.3
30人以上,"医療,福祉",351968,92179,259789,5235,2256,2979,4944,650,4294,352259,93785,258474,23.8,22.2,24.4
30人以上,複合サービス事業,40389,30080,10309,1175,935,240,690,686,4,40874,30329,10545,17.2,6.9,46.9
30人以上,サービス業（他に分類されないもの）,511752,266322,245430,19396,7051,12345,10287,4399,5888,520861,268974,251887,24,17.2,31.2
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２２年６月分,,,,,,,,,,,,,,,,
第３表  産業、性別常用労働者数及びパートタイム労働者比率,,,,,,,,,,,,,,,,
