規模,産業,一般労働者／出勤日数(日),一般労働者／総実労働時間(時間),一般労働者／所定内労働時間(時間),一般労働者／所定外労働時間(時間),パートタイム労働者／出勤日数(日),パートタイム労働者／総実労働時間(時間),パートタイム労働者／所定内労働時間(時間),パートタイム労働者／所定外労働時間(時間)
５人以上,調査産業計,20.3,168.1,153.4,14.7,14.1,86.5,83.6,2.9
５人以上,"鉱業,採石業,砂利採取業",20.2,163.1,146.8,16.3,12.7,71.3,68,3.3
５人以上,建設業,20.9,177.5,161.9,15.6,17.7,111.8,108.7,3.1
５人以上,製造業,19.8,164.4,152.5,11.9,17,122.5,113.3,9.2
５人以上,電気・ガス・熱供給・水道業,20.8,181.8,157.7,24.1,18.1,128.1,127.9,0.2
５人以上,情報通信業,20.1,175.3,152.2,23.1,15.9,102.5,96.2,6.3
５人以上,"運輸業,郵便業",20.2,177.2,155.2,22,16.1,113.1,102.5,10.6
５人以上,"卸売業,小売業",20.4,165.3,154.8,10.5,14.7,90.9,88.8,2.1
５人以上,"金融業,保険業",20.1,167.4,149.9,17.5,16.4,111,107.6,3.4
５人以上,"不動産業,物品賃貸業",20.9,171.5,157.4,14.1,15.9,97.2,94.4,2.8
５人以上,"学術研究,専門・技術サービス業",20.5,173.3,153.4,19.9,15.1,100.7,98.2,2.5
５人以上,"宿泊業,飲食サービス業",22.1,172.6,160.1,12.5,13.6,82.6,79.7,2.9
５人以上,"生活関連サービス業,娯楽業",20.4,170.6,158.8,11.8,12.9,83,80.8,2.2
５人以上,"教育,学習支援業",19.5,146.7,140.8,5.9,10.2,55.2,54.1,1.1
５人以上,"医療,福祉",20.4,161.8,152.6,9.2,13.5,75.7,74.3,1.4
５人以上,複合サービス事業,20.4,175.6,158.6,17,18.7,123.3,120.4,2.9
５人以上,サービス業（他に分類されないもの）,19.9,165,150.7,14.3,15.1,89.7,86.3,3.4
30人以上,調査産業計,20.1,167.5,151.6,15.9,14.5,88.6,85,3.6
30人以上,"鉱業,採石業,砂利採取業",20.2,163.1,146.8,16.3,12.7,71.3,68,3.3
30人以上,建設業,20.4,178.3,158.7,19.6,18.2,134,129.7,4.3
30人以上,製造業,19.7,164.5,151.8,12.7,17.4,133.2,120.3,12.9
30人以上,電気・ガス・熱供給・水道業,20.7,182.7,157.1,25.6,19.1,135.5,135.2,0.3
30人以上,情報通信業,20,174.5,151.4,23.1,16,103.7,97.4,6.3
30人以上,"運輸業,郵便業",20,175.9,153.3,22.6,15.6,114.8,102.8,12
30人以上,"卸売業,小売業",20.2,163.3,152.4,10.9,16,98.1,95.1,3
30人以上,"金融業,保険業",20,168.1,149.7,18.4,15.9,107,104.2,2.8
30人以上,"不動産業,物品賃貸業",20.6,170.3,154.9,15.4,17.5,100.3,97.7,2.6
30人以上,"学術研究,専門・技術サービス業",20.7,176.1,152.9,23.2,15.4,105.7,100.6,5.1
30人以上,"宿泊業,飲食サービス業",20.9,170.1,158.7,11.4,13.4,78.5,75.2,3.3
30人以上,"生活関連サービス業,娯楽業",20.2,170.1,154.7,15.4,13,84.7,82.5,2.2
30人以上,"教育,学習支援業",19.4,144.9,138.9,6,9.1,47.6,46.9,0.7
30人以上,"医療,福祉",20.6,164.7,154.4,10.3,14.1,78.3,76.7,1.6
30人以上,複合サービス事業,20.5,177.8,158.8,19,19.7,130.1,128.5,1.6
30人以上,サービス業（他に分類されないもの）,19.7,163.2,148.1,15.1,15,89.9,86.3,3.6
,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２２年３月分,,,,,,,,,
第６表  産業、就業形態別労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,
