規模,産業,一般労働者／前月末労働者数(人),一般労働者／本月中の増加労働者数(人),一般労働者／本月中の減少労働者数(人),一般労働者／本月末労働者数(人),パートタイム労働者／前月末労働者数(人),パートタイム労働者／本月中の増加労働者数(人),パートタイム労働者／本月中の減少労働者数(人),パートタイム労働者／本月末労働者数(人)
５人以上,調査産業計,5413093,322690,220275,5516952,1432547,104716,104492,1431327
５人以上,"鉱業,採石業,砂利採取業",2021,144,44,2121,3,0,0,3
５人以上,建設業,309172,14021,8935,314258,14353,692,1721,13324
５人以上,製造業,635201,31433,19113,647673,45313,2863,2117,45907
５人以上,電気・ガス・熱供給・水道業,33811,1693,1920,33584,889,0,73,816
５人以上,情報通信業,696977,28432,14663,710882,21886,264,1390,20624
５人以上,"運輸業,郵便業",326235,15824,8866,333208,37076,1072,1376,36757
５人以上,"卸売業,小売業",1094454,71124,39656,1126047,338062,22102,18542,341497
５人以上,"金融業,保険業",348258,30612,17847,361022,17438,465,555,17349
５人以上,"不動産業,物品賃貸業",141966,7765,4474,145263,30981,1464,1452,30987
５人以上,"学術研究,専門・技術サービス業",318310,12218,7873,322746,23909,1089,1750,23157
５人以上,"宿泊業,飲食サービス業",198485,12785,6565,204939,428881,35988,28706,435929
５人以上,"生活関連サービス業,娯楽業",129264,8336,6094,131536,76567,3107,5208,74436
５人以上,"教育,学習支援業",263252,34012,32881,264385,104541,20257,17987,106809
５人以上,"医療,福祉",365338,25603,16343,375210,139911,9520,11567,137252
５人以上,複合サービス事業,44427,5509,3995,45941,9531,340,325,9546
５人以上,サービス業（他に分類されないもの）,505922,23179,31006,498137,143206,5493,11723,136934
30人以上,調査産業計,3942526,269109,178037,4033770,715166,49270,57318,706946
30人以上,"鉱業,採石業,砂利採取業",2021,144,44,2121,3,0,0,3
30人以上,建設業,192790,10615,6279,197125,3708,241,462,3488
30人以上,製造業,485287,28889,16465,497686,28433,1012,1147,28323
30人以上,電気・ガス・熱供給・水道業,30918,1580,1758,30740,684,0,73,611
30人以上,情報通信業,599000,25157,12344,611829,15221,208,953,14460
30人以上,"運輸業,郵便業",257553,13739,7448,263858,29489,980,836,29619
30人以上,"卸売業,小売業",700019,59489,30664,728844,141619,10856,7868,144607
30人以上,"金融業,保険業",296824,26926,14841,308908,13769,368,435,13703
30人以上,"不動産業,物品賃貸業",89456,5473,2924,91987,18981,795,681,19113
30人以上,"学術研究,専門・技術サービス業",214910,9508,6513,217996,9891,633,1098,9335
30人以上,"宿泊業,飲食サービス業",94482,7238,2689,99084,134153,6788,8229,132659
30人以上,"生活関連サービス業,娯楽業",65960,3929,3311,66578,38781,1244,3240,36785
30人以上,"教育,学習支援業",216972,29356,28503,217826,61446,14484,12431,63498
30人以上,"医療,福祉",262577,21926,12910,271594,82888,7075,8174,81788
30人以上,複合サービス事業,32411,4573,3461,33523,6557,242,8,6791
30人以上,サービス業（他に分類されないもの）,401346,20567,27883,394071,129543,4344,11683,122163
,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２２年４月分,,,,,,,,,
第７表  産業、就業形態別労働者数,,,,,,,,,
