規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
５人以上,調査産業計,6886736,4188218,2698518,117609,59023,58586,158705,86990,71715,6845640,4160251,2685389,21,11.5,35.6
５人以上,"鉱業,採石業,砂利採取業",2022,1596,426,28,25,3,26,21,5,2024,1600,424,0.1,0.1,0.5
５人以上,建設業,323684,271011,52673,2979,2705,274,3138,1922,1216,323525,271794,51731,4.3,1.7,17.8
５人以上,製造業,683679,511345,172334,5935,4029,1906,9100,6740,2360,680514,508634,171880,6.6,2.8,18
５人以上,電気・ガス・熱供給・水道業,34743,30236,4507,134,110,24,177,142,35,34700,30204,4496,2.6,2.2,5.2
５人以上,情報通信業,719736,523436,196300,7194,3924,3270,8067,5326,2741,718863,522034,196829,3,0.8,8.9
５人以上,"運輸業,郵便業",365249,297508,67741,4600,3442,1158,6538,4710,1828,363311,296240,67071,10.3,8.4,18.4
５人以上,"卸売業,小売業",1449351,879784,569567,21237,11363,9874,38072,23321,14751,1432516,867826,564690,23.7,11.2,42.9
５人以上,"金融業,保険業",366712,221939,144773,4518,3254,1264,5534,3610,1924,365696,221583,144113,4.8,1.4,9.9
５人以上,"不動産業,物品賃貸業",173492,119167,54325,1921,1096,825,2466,1657,809,172947,118606,54341,18.1,11.2,33.3
５人以上,"学術研究,専門・技術サービス業",344292,231670,112622,4075,2321,1754,6148,3800,2348,342219,230191,112028,7.1,2.6,16.2
５人以上,"宿泊業,飲食サービス業",632632,287773,344859,24554,11412,13142,29820,14246,15574,627366,284939,342427,68.2,56.2,78.3
５人以上,"生活関連サービス業,娯楽業",206324,97804,108520,4523,1920,2603,5016,3052,1964,205831,96672,109159,36.7,24.8,47.1
５人以上,"教育,学習支援業",372848,199531,173317,3487,1709,1778,8542,5033,3509,367793,196207,171586,28.6,19.8,38.6
５人以上,"医療,福祉",503299,130405,372894,17776,6292,11484,15826,5057,10769,505249,131640,373609,27.5,22.3,29.3
５人以上,複合サービス事業,56598,38291,18307,473,236,237,3113,2029,1084,53958,36498,17460,17.7,6.2,41.5
５人以上,サービス業（他に分類されないもの）,652075,346722,305353,14175,5185,8990,17122,6324,10798,649128,345583,303545,22.9,16.4,30.2
30人以上,調査産業計,4686945,2954906,1732039,71427,37510,33917,100680,58164,42516,4657692,2934252,1723440,15.4,8,27.9
30人以上,"鉱業,採石業,砂利採取業",2022,1596,426,28,25,3,26,21,5,2024,1600,424,0.1,0.1,0.5
30人以上,建設業,196092,169899,26193,1718,1688,30,1312,1143,169,196498,170444,26054,1.7,0.7,8.8
30人以上,製造業,515572,392025,123547,4684,3156,1528,6536,4785,1751,513720,390396,123324,5.6,2.7,14.5
30人以上,電気・ガス・熱供給・水道業,31645,27660,3985,134,110,24,177,142,35,31602,27628,3974,2.2,2,3
30人以上,情報通信業,615045,452219,162826,5688,3355,2333,6512,4473,2039,614221,451101,163120,2.5,0.5,7.9
30人以上,"運輸業,郵便業",288554,232762,55792,3525,2461,1064,5037,3676,1361,287042,231547,55495,10.3,8.8,16.7
30人以上,"卸売業,小売業",856250,537934,318316,9115,5810,3305,23727,16936,6791,841638,526808,314830,16.5,5.1,35.7
30人以上,"金融業,保険業",311169,188195,122974,3934,2803,1131,4510,2949,1561,310593,188049,122544,4.4,1.6,8.8
30人以上,"不動産業,物品賃貸業",108657,73320,35337,1356,774,582,1576,972,604,108437,73122,35315,17.7,9.7,34.1
30人以上,"学術研究,専門・技術サービス業",226138,166010,60128,1857,1386,471,3194,2214,980,224801,165182,59619,4.4,2.2,10.6
30人以上,"宿泊業,飲食サービス業",228706,112393,116313,8119,4152,3967,8190,4015,4175,228635,112530,116105,59,43.2,74.4
30人以上,"生活関連サービス業,娯楽業",105099,46487,58612,1640,719,921,1998,1151,847,104741,46055,58686,37,24.1,47.1
30人以上,"教育,学習支援業",283263,165547,117716,944,588,356,5789,3245,2544,278418,162890,115528,22,16.7,29.4
30人以上,"医療,福祉",344275,90427,253848,15043,5573,9470,13853,4848,9005,345465,91152,254313,23.9,20.6,25.1
30人以上,複合サービス事業,41487,31307,10180,99,54,45,2618,1926,692,38968,29435,9533,16.8,6.2,49.5
30人以上,サービス業（他に分類されないもの）,532971,267125,265846,13543,4856,8687,15625,5668,9957,530889,266313,264576,25.1,19.6,30.7
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２２年３月分,,,,,,,,,,,,,,,,
第３表  産業、性別常用労働者数及びパートタイム労働者比率,,,,,,,,,,,,,,,,
