規模,産業,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
５人以上,調査産業計,18.6,19.3,17.5,146.8,158.1,129.6,135.9,144.8,122.3,10.9,13.3,7.3
５人以上,"鉱業,採石業,砂利採取業",18.5,18.8,17.7,146.8,148.6,139.9,135.5,137.2,129.1,11.3,11.4,10.8
５人以上,建設業,20.4,20.6,19.6,168.9,172.4,149.1,154,156.3,141.2,14.9,16.1,7.9
５人以上,製造業,19.4,19.5,18.8,160,163.5,149.7,148.7,151.3,141.1,11.3,12.2,8.6
５人以上,電気・ガス・熱供給・水道業,18.6,18.8,17.6,160.3,163,142.6,140.1,141.9,128.6,20.2,21.1,14
５人以上,情報通信業,19,19.2,18.3,163.3,167.2,152.6,143.6,146.4,135.7,19.7,20.8,16.9
５人以上,"運輸業,郵便業",20.2,20.6,18.7,172.7,179.5,142.8,151,155.3,132.2,21.7,24.2,10.6
５人以上,"卸売業,小売業",18.9,19.7,17.8,144.8,156.1,128.2,138.4,148.5,123.5,6.4,7.6,4.7
５人以上,"金融業,保険業",18.7,18.9,18.4,154.4,158.5,148.2,139.4,141.9,135.6,15,16.6,12.6
５人以上,"不動産業,物品賃貸業",19.3,19.6,18.7,152.5,158.2,140.3,141.5,145.8,132.4,11,12.4,7.9
５人以上,"学術研究,専門・技術サービス業",19.4,19.6,19,158.7,163.3,149.5,143.2,146.2,137.2,15.5,17.1,12.3
５人以上,"宿泊業,飲食サービス業",16.1,17.6,14.7,112.3,133.4,92.7,106.1,124.4,89.1,6.2,9,3.6
５人以上,"生活関連サービス業,娯楽業",18.7,19.5,17.8,148.5,159.4,137.8,139.9,150.2,129.7,8.6,9.2,8.1
５人以上,"教育,学習支援業",16.4,16.9,15.9,119.4,124,114.2,114.7,118.5,110.4,4.7,5.5,3.8
５人以上,"医療,福祉",17.7,17.9,17.6,131.4,140.6,128.3,125.1,133.5,122.3,6.3,7.1,6
５人以上,複合サービス事業,18,18.5,16.9,145.5,152.7,130.6,136,141,125.6,9.5,11.7,5
５人以上,サービス業（他に分類されないもの）,18.2,19.1,17.3,141.8,154.5,128.1,131.4,141.5,120.5,10.4,13,7.6
30人以上,調査産業計,18.6,19.1,17.7,149.2,158.2,134.4,136.6,143.4,125.4,12.6,14.8,9
30人以上,"鉱業,採石業,砂利採取業",18.5,18.8,17.7,146.8,148.6,139.9,135.5,137.2,129.1,11.3,11.4,10.8
30人以上,建設業,20.1,20.2,19.2,170,172.8,151.3,152.1,153.7,141.3,17.9,19.1,10
30人以上,製造業,19.1,19.2,18.6,159.8,162.2,152.1,147.5,149.3,141.7,12.3,12.9,10.4
30人以上,電気・ガス・熱供給・水道業,18.6,18.7,17.4,161.5,164.5,141.7,139.7,141.7,126.8,21.8,22.8,14.9
30人以上,情報通信業,18.8,19,18.1,161.8,165.7,150.7,141.7,144.4,133.9,20.1,21.3,16.8
30人以上,"運輸業,郵便業",20,20.4,18.5,170.8,177.6,142.9,149.6,153.9,131.9,21.2,23.7,11
30人以上,"卸売業,小売業",18.9,19.5,18,145.8,155.3,131.4,138.2,146.8,125.2,7.6,8.5,6.2
30人以上,"金融業,保険業",18.7,18.9,18.4,154.9,158.9,149.1,139,141.4,135.6,15.9,17.5,13.5
30人以上,"不動産業,物品賃貸業",19.1,19.3,18.7,150,156,137.6,139,143.6,129.5,11,12.4,8.1
30人以上,"学術研究,専門・技術サービス業",19.4,19.5,19.1,162.5,163.8,158.7,143,144,140.2,19.5,19.8,18.5
30人以上,"宿泊業,飲食サービス業",16.6,17.7,15.4,117.1,133.6,100.3,110.7,125.3,95.9,6.4,8.3,4.4
30人以上,"生活関連サービス業,娯楽業",17.9,19.1,16.9,143.7,158.4,131.5,132.2,145.5,121.1,11.5,12.9,10.4
30人以上,"教育,学習支援業",16.4,16.9,15.6,119.1,123.6,113.1,114.8,118.6,109.7,4.3,5,3.4
30人以上,"医療,福祉",18.1,17.9,18.2,137.9,141.9,136.4,129.9,133.7,128.5,8,8.2,7.9
30人以上,複合サービス事業,18,18.5,16.7,146.3,153,126.6,135.6,140.3,121.8,10.7,12.7,4.8
30人以上,サービス業（他に分類されないもの）,17.8,18.7,17.1,138.6,151.7,126.8,127.6,137.4,118.8,11,14.3,8
,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２２年９月分,,,,,,,,,,,,,
第２表  産業、性別常用労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,,,,,
