項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,364,-,-,51,-,52,-,49,-,56,-,55,-,52,-,49,-
0,0,世帯人員,3.26,-,-,2.77,-,2.88,-,3.22,-,3.18,-,3.54,-,3.54,-,3.66,-
0,0,有業人員,1.71,-,-,1.42,-,1.66,-,1.43,-,1.75,-,1.83,-,1.79,-,2.04,-
0,0,世帯主平均年齢,51.2,-,-,57.8,-,56.8,-,48.3,-,47.8,-,48.8,-,47,-,51.7,-
0,0,消費支出,360240,-,0.8,247516,-,332460,-,287816,-,330333,-,390407,-,457563,-,472880,-
0,0,公共的料金,107215,29.8,1.4,65654,26.5,118349,35.6,73896,25.7,128548,38.9,120624,30.9,118551,25.9,123976,26.2
1,0,公共料金等,68031,18.9,8.8,51674,20.9,67229,20.2,54104,18.8,58565,17.7,79426,20.3,85910,18.8,78840,16.7
1,1,米,1982,0.6,-0.1,2449,1,1877,0.6,1936,0.7,1708,0.5,2172,0.6,1372,0.3,2356,0.5
1,1,食塩,26,0,-3.7,23,0,32,0,40,0,9,0,24,0,19,0,37,0
1,1,学校給食,589,0.2,-11.4,196,0.1,133,0,981,0.3,773,0.2,833,0.2,966,0.2,246,0.1
1,1,公営家賃,2590,0.7,261.2,2122,0.9,11282,3.4,916,0.3,2022,0.6,1808,0.5,-,-,-,-
1,1,電気代,12060,3.3,5.9,10885,4.4,11222,3.4,11782,4.1,10239,3.1,11666,3,13936,3,14668,3.1
1,1,都市ガス,8508,2.4,2.7,7344,3,8701,2.6,6459,2.2,7667,2.3,8081,2.1,10561,2.3,10698,2.3
1,1,上下水道料,4703,1.3,-6.9,5375,2.2,2944,0.9,3132,1.1,5702,1.7,5360,1.4,4779,1,5586,1.2
1,1,医科診療代,4539,1.3,21.3,3030,1.2,4856,1.5,3025,1.1,1507,0.5,12228,3.1,4372,1,2651,0.6
1,1,歯科診療代,1791,0.5,-43.7,2687,1.1,3876,1.2,1502,0.5,1117,0.3,1164,0.3,1103,0.2,1104,0.2
1,1,出産入院料,312,0.1,...,-,-,-,-,-,-,2182,0.7,-,-,-,-,-,-
1,1,他の入院料,680,0.2,806.7,-,-,-,-,-,-,-,-,-,-,4772,1,-,-
1,1,鉄道運賃,4463,1.2,38.5,4430,1.8,2429,0.7,2279,0.8,3310,1,5198,1.3,7385,1.6,6151,1.3
1,1,鉄道通学定期代,1031,0.3,647.1,613,0.2,-,-,-,-,-,-,5071,1.3,640,0.1,828,0.2
1,1,鉄道通勤定期代,5106,1.4,-12.4,275,0.1,3921,1.2,5666,2,5562,1.7,7879,2,5990,1.3,6402,1.4
1,1,バス代,320,0.1,-37.6,157,0.1,315,0.1,424,0.1,183,0.1,505,0.1,443,0.1,211,0
1,1,バス通学定期代,37,0,-5.1,-,-,-,-,-,-,-,-,-,-,263,0.1,-,-
1,1,バス通勤定期代,52,0,8.3,-,-,-,-,-,-,-,-,104,0,260,0.1,-,-
1,1,タクシー代,481,0.1,-34.6,702,0.3,144,0,392,0.1,374,0.1,154,0,491,0.1,1110,0.2
1,1,航空運賃,1629,0.5,...,-,-,-,-,-,-,-,-,-,-,11020,2.4,401,0.1
1,1,郵便料,142,0,23.5,140,0.1,50,0,197,0.1,123,0,103,0,89,0,296,0.1
1,1,固定電話通信料,1516,0.4,3.6,1622,0.7,1476,0.4,1256,0.4,1298,0.4,1239,0.3,1450,0.3,2262,0.5
1,1,移動電話通信料,11303,3.1,-3.6,6355,2.6,12052,3.6,10049,3.5,11015,3.3,11955,3.1,12587,2.8,15035,3.2
1,1,ＮＨＫ放送受信料,764,0.2,1.6,700,0.3,325,0.1,265,0.1,1265,0.4,1237,0.3,622,0.1,916,0.2
1,1,ケーブルテレビ放送受信料,1206,0.3,-2.2,962,0.4,1245,0.4,1214,0.4,1190,0.4,1069,0.3,895,0.2,1859,0.4
1,1,他の放送受信料,215,0.1,100.9,238,0.1,214,0.1,67,0,75,0,266,0.1,171,0,469,0.1
1,1,国公立小学校,38,0,-82.6,-,-,8,0,-,-,6,0,-,-,225,0,29,0
1,1,国公立中学校,107,0,23,363,0.1,-,-,-,-,-,-,-,-,387,0.1,-,-
1,1,国公立高校,747,0.2,106.4,601,0.2,-,-,1602,0.6,540,0.2,909,0.2,674,0.1,913,0.2
1,1,国公立大学,613,0.2,...,-,-,-,-,-,-,-,-,-,-,-,-,4249,0.9
1,1,たばこ,479,0.1,-34.2,405,0.2,128,0,922,0.3,700,0.2,402,0.1,439,0.1,365,0.1
2,0,準公共料金等,39184,10.9,-9.2,13980,5.6,51120,15.4,19792,6.9,69982,21.2,41197,10.6,32641,7.1,45135,9.5
2,1,牛乳,1139,0.3,-2.6,890,0.4,1137,0.3,960,0.3,737,0.2,1173,0.3,1581,0.3,1491,0.3
2,1,灯油,232,0.1,-28,216,0.1,293,0.1,325,0.1,60,0,160,0,259,0.1,315,0.1
2,1,プロパンガス,493,0.1,22.6,146,0.1,1490,0.4,385,0.1,502,0.2,580,0.1,350,0.1,-,-
2,1,理髪料,422,0.1,18.2,269,0.1,285,0.1,537,0.2,331,0.1,632,0.2,351,0.1,548,0.1
2,1,パーマネント代,201,0.1,10.4,-,-,-,-,247,0.1,376,0.1,-,-,197,0,587,0.1
2,1,洗濯代,1067,0.3,28.9,1362,0.6,1877,0.6,603,0.2,285,0.1,1343,0.3,705,0.2,1284,0.3
2,1,新聞,2389,0.7,21.9,2451,1,2635,0.8,1848,0.6,2310,0.7,1836,0.5,2840,0.6,2795,0.6
2,1,私立小学校,-,-,-100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,1,私立中学校,504,0.1,-64,-,-,-,-,-,-,-,-,1272,0.3,1461,0.3,774,0.2
2,1,私立高校,2484,0.7,120.6,-,-,8777,2.6,-,-,139,0,531,0.1,5248,1.1,2685,0.6
2,1,私立大学,14636,4.1,-15.8,-,-,22270,6.7,200,0.1,40401,12.2,22106,5.7,264,0.1,16821,3.6
2,1,幼児教育費用,2543,0.7,-2.2,467,0.2,891,0.3,3263,1.1,5897,1.8,3795,1,2427,0.5,1060,0.2
2,1,民営家賃,12422,3.4,-13.1,7300,2.9,11129,3.3,11423,4,15594,4.7,7769,2,16958,3.7,16777,3.5
2,1,地代,652,0.2,-22.9,879,0.4,336,0.1,-,-,3351,1,-,-,-,-,-,-
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　平成31年 3月,,,,,,,,,,,,,,,,,,,
第１２表　勤め先収入７分位階層別１世帯当たり１か月間の公共的料金支出　―　勤労者世帯　―,,,,,,,,,,,,,,,,,,,
項目階層（0：世帯数等　1：公共料金等　2：準公共料金等）,,,,,,,,,,,,,,,,,,,
