区分,項目,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,704,-,-,97,-,97,-,103,-,105,-,108,-,98,-,96,-
0,0,世帯人員,2.87,-,-,2.52,-,2.7,-,2.66,-,3.01,-,2.89,-,3.05,-,3.26,-
0,0,有業人員,1.29,-,-,0.95,-,1.32,-,1.23,-,1.35,-,1.32,-,1.36,-,1.49,-
0,0,世帯主平均年齢,61.6,-,-,66.1,-,65,-,65.3,-,61.9,-,59.1,-,56,-,57.7,-
0,0,消費支出,299794,100,-13.2,99329,100,160940,100,194796,100,242930,100,293908,100,378489,100,722020,100
1,0,商品,150292,50.1,-2.7,75905,76.4,105331,65.4,128066,65.7,147432,60.7,156353,53.2,195186,51.6,242447,33.6
1,1,耐久財,8665,2.9,-45.9,1214,1.2,1175,0.7,2915,1.5,3750,1.5,4027,1.4,12848,3.4,34362,4.8
1,2,半耐久財,25455,8.5,-3.2,5175,5.2,9849,6.1,14578,7.5,20149,8.3,28161,9.6,45259,12,54555,7.6
1,3,非耐久財,116171,38.8,3.6,69515,70,94307,58.6,110573,56.8,123533,50.9,124165,42.2,137079,36.2,153530,21.3
1,0,サービス,149503,49.9,-21.7,23425,23.6,55609,34.6,66729,34.3,95498,39.3,137555,46.8,183303,48.4,479573,66.4
2,0,食料,89360,29.8,1.9,51198,51.5,69333,43.1,79708,40.9,92969,38.3,99544,33.9,105811,28,126422,17.5
2,3,非耐久財,70686,23.6,4.5,46156,46.5,58501,36.3,68857,35.3,75752,31.2,75008,25.5,78667,20.8,91595,12.7
2,4,サービス,18674,6.2,-6.9,5042,5.1,10833,6.7,10850,5.6,17217,7.1,24536,8.3,27144,7.2,34827,4.8
2,0,住居,20490,6.8,-10.4,1877,1.9,9483,5.9,9628,4.9,12594,5.2,20380,6.9,24516,6.5,64304,8.9
2,1,耐久財,860,0.3,-15.3,40,0,-,-,-,-,68,0,7,0,1777,0.5,4080,0.6
2,2,半耐久財,234,0.1,37.6,218,0.2,139,0.1,294,0.2,201,0.1,143,0,454,0.1,190,0
2,4,サービス,19396,6.5,-10.6,1619,1.6,9344,5.8,9334,4.8,12325,5.1,20231,6.9,22285,5.9,60034,8.3
2,0,光熱・水道（非耐久財）,23925,8,5.6,14029,14.1,20461,12.7,22296,11.4,26794,11,24379,8.3,28061,7.4,31362,4.3
2,0,家具・家事用品,10630,3.5,-0.6,3237,3.3,4102,2.5,7986,4.1,9478,3.9,9096,3.1,12662,3.3,27622,3.8
2,1,耐久財,3609,1.2,1.9,970,1,416,0.3,1653,0.8,1534,0.6,2131,0.7,3764,1,14637,2
2,2,半耐久財,3455,1.2,-4.4,848,0.9,1296,0.8,3157,1.6,3500,1.4,3713,1.3,5552,1.5,6085,0.8
2,3,非耐久財,2635,0.9,-4.9,1286,1.3,1992,1.2,2601,1.3,3097,1.3,2735,0.9,2929,0.8,3795,0.5
