項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,2人／実数（円）,2人／構成比（％）,3人／実数（円）,3人／構成比（％）,4人／実数（円）,4人／構成比（％）,5人以上／実数（円）,5人以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,2814,-,2936,-,3497,-,754,-
0,0,0,0,0,調査世帯数,372,-,105,-,104,-,133,-,30,-
0,0,0,0,0,世帯人員,3.23,-,2,-,3,-,4,-,5.1,-
0,0,0,0,0,有業人員,1.67,-,1.53,-,1.71,-,1.81,-,1.4,-
0,0,0,0,0,世帯主平均年齢,50.8,-,55.4,-,50.3,-,48.6,-,46.2,-
1,0,0,0,0,受取,1123103,-,886900,-,1106732,-,1258732,-,1439360,-
1,1,0,0,0,実収入,534894,100,417762,100,516783,100,622771,100,635013,100
1,2,0,0,0,経常収入,526940,98.5,413448,99,509764,98.6,612052,98.3,622651,98.1
1,3,0,0,0,勤め先収入,511859,95.7,391202,93.6,497659,96.3,598116,96,617427,97.2
1,4,0,0,0,世帯主収入,424794,79.4,319651,76.5,393886,76.2,505360,81.1,563893,88.8
1,6,0,0,0,うち男,412402,77.1,298378,71.4,379905,73.5,504045,80.9,539468,85
1,5,0,0,0,定期収入,399424,74.7,312547,74.8,382019,73.9,468124,75.2,472814,74.5
1,5,0,0,0,臨時収入,4860,0.9,2439,0.6,5444,1.1,6257,1,5141,0.8
1,5,0,0,0,賞与,20510,3.8,4665,1.1,6423,1.2,30979,5,85938,13.5
1,4,0,0,0,世帯主の配偶者の収入,75674,14.1,63037,15.1,84875,16.4,82892,13.3,53534,8.4
1,6,0,0,0,うち女,75304,14.1,63037,15.1,84875,16.4,81835,13.1,53534,8.4
1,4,0,0,0,他の世帯員収入,11392,2.1,8514,2,18897,3.7,9863,1.6,-,-
1,3,0,0,0,事業・内職収入,6090,1.1,8669,2.1,3717,0.7,6333,1,4583,0.7
1,4,0,0,0,家賃収入,3654,0.7,3863,0.9,1961,0.4,5695,0.9,-,-
1,4,0,0,0,他の事業収入,1065,0.2,1150,0.3,1349,0.3,-,-,4583,0.7
1,4,0,0,0,内職収入,1371,0.3,3655,0.9,407,0.1,638,0.1,-,-
1,3,0,0,0,他の経常収入,8990,1.7,13577,3.2,8389,1.6,7603,1.2,641,0.1
1,4,0,0,0,財産収入,1472,0.3,3158,0.8,1988,0.4,-,-,-,-
1,4,0,0,0,社会保障給付,7126,1.3,10419,2.5,5187,1,7501,1.2,641,0.1
1,5,0,0,0,公的年金給付,1646,0.3,5851,1.4,-,-,-,-,-,-
1,5,0,0,0,他の社会保障給付,5480,1,4569,1.1,5187,1,7501,1.2,641,0.1
1,4,0,0,0,仕送り金,392,0.1,-,-,1214,0.2,102,0,-,-
1,2,0,0,0,特別収入,7955,1.5,4314,1,7019,1.4,10719,1.7,12362,1.9
1,3,0,0,0,受贈金,3823,0.7,1080,0.3,2051,0.4,6784,1.1,7226,1.1
1,3,0,0,0,他の特別収入,4132,0.8,3235,0.8,4968,1,3935,0.6,5137,0.8
1,1,0,0,0,実収入以外の受取(繰入金を除く),484788,-,371444,-,472300,-,544753,-,678320,-
1,2,0,0,0,預貯金引出,377922,-,288070,-,376399,-,416531,-,540122,-
1,2,0,0,0,保険金,480,-,1707,-,-,-,-,-,-,-
1,3,0,0,0,個人・企業年金保険金,480,-,1707,-,-,-,-,-,-,-
1,3,0,0,0,他の保険金,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,有価証券売却,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,土地家屋借入金,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,他の借入金,127,-,258,-,-,-,156,-,-,-
1,2,0,0,0,分割払購入借入金,6680,-,474,-,845,-,18014,-,-,-
1,2,0,0,0,一括払購入借入金,99379,-,80935,-,94653,-,109820,-,138198,-
1,2,0,0,0,土地家屋売却,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,実収入以外の受取のその他,200,-,-,-,404,-,232,-,-,-
1,1,0,0,0,繰入金,103420,-,97693,-,117649,-,91208,-,126027,-
2,0,0,0,0,支払,1123103,-,886900,-,1106732,-,1258732,-,1439360,-
2,1,0,0,0,実支出,464427,-,376352,-,442755,-,519780,-,620792,-
2,2,0,0,0,生計支出,357376,-,297517,-,349924,-,383017,-,490872,-
2,3,0,0,0,消費支出,357376,100,297517,100,349924,100,383017,100,490872,100
2,4,1,0,0,食料,83472,23.4,70798,23.8,84622,24.2,87780,22.9,106312,21.7
2,5,1,1,0,穀類,6275,1.8,4505,1.5,5692,1.6,7519,2,9391,1.9
2,6,1,1,1,米類,1544,0.4,940,0.3,1318,0.4,1912,0.5,2971,0.6
2,6,1,1,2,パン,2970,0.8,2396,0.8,2811,0.8,3334,0.9,4049,0.8
2,6,1,1,3,麺類,1296,0.4,907,0.3,1126,0.3,1652,0.4,1756,0.4
2,6,1,1,4,他の穀類,466,0.1,262,0.1,437,0.1,621,0.2,614,0.1
2,5,1,2,0,魚介類,5059,1.4,5528,1.9,4704,1.3,4749,1.2,6123,1.2
2,6,1,2,1,生鮮魚介,3059,0.9,3589,1.2,2708,0.8,2694,0.7,4142,0.8
2,6,1,2,2,塩干魚介,816,0.2,716,0.2,731,0.2,947,0.2,912,0.2
2,6,1,2,3,魚肉練製品,469,0.1,442,0.1,457,0.1,524,0.1,362,0.1
2,6,1,2,4,他の魚介加工品,714,0.2,781,0.3,807,0.2,584,0.2,707,0.1
2,5,1,3,0,肉類,7963,2.2,5709,1.9,6795,1.9,10067,2.6,11171,2.3
2,6,1,3,1,生鮮肉,6605,1.8,4814,1.6,5499,1.6,8394,2.2,9296,1.9
2,6,1,3,2,加工肉,1358,0.4,895,0.3,1297,0.4,1672,0.4,1875,0.4
2,5,1,4,0,乳卵類,4102,1.1,2995,1,4595,1.3,4322,1.1,5295,1.1
2,6,1,4,1,牛乳,1129,0.3,757,0.3,1170,0.3,1326,0.3,1441,0.3
2,6,1,4,2,乳製品,2238,0.6,1682,0.6,2740,0.8,2148,0.6,2777,0.6
2,6,1,4,3,卵,735,0.2,557,0.2,685,0.2,848,0.2,1076,0.2
2,5,1,5,0,野菜・海藻,8740,2.4,7885,2.7,8777,2.5,9146,2.4,9897,2
2,6,1,5,1,生鮮野菜,6066,1.7,5327,1.8,6275,1.8,6372,1.7,6587,1.3
2,6,1,5,2,乾物・海藻,648,0.2,633,0.2,603,0.2,623,0.2,997,0.2
2,6,1,5,3,大豆加工品,997,0.3,910,0.3,931,0.3,1085,0.3,1178,0.2
2,6,1,5,4,他の野菜・海藻加工品,1028,0.3,1015,0.3,968,0.3,1067,0.3,1134,0.2
2,5,1,6,0,果物,2834,0.8,2693,0.9,3219,0.9,2728,0.7,2356,0.5
2,6,1,6,1,生鮮果物,2507,0.7,2322,0.8,2900,0.8,2428,0.6,2032,0.4
2,6,1,6,2,果物加工品,327,0.1,371,0.1,319,0.1,301,0.1,324,0.1
2,5,1,7,0,油脂・調味料,3575,1,2973,1,3459,1,4056,1.1,4048,0.8
2,6,1,7,1,油脂,328,0.1,329,0.1,340,0.1,333,0.1,256,0.1
2,6,1,7,2,調味料,3247,0.9,2643,0.9,3119,0.9,3723,1,3792,0.8
2,5,1,8,0,菓子類,6327,1.8,4176,1.4,6721,1.9,7259,1.9,8494,1.7
2,5,1,9,0,調理食品,11036,3.1,9393,3.2,11814,3.4,11154,2.9,13590,2.8
2,6,1,9,1,主食的調理食品,4677,1.3,3885,1.3,5323,1.5,4642,1.2,5281,1.1
2,6,1,9,2,他の調理食品,6359,1.8,5507,1.9,6491,1.9,6512,1.7,8309,1.7
2,5,1,10,0,飲料,4370,1.2,3665,1.2,4748,1.4,4257,1.1,6044,1.2
2,6,1,10,1,茶類,1073,0.3,732,0.2,1146,0.3,1148,0.3,1716,0.3
2,6,1,10,2,コーヒー・ココア,966,0.3,924,0.3,1119,0.3,805,0.2,1270,0.3
2,6,1,10,3,他の飲料,2331,0.7,2009,0.7,2483,0.7,2304,0.6,3059,0.6
2,5,1,11,0,酒類,2417,0.7,2871,1,2235,0.6,1907,0.5,3799,0.8
2,5,1,12,0,外食,20774,5.8,18406,6.2,21863,6.2,20615,5.4,26103,5.3
2,6,1,12,1,一般外食,19269,5.4,18382,6.2,20843,6,18300,4.8,20949,4.3
2,6,1,12,2,学校給食,1504,0.4,24,0,1020,0.3,2315,0.6,5154,1
2,4,2,0,0,住居,22043,6.2,27085,9.1,18357,5.2,21361,5.6,20739,4.2
2,5,2,1,0,家賃地代,18839,5.3,24846,8.4,16897,4.8,16988,4.4,12568,2.6
2,5,2,2,0,設備修繕・維持,3204,0.9,2239,0.8,1461,0.4,4373,1.1,8171,1.7
2,6,2,2,1,設備材料,1893,0.5,1838,0.6,444,0.1,3525,0.9,173,0
2,6,2,2,2,工事その他のサービス,1311,0.4,401,0.1,1017,0.3,848,0.2,7998,1.6
2,4,3,0,0,光熱・水道,24416,6.8,21335,7.2,22951,6.6,26641,7,31295,6.4
2,5,3,1,0,電気代,10398,2.9,9628,3.2,9877,2.8,11480,3,10284,2.1
2,5,3,2,0,ガス代,8577,2.4,7470,2.5,7999,2.3,9438,2.5,10963,2.2
2,5,3,3,0,他の光熱,528,0.1,685,0.2,654,0.2,205,0.1,949,0.2
2,5,3,4,0,上下水道料,4913,1.4,3552,1.2,4421,1.3,5519,1.4,9099,1.9
2,4,4,0,0,家具・家事用品,12058,3.4,6794,2.3,13374,3.8,12497,3.3,24541,5
2,5,4,1,0,家庭用耐久財,2983,0.8,1255,0.4,1938,0.6,3826,1,9591,2
2,6,4,1,1,家事用耐久財,760,0.2,790,0.3,718,0.2,806,0.2,601,0.1
2,6,4,1,2,冷暖房用器具,1424,0.4,465,0.2,1074,0.3,917,0.2,8717,1.8
2,6,4,1,3,一般家具,799,0.2,-,-,147,0,2103,0.5,272,0.1
2,5,4,2,0,室内装備・装飾品,593,0.2,558,0.2,372,0.1,865,0.2,324,0.1
2,5,4,3,0,寝具類,2137,0.6,713,0.2,4749,1.4,1422,0.4,597,0.1
2,5,4,4,0,家事雑貨,3252,0.9,2140,0.7,2889,0.8,3074,0.8,9642,2
2,5,4,5,0,家事用消耗品,2660,0.7,1763,0.6,3029,0.9,2804,0.7,3900,0.8
2,5,4,6,0,家事サービス,433,0.1,366,0.1,395,0.1,506,0.1,487,0.1
2,4,5,0,0,被服及び履物,19493,5.5,14206,4.8,22490,6.4,19590,5.1,27106,5.5
2,5,5,1,0,和服,189,0.1,-,-,644,0.2,-,-,-,-
2,5,5,2,0,洋服,9124,2.6,6658,2.2,10083,2.9,9510,2.5,12798,2.6
2,6,5,2,1,男子用洋服,3297,0.9,2156,0.7,4057,1.2,3274,0.9,4697,1
2,6,5,2,2,婦人用洋服,4733,1.3,4459,1.5,4847,1.4,4518,1.2,6315,1.3
2,6,5,2,3,子供用洋服,1094,0.3,43,0,1179,0.3,1718,0.4,1786,0.4
2,5,5,3,0,シャツ・セーター類,3241,0.9,2550,0.9,4067,1.2,3212,0.8,2742,0.6
2,6,5,3,1,男子用シャツ・セーター類,1454,0.4,1251,0.4,2281,0.7,1182,0.3,261,0.1
2,6,5,3,2,婦人用シャツ・セーター類,1561,0.4,1299,0.4,1743,0.5,1477,0.4,2216,0.5
2,6,5,3,3,子供用シャツ・セーター類,226,0.1,-,-,43,0,554,0.1,265,0.1
2,5,5,4,0,下着類,1317,0.4,1257,0.4,1370,0.4,1033,0.3,2652,0.5
2,6,5,4,1,男子用下着類,383,0.1,312,0.1,481,0.1,308,0.1,611,0.1
2,6,5,4,2,婦人用下着類,782,0.2,945,0.3,760,0.2,413,0.1,1973,0.4
2,6,5,4,3,子供用下着類,152,0,-,-,129,0,312,0.1,67,0
2,5,5,5,0,生地・糸類,211,0.1,190,0.1,146,0,323,0.1,14,0
2,5,5,6,0,他の被服,1760,0.5,1707,0.6,1515,0.4,1613,0.4,3596,0.7
2,5,5,7,0,履物類,3032,0.8,1373,0.5,3873,1.1,3210,0.8,5124,1
2,5,5,8,0,被服関連サービス,619,0.2,471,0.2,792,0.2,688,0.2,180,0
2,4,6,0,0,保健医療,13216,3.7,15715,5.3,13060,3.7,12494,3.3,7848,1.6
2,5,6,1,0,医薬品,2518,0.7,3517,1.2,2968,0.8,1629,0.4,1162,0.2
2,5,6,2,0,健康保持用摂取品,960,0.3,1531,0.5,805,0.2,753,0.2,391,0.1
2,5,6,3,0,保健医療用品・器具,3023,0.8,2182,0.7,2712,0.8,3924,1,3188,0.6
2,5,6,4,0,保健医療サービス,6716,1.9,8485,2.9,6576,1.9,6188,1.6,3107,0.6
2,4,7,0,0,交通・通信,45647,12.8,33139,11.1,41919,12,60379,15.8,38525,7.8
2,5,7,1,0,交通,11098,3.1,9735,3.3,11846,3.4,12082,3.2,8710,1.8
2,5,7,2,0,自動車等関係費,17627,4.9,11396,3.8,11746,3.4,29402,7.7,9174,1.9
2,6,7,2,1,自動車等購入,5037,1.4,253,0.1,-,-,14202,3.7,-,-
2,6,7,2,2,自転車購入,437,0.1,886,0.3,-,-,536,0.1,-,-
2,6,7,2,3,自動車等維持,12153,3.4,10256,3.4,11746,3.4,14664,3.8,9174,1.9
2,5,7,3,0,通信,16922,4.7,12008,4,18327,5.2,18895,4.9,20641,4.2
2,4,8,0,0,教育,30784,8.6,3645,1.2,30141,8.6,38559,10.1,98518,20.1
2,5,8,1,0,授業料等,24337,6.8,3504,1.2,25922,7.4,29964,7.8,69816,14.2
2,5,8,2,0,教科書・学習参考教材,199,0.1,45,0,416,0.1,182,0,-,-
