項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,都平均／持家／実数（円）,都平均／持家／構成比（％）,300万円未満／実数（円）,300万円未満／構成比（％）,300万円未満／持家／実数（円）,300万円未満／持家／構成比（％）,300万円以上／実数（円）,300万円以上／構成比（％）,300万円以上／持家／実数（円）,300万円以上／持家／構成比（％）,（再掲）持家以外／実数（円）,（再掲）持家以外／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,-,8730,-,2828,-,1954,-,7172,-,6776,-,1270,-
0,0,0,0,0,調査世帯数,242,-,-,216,-,64,-,47,-,178,-,169,-,26,-
0,0,0,0,0,世帯人員,2.33,-,-,2.35,-,2.12,-,2.12,-,2.41,-,2.42,-,2.18,-
0,0,0,0,0,有業人員,0.44,-,-,0.48,-,0.33,-,0.41,-,0.49,-,0.5,-,0.2,-
0,0,0,0,0,世帯主平均年齢,75.3,-,-,75.7,-,75.1,-,76.8,-,75.4,-,75.4,-,72.6,-
1,0,0,0,0,受取,479056,-,-1.7,507937,-,280958,-,286476,-,557174,-,571813,-,280485,-
1,1,0,0,0,実収入,41375,100,-10.9,43636,100,26947,100,27921,100,47064,100,48169,100,25827,100
1,2,0,0,0,経常収入,37339,90.2,-11.9,39325,90.1,20364,75.6,19723,70.6,44033,93.6,44979,93.4,23690,91.7
1,3,0,0,0,勤め先収入,21040,50.9,-7.1,23874,54.7,8457,31.4,11230,40.2,26002,55.2,27521,57.1,1551,6
1,4,0,0,0,世帯主収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,6,0,0,0,うち男,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,定期収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,臨時収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,賞与,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
