項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,都平均／持家／実数（円）,都平均／持家／構成比（％）,300万円未満／実数（円）,300万円未満／構成比（％）,300万円未満／持家／実数（円）,300万円未満／持家／構成比（％）,300万円以上／実数（円）,300万円以上／構成比（％）,300万円以上／持家／実数（円）,300万円以上／持家／構成比（％）,（再掲）持家以外／実数（円）,（再掲）持家以外／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,-,8690,-,2908,-,2156,-,7092,-,6534,-,1310,-
0,0,0,0,0,調査世帯数,245,-,-,219,-,66,-,52,-,179,-,167,-,26,-
0,0,0,0,0,世帯人員,2.31,-,-,2.35,-,2.23,-,2.29,-,2.34,-,2.36,-,2.09,-
0,0,0,0,0,有業人員,0.4,-,-,0.42,-,0.33,-,0.36,-,0.43,-,0.44,-,0.28,-
0,0,0,0,0,世帯主平均年齢,74.9,-,-,75.2,-,75.5,-,76.3,-,74.6,-,74.9,-,72.4,-
1,0,0,0,0,受取,831836,-,6.8,872215,-,494482,-,526969,-,970143,-,986137,-,564011,-
1,1,0,0,0,実収入,389586,100,11.7,406089,100,246667,100,247527,100,448179,100,458410,100,280124,100
1,2,0,0,0,経常収入,384815,98.8,11.9,401329,98.8,244251,99,246896,99.7,442443,98.7,452288,98.7,275282,98.3
1,3,0,0,0,勤め先収入,18891,4.8,-2.2,20401,5,9086,3.7,7516,3,22911,5.1,24652,5.4,8879,3.2
1,4,0,0,0,世帯主収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,6,0,0,0,うち男,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,定期収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,臨時収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,賞与,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,4,0,0,0,世帯主の配偶者の収入,9193,2.4,87.7,10044,2.5,2331,0.9,986,0.4,12007,2.7,13033,2.8,3551,1.3
1,6,0,0,0,うち女,9193,2.4,125.9,10044,2.5,2331,0.9,986,0.4,12007,2.7,13033,2.8,3551,1.3
1,4,0,0,0,他の世帯員収入,9698,2.5,-32.7,10357,2.6,6755,2.7,6530,2.6,10904,2.4,11619,2.5,5328,1.9
1,3,0,0,0,事業・内職収入,4302,1.1,-34.5,4950,1.2,-,-,-,-,6065,1.4,6584,1.4,-,-
1,4,0,0,0,家賃収入,2781,0.7,1.4,3200,0.8,-,-,-,-,3921,0.9,4256,0.9,-,-
1,4,0,0,0,他の事業収入,522,0.1,-16.5,600,0.1,-,-,-,-,735,0.2,798,0.2,-,-
1,4,0,0,0,内職収入,999,0.3,-68.8,1150,0.3,-,-,-,-,1409,0.3,1530,0.3,-,-
1,3,0,0,0,他の経常収入,361622,92.8,13.7,375978,92.6,235165,95.3,239380,96.7,413467,92.3,421052,91.9,266403,95.1
1,4,0,0,0,財産収入,4157,1.1,60.2,4784,1.2,1702,0.7,2296,0.9,5164,1.2,5605,1.2,-,-
1,4,0,0,0,社会保障給付,355841,91.3,13.2,369814,91.1,231927,94,235013,94.9,406643,90.7,414295,90.4,263160,93.9
1,5,0,0,0,公的年金給付,347189,89.1,10.7,363020,89.4,226173,91.7,234842,94.9,396802,88.5,405315,88.4,242183,86.5
1,5,0,0,0,他の社会保障給付,8652,2.2,...,6794,1.7,5753,2.3,170,0.1,9841,2.2,8980,2,20976,7.5
1,4,0,0,0,仕送り金,1624,0.4,54.4,1380,0.3,1536,0.6,2072,0.8,1660,0.4,1152,0.3,3244,1.2
1,2,0,0,0,特別収入,4771,1.2,1.4,4760,1.2,2415,1,631,0.3,5736,1.3,6122,1.3,4842,1.7
1,3,0,0,0,受贈金,510,0.1,58.9,522,0.1,-,-,-,-,719,0.2,694,0.2,432,0.2
1,3,0,0,0,他の特別収入,4261,1.1,-2.8,4238,1,2415,1,631,0.3,5017,1.1,5428,1.2,4410,1.6
1,1,0,0,0,実収入以外の受取(繰入金を除く),362822,-,1.8,383752,-,184064,-,211112,-,436109,-,440719,-,223997,-
1,2,0,0,0,預貯金引出,257987,-,-2.7,272487,-,160920,-,181164,-,297782,-,302622,-,161808,-
1,2,0,0,0,保険金,55023,-,31.6,57035,-,4059,-,5475,-,75916,-,74048,-,41676,-
1,3,0,0,0,個人・企業年金保険金,54314,-,29.9,56220,-,4059,-,5475,-,74918,-,72964,-,41676,-
1,3,0,0,0,他の保険金,708,-,...,815,-,-,-,-,-,999,-,1084,-,-,-
1,2,0,0,0,有価証券売却,-,-,-100,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,土地家屋借入金,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,他の借入金,-,-,-100,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,分割払購入借入金,177,-,-90.8,204,-,-,-,-,-,250,-,271,-,-,-
1,2,0,0,0,一括払購入借入金,48574,-,26.3,52804,-,19038,-,24411,-,60683,-,62173,-,20513,-
1,2,0,0,0,土地家屋売却,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,実収入以外の受取のその他,1062,-,168.9,1222,-,46,-,62,-,1478,-,1604,-,-,-
1,1,0,0,0,繰入金,79428,-,7.3,82373,-,63752,-,68329,-,85855,-,87008,-,59890,-
2,0,0,0,0,支払,831836,-,6.8,872215,-,494482,-,526969,-,970143,-,986137,-,564011,-
