項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,2人／実数（円）,2人／構成比（％）,3人／実数（円）,3人／構成比（％）,4人／実数（円）,4人／構成比（％）,5人以上／実数（円）,5人以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,2541,-,2841,-,3292,-,1326,-
0,0,0,0,0,調査世帯数,365,-,91,-,103,-,124,-,47,-
0,0,0,0,0,世帯人員,3.37,-,2,-,3,-,4,-,5.22,-
0,0,0,0,0,有業人員,1.68,-,1.41,-,1.7,-,1.8,-,1.86,-
0,0,0,0,0,世帯主平均年齢,50.1,-,57,-,49.5,-,47.3,-,44.6,-
1,0,0,0,0,受取,1211806,-,1044356,-,1390774,-,1159099,-,1280137,-
1,1,0,0,0,実収入,605380,100,548247,100,648498,100,605779,100,621499,100
1,2,0,0,0,経常収入,601729,99.4,546534,99.7,641785,99,602111,99.4,620733,99.9
1,3,0,0,0,勤め先収入,533885,88.2,439800,80.2,587835,90.6,548261,90.5,562898,90.6
1,4,0,0,0,世帯主収入,443812,73.3,372952,68,472530,72.9,468485,77.3,456805,73.5
1,6,0,0,0,うち男,426877,70.5,338228,61.7,452145,69.7,465992,76.9,445489,71.7
1,5,0,0,0,定期収入,428067,70.7,356347,65,461493,71.2,452374,74.7,433533,69.8
1,5,0,0,0,臨時収入,10469,1.7,8358,1.5,11036,1.7,12091,2,9270,1.5
1,5,0,0,0,賞与,5276,0.9,8248,1.5,-,-,4020,0.7,14001,2.3
1,4,0,0,0,世帯主の配偶者の収入,81222,13.4,63492,11.6,98187,15.1,74476,12.3,95603,15.4
1,6,0,0,0,うち女,80684,13.3,61373,11.2,98187,15.1,74476,12.3,95603,15.4
1,4,0,0,0,他の世帯員収入,8851,1.5,3355,0.6,17118,2.6,5300,0.9,10490,1.7
1,3,0,0,0,事業・内職収入,7825,1.3,13965,2.5,12939,2,1761,0.3,159,0
1,4,0,0,0,家賃収入,3168,0.5,12469,2.3,-,-,-,-,-,-
1,4,0,0,0,他の事業収入,1549,0.3,1496,0.3,4112,0.6,2,0,-,-
1,4,0,0,0,内職収入,3108,0.5,-,-,8828,1.4,1760,0.3,159,0
1,3,0,0,0,他の経常収入,60019,9.9,92769,16.9,41010,6.3,52088,8.6,57675,9.3
1,4,0,0,0,財産収入,566,0.1,2093,0.4,119,0,0,0,-,-
1,4,0,0,0,社会保障給付,59453,9.8,90676,16.5,40892,6.3,52088,8.6,57675,9.3
1,5,0,0,0,公的年金給付,36440,6,85851,15.7,24985,3.9,17580,2.9,13130,2.1
1,5,0,0,0,他の社会保障給付,23013,3.8,4824,0.9,15907,2.5,34509,5.7,44545,7.2
1,4,0,0,0,仕送り金,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,特別収入,3651,0.6,1713,0.3,6713,1,3668,0.6,766,0.1
1,3,0,0,0,受贈金,1245,0.2,89,0,4236,0.7,57,0,-,-
1,3,0,0,0,他の特別収入,2407,0.4,1624,0.3,2478,0.4,3611,0.6,766,0.1
1,1,0,0,0,実収入以外の受取(繰入金を除く),472639,-,424311,-,483161,-,473593,-,540326,-
1,2,0,0,0,預貯金引出,363752,-,307946,-,367810,-,376306,-,430819,-
1,2,0,0,0,保険金,2728,-,7368,-,3013,-,-,-,-,-
1,3,0,0,0,個人・企業年金保険金,2654,-,7368,-,2752,-,-,-,-,-
1,3,0,0,0,他の保険金,74,-,-,-,261,-,-,-,-,-
1,2,0,0,0,有価証券売却,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,土地家屋借入金,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,他の借入金,290,-,-,-,1020,-,-,-,-,-
1,2,0,0,0,分割払購入借入金,3512,-,13156,-,3,-,511,-,-,-
1,2,0,0,0,一括払購入借入金,101814,-,95111,-,111235,-,95766,-,109491,-
1,2,0,0,0,土地家屋売却,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,実収入以外の受取のその他,543,-,731,-,81,-,1010,-,16,-
1,1,0,0,0,繰入金,133787,-,71798,-,259115,-,79727,-,118313,-
2,0,0,0,0,支払,1211806,-,1044356,-,1390774,-,1159099,-,1280137,-
2,1,0,0,0,実支出,443862,-,405761,-,477772,-,441890,-,449118,-
2,2,0,0,0,生計支出,334025,-,314846,-,348768,-,330143,-,348831,-
2,3,0,0,0,消費支出,334025,100,314846,100,348768,100,330143,100,348831,100
2,4,1,0,0,食料,89433,26.8,80664,25.6,84344,24.2,96412,29.2,99807,28.6
2,5,1,1,0,穀類,7226,2.2,4997,1.6,6207,1.8,9080,2.8,9080,2.6
2,6,1,1,1,米類,1954,0.6,1312,0.4,1254,0.4,2840,0.9,2485,0.7
2,6,1,1,2,パン,3292,1,2277,0.7,3169,0.9,3914,1.2,3957,1.1
2,6,1,1,3,麺類,1528,0.5,1123,0.4,1376,0.4,1746,0.5,2091,0.6
2,6,1,1,4,他の穀類,452,0.1,285,0.1,408,0.1,581,0.2,546,0.2
2,5,1,2,0,魚介類,5196,1.6,5047,1.6,4861,1.4,5375,1.6,5756,1.7
2,6,1,2,1,生鮮魚介,3160,0.9,3083,1,3075,0.9,3167,1,3471,1
2,6,1,2,2,塩干魚介,828,0.2,659,0.2,740,0.2,978,0.3,970,0.3
2,6,1,2,3,魚肉練製品,451,0.1,445,0.1,378,0.1,472,0.1,570,0.2
2,6,1,2,4,他の魚介加工品,757,0.2,860,0.3,668,0.2,758,0.2,745,0.2
2,5,1,3,0,肉類,8344,2.5,5412,1.7,8619,2.5,8817,2.7,12201,3.5
2,6,1,3,1,生鮮肉,6934,2.1,4464,1.4,7203,2.1,7268,2.2,10260,2.9
2,6,1,3,2,加工肉,1411,0.4,947,0.3,1416,0.4,1549,0.5,1941,0.6
2,5,1,4,0,乳卵類,4294,1.3,3101,1,3989,1.1,4969,1.5,5556,1.6
2,6,1,4,1,牛乳,1460,0.4,1001,0.3,1194,0.3,1734,0.5,2227,0.6
2,6,1,4,2,乳製品,2035,0.6,1469,0.5,2104,0.6,2303,0.7,2304,0.7
2,6,1,4,3,卵,799,0.2,631,0.2,690,0.2,932,0.3,1025,0.3
2,5,1,5,0,野菜・海藻,9269,2.8,8731,2.8,8633,2.5,10171,3.1,9421,2.7
2,6,1,5,1,生鮮野菜,6522,2,5957,1.9,6263,1.8,7207,2.2,6462,1.9
2,6,1,5,2,乾物・海藻,683,0.2,722,0.2,491,0.1,825,0.2,670,0.2
2,6,1,5,3,大豆加工品,1086,0.3,984,0.3,943,0.3,1224,0.4,1245,0.4
2,6,1,5,4,他の野菜・海藻加工品,977,0.3,1069,0.3,936,0.3,916,0.3,1044,0.3
2,5,1,6,0,果物,2997,0.9,3116,1,2896,0.8,3221,1,2427,0.7
2,6,1,6,1,生鮮果物,2684,0.8,2699,0.9,2591,0.7,2943,0.9,2210,0.6
2,6,1,6,2,果物加工品,313,0.1,417,0.1,305,0.1,278,0.1,217,0.1
2,5,1,7,0,油脂・調味料,3606,1.1,2778,0.9,3217,0.9,4244,1.3,4443,1.3
2,6,1,7,1,油脂,394,0.1,365,0.1,395,0.1,412,0.1,405,0.1
2,6,1,7,2,調味料,3212,1,2413,0.8,2823,0.8,3832,1.2,4038,1.2
2,5,1,8,0,菓子類,6967,2.1,5820,1.8,6057,1.7,7994,2.4,8568,2.5
2,5,1,9,0,調理食品,11532,3.5,11618,3.7,11543,3.3,11132,3.4,12340,3.5
2,6,1,9,1,主食的調理食品,4734,1.4,4997,1.6,4631,1.3,4893,1.5,4058,1.2
2,6,1,9,2,他の調理食品,6798,2,6620,2.1,6912,2,6240,1.9,8282,2.4
2,5,1,10,0,飲料,5373,1.6,4812,1.5,5251,1.5,5924,1.8,5343,1.5
2,6,1,10,1,茶類,1341,0.4,1452,0.5,1346,0.4,1399,0.4,972,0.3
2,6,1,10,2,コーヒー・ココア,881,0.3,821,0.3,852,0.2,952,0.3,881,0.3
2,6,1,10,3,他の飲料,3152,0.9,2540,0.8,3053,0.9,3574,1.1,3490,1
2,5,1,11,0,酒類,3290,1,4016,1.3,3165,0.9,3113,0.9,2606,0.7
2,5,1,12,0,外食,21337,6.4,21215,6.7,19908,5.7,22371,6.8,22065,6.3
2,6,1,12,1,一般外食,19483,5.8,21215,6.7,19013,5.5,19119,5.8,18077,5.2
2,6,1,12,2,学校給食,1854,0.6,-,-,895,0.3,3253,1,3988,1.1
2,4,2,0,0,住居,19683,5.9,19406,6.2,20432,5.9,13366,4,34297,9.8
2,5,2,1,0,家賃地代,15429,4.6,14094,4.5,17936,5.1,12716,3.9,19352,5.5
2,5,2,2,0,設備修繕・維持,4254,1.3,5312,1.7,2495,0.7,650,0.2,14945,4.3
2,6,2,2,1,設備材料,3130,0.9,2226,0.7,2163,0.6,94,0,14469,4.1
2,6,2,2,2,工事その他のサービス,1124,0.3,3086,1,332,0.1,556,0.2,476,0.1
2,4,3,0,0,光熱・水道,18277,5.5,14385,4.6,16788,4.8,20270,6.1,23978,6.9
2,5,3,1,0,電気代,9496,2.8,7612,2.4,9329,2.7,10145,3.1,11855,3.4
2,5,3,2,0,ガス代,3387,1,2705,0.9,3123,0.9,3757,1.1,4341,1.2
2,5,3,3,0,他の光熱,168,0.1,245,0.1,56,0,95,0,442,0.1
2,5,3,4,0,上下水道料,5226,1.6,3824,1.2,4280,1.2,6273,1.9,7340,2.1
2,4,4,0,0,家具・家事用品,8874,2.7,9344,3,8113,2.3,9750,3,7424,2.1
2,5,4,1,0,家庭用耐久財,1473,0.4,2812,0.9,1084,0.3,837,0.3,1319,0.4
2,6,4,1,1,家事用耐久財,622,0.2,863,0.3,380,0.1,758,0.2,338,0.1
2,6,4,1,2,冷暖房用器具,273,0.1,503,0.2,57,0,79,0,780,0.2
2,6,4,1,3,一般家具,578,0.2,1446,0.5,647,0.2,-,-,200,0.1
2,5,4,2,0,室内装備・装飾品,359,0.1,820,0.3,206,0.1,171,0.1,270,0.1
2,5,4,3,0,寝具類,1452,0.4,559,0.2,608,0.2,3298,1,388,0.1
2,5,4,4,0,家事雑貨,2575,0.8,2616,0.8,3202,0.9,2190,0.7,2111,0.6
2,5,4,5,0,家事用消耗品,2586,0.8,2143,0.7,2417,0.7,2859,0.9,3118,0.9
2,5,4,6,0,家事サービス,428,0.1,394,0.1,595,0.2,394,0.1,218,0.1
2,4,5,0,0,被服及び履物,19230,5.8,20985,6.7,20007,5.7,18511,5.6,15984,4.6
2,5,5,1,0,和服,-,-,-,-,-,-,-,-,-,-
2,5,5,2,0,洋服,9365,2.8,11306,3.6,8666,2.5,8635,2.6,8956,2.6
2,6,5,2,1,男子用洋服,3544,1.1,6808,2.2,2050,0.6,2798,0.8,2340,0.7
2,6,5,2,2,婦人用洋服,4519,1.4,4498,1.4,5441,1.6,4117,1.2,3580,1
2,6,5,2,3,子供用洋服,1303,0.4,-,-,1175,0.3,1720,0.5,3036,0.9
2,5,5,3,0,シャツ・セーター類,3157,0.9,4751,1.5,2927,0.8,2464,0.7,2319,0.7
2,6,5,3,1,男子用シャツ・セーター類,923,0.3,1203,0.4,1428,0.4,529,0.2,284,0.1
2,6,5,3,2,婦人用シャツ・セーター類,1797,0.5,3548,1.1,1155,0.3,1390,0.4,826,0.2
2,6,5,3,3,子供用シャツ・セーター類,437,0.1,-,-,344,0.1,545,0.2,1209,0.3
2,5,5,4,0,下着類,1268,0.4,925,0.3,1811,0.5,877,0.3,1732,0.5
2,6,5,4,1,男子用下着類,296,0.1,352,0.1,489,0.1,76,0,322,0.1
2,6,5,4,2,婦人用下着類,631,0.2,573,0.2,1019,0.3,427,0.1,418,0.1
2,6,5,4,3,子供用下着類,341,0.1,-,-,303,0.1,375,0.1,992,0.3
2,5,5,5,0,生地・糸類,46,0,18,0,79,0,50,0,15,0
2,5,5,6,0,他の被服,1493,0.4,817,0.3,2875,0.8,1055,0.3,912,0.3
2,5,5,7,0,履物類,2642,0.8,2270,0.7,2169,0.6,3713,1.1,1707,0.5
2,5,5,8,0,被服関連サービス,1259,0.4,898,0.3,1480,0.4,1716,0.5,342,0.1
2,4,6,0,0,保健医療,12905,3.9,13411,4.3,15561,4.5,10231,3.1,12882,3.7
2,5,6,1,0,医薬品,2034,0.6,2502,0.8,2625,0.8,1505,0.5,1186,0.3
2,5,6,2,0,健康保持用摂取品,594,0.2,692,0.2,580,0.2,683,0.2,219,0.1
2,5,6,3,0,保健医療用品・器具,2103,0.6,1618,0.5,2359,0.7,1818,0.6,3191,0.9
2,5,6,4,0,保健医療サービス,8173,2.4,8600,2.7,9997,2.9,6225,1.9,8286,2.4
2,4,7,0,0,交通・通信,38907,11.6,47768,15.2,33491,9.6,37617,11.4,36735,10.5
2,5,7,1,0,交通,10906,3.3,11543,3.7,11171,3.2,11358,3.4,7996,2.3
2,5,7,2,0,自動車等関係費,12894,3.9,22469,7.1,8435,2.4,10697,3.2,9552,2.7
2,6,7,2,1,自動車等購入,2798,0.8,11014,3.5,-,-,-,-,-,-
2,6,7,2,2,自転車購入,377,0.1,176,0.1,-,-,854,0.3,388,0.1
2,6,7,2,3,自動車等維持,9718,2.9,11280,3.6,8435,2.4,9844,3,9164,2.6
