項目,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,調査世帯数,702,-,-,93,-,98,-,103,-,105,-,104,-,100,-,99,-
0,世帯人員,2.87,-,-,2.45,-,2.65,-,2.87,-,2.7,-,3.1,-,3.05,-,3.27,-
0,有業人員,1.27,-,-,0.89,-,1.22,-,1.36,-,1.24,-,1.31,-,1.5,-,1.38,-
0,世帯主平均年齢,61.1,-,-,67.3,-,64.5,-,58.3,-,63.1,-,59.1,-,58.6,-,57.1,-
0,消費支出,291415,100,1.7,93603,100,152250,100,196158,100,240379,100,297185,100,387524,100,668323,100
2,基礎的支出,162310,55.7,-1.4,73444,78.5,109572,72,127381,64.9,156834,65.2,164177,55.2,217744,56.2,285543,42.7
3,選択的支出,129105,44.3,5.9,20159,21.5,42678,28,68777,35.1,83545,34.8,133007,44.8,169780,43.8,382780,57.3
1,食料,82001,28.1,-1.2,47025,50.2,61990,40.7,70701,36,80281,33.4,87923,29.6,105603,27.3,120011,18
2,基礎的支出,62404,21.4,-3.3,40555,43.3,51366,33.7,56032,28.6,61643,25.6,65508,22,79748,20.6,81747,12.2
3,選択的支出,19597,6.7,6.1,6469,6.9,10624,7,14669,7.5,18638,7.8,22415,7.5,25855,6.7,38263,5.7
1,住居,18667,6.4,28.1,2089,2.2,5233,3.4,11093,5.7,15389,6.4,12399,4.2,30159,7.8,53908,8.1
2,基礎的支出,16916,5.8,26.8,2089,2.2,4917,3.2,9648,4.9,15389,6.4,10969,3.7,26204,6.8,48828,7.3
3,選択的支出,1752,0.6,42.8,-,-,316,0.2,1445,0.7,-,-,1430,0.5,3955,1,5080,0.8
1,光熱・水道,28087,9.6,-3.4,15560,16.6,24540,16.1,27786,14.2,30924,12.9,29510,9.9,32335,8.3,35778,5.4
2,基礎的支出,28087,9.6,-3.4,15560,16.6,24540,16.1,27786,14.2,30924,12.9,29510,9.9,32335,8.3,35778,5.4
3,選択的支出,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,家具・家事用品,10511,3.6,23.5,2448,2.6,3573,2.3,6045,3.1,6340,2.6,8923,3,13826,3.6,32165,4.8
2,基礎的支出,7702,2.6,34.9,2238,2.4,3038,2,4000,2,4429,1.8,5898,2,10529,2.7,23607,3.5
3,選択的支出,2809,1,0.4,210,0.2,535,0.4,2045,1,1911,0.8,3025,1,3297,0.9,8558,1.3
1,被服及び履物,10805,3.7,2.4,1440,1.5,4802,3.2,4853,2.5,7075,2.9,9940,3.3,15409,4,31883,4.8
2,基礎的支出,493,0.2,-16.2,110,0.1,476,0.3,371,0.2,342,0.1,799,0.3,611,0.2,741,0.1
3,選択的支出,10311,3.5,3.4,1330,1.4,4326,2.8,4482,2.3,6733,2.8,9140,3.1,14798,3.8,31143,4.7
1,保健医療,14733,5.1,-10.3,3600,3.8,7595,5,10420,5.3,13705,5.7,15216,5.1,22967,5.9,29456,4.4
2,基礎的支出,13240,4.5,-8.3,3557,3.8,6971,4.6,8847,4.5,11970,5,13787,4.6,20242,5.2,27152,4.1
3,選択的支出,1493,0.5,-25.1,43,0,624,0.4,1573,0.8,1735,0.7,1429,0.5,2724,0.7,2304,0.3
1,交通・通信,37049,12.7,3.3,5881,6.3,11654,7.7,17466,8.9,21180,8.8,36583,12.3,39580,10.2,125911,18.8
2,基礎的支出,8979,3.1,-4,2647,2.8,4316,2.8,5521,2.8,8000,3.3,11257,3.8,13578,3.5,17447,2.6
3,選択的支出,28071,9.6,5.9,3235,3.5,7338,4.8,11945,6.1,13181,5.5,25326,8.5,26001,6.7,108464,16.2
1,教育,14894,5.1,48.4,431,0.5,675,0.4,4086,2.1,3039,1.3,11374,3.8,17023,4.4,67025,10
2,基礎的支出,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,選択的支出,14894,5.1,48.4,431,0.5,675,0.4,4086,2.1,3039,1.3,11374,3.8,17023,4.4,67025,10
1,教養娯楽,30980,10.6,-6.5,6941,7.4,15044,9.9,17353,8.8,22473,9.3,34263,11.5,43038,11.1,77231,11.6
2,基礎的支出,6795,2.3,7.8,3364,3.6,6095,4,5257,2.7,7662,3.2,7532,2.5,8872,2.3,8764,1.3
3,選択的支出,24185,8.3,-9.9,3577,3.8,8949,5.9,12096,6.2,14812,6.2,26731,9,34166,8.8,68466,10.2
1,その他の消費支出,43688,15,-3.5,8188,8.7,17145,11.3,26356,13.4,39972,16.6,51052,17.2,67585,17.4,94955,14.2
2,基礎的支出,17694,6.1,-16.5,3324,3.6,7853,5.2,9919,5.1,16476,6.9,18916,6.4,25625,6.6,41478,6.2
3,選択的支出,25994,8.9,7.9,4865,5.2,9291,6.1,16437,8.4,23496,9.8,32135,10.8,41960,10.8,53477,8
,,,,,,,,,,,,,,,,,,
東京都生計分析調査　平成31年 2月,,,,,,,,,,,,,,,,,,
第１５表　生計支出７分位階層別１世帯当たり１か月間の基礎的・選択的支出　―　全　世　帯　―,,,,,,,,,,,,,,,,,,
項目階層（0：世帯数等　1：品目　2：基礎的支出　3：選択的支出）,,,,,,,,,,,,,,,,,,
