項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,都平均／持家／実数（円）,都平均／持家／構成比（％）,300万円未満／実数（円）,300万円未満／構成比（％）,300万円未満／持家／実数（円）,300万円未満／持家／構成比（％）,300万円以上／実数（円）,300万円以上／構成比（％）,300万円以上／持家／実数（円）,300万円以上／持家／構成比（％）,（再掲）持家以外／実数（円）,（再掲）持家以外／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,-,8740,-,2925,-,2153,-,7075,-,6588,-,1260,-
0,0,0,0,0,調査世帯数,234,-,-,209,-,63,-,48,-,171,-,161,-,25,-
0,0,0,0,0,世帯人員,2.34,-,-,2.36,-,2.15,-,2.15,-,2.43,-,2.43,-,2.23,-
0,0,0,0,0,有業人員,0.44,-,-,0.46,-,0.35,-,0.41,-,0.47,-,0.48,-,0.25,-
0,0,0,0,0,世帯主平均年齢,75.3,-,-,75.7,-,75.1,-,76.7,-,75.3,-,75.4,-,72.1,-
1,0,0,0,0,受取,827942,-,6.8,872090,-,470211,-,502043,-,975851,-,993006,-,521592,-
1,1,0,0,0,実収入,405339,100,15.3,424848,100,236664,100,256160,100,475080,100,479968,100,269963,100
1,2,0,0,0,経常収入,398498,98.3,15.8,417213,98.2,221355,93.5,235957,92.1,471741,99.3,476441,99.3,268631,99.5
1,3,0,0,0,勤め先収入,25007,6.2,47.4,25575,6,12231,5.2,12827,5,30289,6.4,29741,6.2,21062,7.8
1,4,0,0,0,世帯主収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,6,0,0,0,うち男,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,定期収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,臨時収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,賞与,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,4,0,0,0,世帯主の配偶者の収入,6298,1.6,8.1,7206,1.7,1191,0.5,1619,0.6,8409,1.8,9031,1.9,-,-
1,6,0,0,0,うち女,6298,1.6,8.1,7206,1.7,1191,0.5,1619,0.6,8409,1.8,9031,1.9,-,-
1,4,0,0,0,他の世帯員収入,18709,4.6,67.9,18370,4.3,11040,4.7,11208,4.4,21880,4.6,20710,4.3,21062,7.8
1,3,0,0,0,事業・内職収入,5782,1.4,22.8,6033,1.4,-,-,-,-,8173,1.7,8004,1.7,4039,1.5
1,4,0,0,0,家賃収入,3611,0.9,8.6,4131,1,-,-,-,-,5103,1.1,5481,1.1,-,-
1,4,0,0,0,他の事業収入,114,0,-80.4,-,-,-,-,-,-,161,0,-,-,907,0.3
1,4,0,0,0,内職収入,2057,0.5,156.8,1902,0.4,-,-,-,-,2908,0.6,2524,0.5,3133,1.2
1,3,0,0,0,他の経常収入,367710,90.7,14,385605,90.8,209124,88.4,223131,87.1,433280,91.2,438695,91.4,243530,90.2
1,4,0,0,0,財産収入,2732,0.7,21.9,3066,0.7,4375,1.8,5946,2.3,2053,0.4,2125,0.4,418,0.2
1,4,0,0,0,社会保障給付,363340,89.6,14.5,380965,89.7,204748,86.5,217185,84.8,428912,90.3,434481,90.5,241034,89.3
1,5,0,0,0,公的年金給付,361165,89.1,14.6,380465,89.6,200895,84.9,216265,84.4,427431,90,434119,90.4,227241,84.2
1,5,0,0,0,他の社会保障給付,2174,0.5,-1.7,500,0.1,3853,1.6,920,0.4,1480,0.3,363,0.1,13793,5.1
1,4,0,0,0,仕送り金,1638,0.4,-44.3,1575,0.4,-,-,-,-,2315,0.5,2089,0.4,2078,0.8
1,2,0,0,0,特別収入,6840,1.7,-6,7634,1.8,15310,6.5,20203,7.9,3339,0.7,3527,0.7,1332,0.5
1,3,0,0,0,受贈金,374,0.1,-87.6,409,0.1,59,0,-,-,505,0.1,542,0.1,136,0.1
1,3,0,0,0,他の特別収入,6466,1.6,52.2,7226,1.7,15251,6.4,20203,7.9,2834,0.6,2985,0.6,1196,0.4
1,1,0,0,0,実収入以外の受取(繰入金を除く),337356,-,-3.3,358639,-,161888,-,171495,-,409905,-,419790,-,189665,-
1,2,0,0,0,預貯金引出,244827,-,-7.8,255463,-,132850,-,136886,-,291125,-,294210,-,171019,-
1,2,0,0,0,保険金,38108,-,-4.5,42642,-,15805,-,17588,-,47330,-,50829,-,6647,-
1,3,0,0,0,個人・企業年金保険金,35739,-,-10.4,39931,-,15805,-,17588,-,43981,-,47232,-,6647,-
1,3,0,0,0,他の保険金,2370,-,...,2711,-,-,-,-,-,3349,-,3597,-,-,-
1,2,0,0,0,有価証券売却,857,-,-85.2,980,-,-,-,-,-,1211,-,1300,-,-,-
1,2,0,0,0,土地家屋借入金,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,他の借入金,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,分割払購入借入金,995,-,32.7,1115,-,69,-,-,-,1377,-,1479,-,159,-
1,2,0,0,0,一括払購入借入金,52389,-,41.7,58266,-,13165,-,17022,-,68607,-,71743,-,11609,-
1,2,0,0,0,土地家屋売却,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,実収入以外の受取のその他,180,-,60.7,172,-,-,-,-,-,254,-,229,-,231,-
1,1,0,0,0,繰入金,85248,-,13.5,88603,-,71659,-,74388,-,90866,-,93248,-,61964,-
2,0,0,0,0,支払,827942,-,6.8,872090,-,470211,-,502043,-,975851,-,993006,-,521592,-
2,1,0,0,0,実支出,313486,-,2.1,330962,-,173735,-,178612,-,371268,-,380744,-,192216,-
2,2,0,0,0,生計支出,272539,-,1.4,287274,-,160055,-,163052,-,319047,-,327864,-,170291,-
2,3,0,0,0,消費支出,272539,100,6.2,287274,100,160055,100,163052,100,319047,100,327864,100,170291,100
2,4,1,0,0,食料,79230,29.1,-1.3,82781,28.8,58058,36.3,60842,37.3,87983,27.6,89949,27.4,54590,32.1
2,5,1,1,0,穀類,6076,2.2,-5.5,6225,2.2,5009,3.1,4835,3,6517,2,6680,2,5037,3
2,6,1,1,1,米類,1821,0.7,-13.9,1826,0.6,1584,1,1285,0.8,1919,0.6,2003,0.6,1785,1
2,6,1,1,2,パン,2866,1.1,5.6,2987,1,2253,1.4,2324,1.4,3119,1,3204,1,2021,1.2
2,6,1,1,3,麺類,1105,0.4,-11.9,1113,0.4,965,0.6,967,0.6,1162,0.4,1161,0.4,1046,0.6
2,6,1,1,4,他の穀類,284,0.1,-17.2,299,0.1,206,0.1,259,0.2,317,0.1,312,0.1,185,0.1
2,5,1,2,0,魚介類,6486,2.4,-4,6718,2.3,5684,3.6,6317,3.9,6817,2.1,6849,2.1,4872,2.9
2,6,1,2,1,生鮮魚介,3690,1.4,-6.8,3809,1.3,3336,2.1,3749,2.3,3836,1.2,3829,1.2,2861,1.7
2,6,1,2,2,塩干魚介,1094,0.4,-14.3,1160,0.4,937,0.6,1059,0.6,1159,0.4,1192,0.4,641,0.4
2,6,1,2,3,魚肉練製品,596,0.2,14.2,615,0.2,507,0.3,581,0.4,633,0.2,626,0.2,462,0.3
2,6,1,2,4,他の魚介加工品,1105,0.4,11.1,1134,0.4,904,0.6,927,0.6,1189,0.4,1201,0.4,907,0.5
2,5,1,3,0,肉類,6431,2.4,-10.8,6976,2.4,4380,2.7,4946,3,7279,2.3,7639,2.3,2651,1.6
2,6,1,3,1,生鮮肉,5053,1.9,-12.3,5532,1.9,3443,2.2,3973,2.4,5719,1.8,6041,1.8,1729,1
2,6,1,3,2,加工肉,1378,0.5,-5,1444,0.5,938,0.6,974,0.6,1560,0.5,1598,0.5,922,0.5
2,5,1,4,0,乳卵類,4323,1.6,-1.8,4624,1.6,2812,1.8,3095,1.9,4948,1.6,5123,1.6,2238,1.3
2,6,1,4,1,牛乳,1685,0.6,7.1,1830,0.6,933,0.6,1111,0.7,1996,0.6,2064,0.6,682,0.4
2,6,1,4,2,乳製品,1877,0.7,-7.4,2011,0.7,1256,0.8,1335,0.8,2134,0.7,2232,0.7,950,0.6
2,6,1,4,3,卵,761,0.3,-5.2,783,0.3,622,0.4,649,0.4,818,0.3,827,0.3,606,0.4
2,5,1,5,0,野菜・海藻,10760,3.9,-16.5,11212,3.9,8432,5.3,8815,5.4,11723,3.7,11996,3.7,7623,4.5
2,6,1,5,1,生鮮野菜,7446,2.7,-18.7,7770,2.7,5780,3.6,5949,3.6,8135,2.5,8365,2.6,5200,3.1
2,6,1,5,2,乾物・海藻,699,0.3,-17.4,732,0.3,501,0.3,521,0.3,781,0.2,801,0.2,465,0.3
2,6,1,5,3,大豆加工品,1232,0.5,-11.7,1274,0.4,976,0.6,1025,0.6,1337,0.4,1355,0.4,940,0.6
2,6,1,5,4,他の野菜・海藻加工品,1384,0.5,-6.6,1437,0.5,1174,0.7,1319,0.8,1471,0.5,1475,0.4,1018,0.6
2,5,1,6,0,果物,4387,1.6,-7.8,4721,1.6,3525,2.2,4030,2.5,4743,1.5,4947,1.5,2067,1.2
2,6,1,6,1,生鮮果物,4066,1.5,-8.2,4374,1.5,3344,2.1,3816,2.3,4364,1.4,4556,1.4,1928,1.1
2,6,1,6,2,果物加工品,321,0.1,-2.4,347,0.1,181,0.1,214,0.1,379,0.1,391,0.1,139,0.1
2,5,1,7,0,油脂・調味料,3036,1.1,-19.7,3177,1.1,2162,1.4,2253,1.4,3397,1.1,3479,1.1,2053,1.2
