項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,夫婦のみの世帯／実数（円）,夫婦のみの世帯／構成比（％）,夫婦と未婚の子供から成る世帯／実数（円）,夫婦と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／実数（円）,一人親と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／実数（円）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／構成比（％）,その他／実数（円）,その他／構成比（％）,（再掲）夫婦共働き世帯／実数（円）,（再掲）夫婦共働き世帯／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,3483,-,4891,-,804,-,119,-,822,-,3313,-
0,0,0,0,0,調査世帯数,677,-,237,-,331,-,56,-,9,-,53,-,223,-
0,0,0,0,0,世帯人員,2.99,-,2,-,3.72,-,2.26,-,2.5,-,3.57,-,3.53,-
0,0,0,0,0,有業人員,1.32,-,0.68,-,1.8,-,1.09,-,0.75,-,1.35,-,2.26,-
0,0,0,0,0,世帯主平均年齢,60.2,-,69.8,-,51.7,-,67.1,-,45.5,-,62.9,-,51.7,-
2,2,0,0,0,生計支出,321895,-,300660,-,367995,-,183630,-,201570,-,272863,-,382997,-
2,3,0,0,0,消費支出,321895,100,300660,100,367995,100,183630,100,201570,100,272863,100,382997,100
2,4,1,0,0,食料,87937,27.3,78777,26.2,97837,26.6,64088,34.9,81032,40.2,91167,33.4,95011,24.8
2,5,1,1,0,穀類,6634,2.1,5261,1.7,7779,2.1,5466,3,6163,3.1,6785,2.5,7177,1.9
2,6,1,1,1,米類,1795,0.6,1458,0.5,2015,0.5,1487,0.8,1191,0.6,2212,0.8,1777,0.5
2,6,1,1,2,パン,3125,1,2402,0.8,3785,1,2689,1.5,3772,1.9,2694,1,3504,0.9
2,6,1,1,3,麺類,1290,0.4,1116,0.4,1446,0.4,939,0.5,853,0.4,1441,0.5,1452,0.4
2,6,1,1,4,他の穀類,424,0.1,284,0.1,533,0.1,350,0.2,347,0.2,438,0.2,445,0.1
2,5,1,2,0,魚介類,5929,1.8,6216,2.1,5762,1.6,4346,2.4,3641,1.8,7251,2.7,5338,1.4
2,6,1,2,1,生鮮魚介,3460,1.1,3457,1.1,3483,0.9,2479,1.3,2367,1.2,4295,1.6,3316,0.9
