区分,項目,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,706,-,-,99,-,108,-,106,-,98,-,100,-,101,-,94,-
0,0,世帯人員,2.95,-,-,2.52,-,2.67,-,2.97,-,3.04,-,3.05,-,3.3,-,3.07,-
0,0,有業人員,1.31,-,-,1.01,-,1.13,-,1.2,-,1.32,-,1.41,-,1.69,-,1.41,-
0,0,世帯主平均年齢,61,-,-,65.5,-,64.5,-,63.9,-,61.1,-,58.2,-,56.3,-,57.4,-
0,0,消費支出,314104,100,-0.3,96621,100,160255,100,211969,100,256542,100,309164,100,413771,100,746409,100
1,0,商品,162907,51.9,-2.5,72376,74.9,104433,65.2,126255,59.6,146305,57,167146,54.1,197492,47.7,324709,43.5
1,1,耐久財,22780,7.3,-20.1,794,0.8,1917,1.2,3123,1.5,9454,3.7,11671,3.8,20429,4.9,111386,14.9
1,2,半耐久財,26007,8.3,4,4666,4.8,12163,7.6,13736,6.5,20953,8.2,28943,9.4,38115,9.2,63121,8.5
1,3,非耐久財,114120,36.3,0.5,66916,69.3,90352,56.4,109396,51.6,115897,45.2,126533,40.9,138948,33.6,150202,20.1
1,0,サービス,151197,48.1,2.1,24246,25.1,55822,34.8,85713,40.4,110237,43,142019,45.9,216279,52.3,421700,56.5
2,0,食料,95084,30.3,0.8,51068,52.9,73455,45.8,83701,39.5,95446,37.2,105288,34.1,115618,27.9,140391,18.8
2,3,非耐久財,73404,23.4,0.3,45842,47.4,60527,37.8,68904,32.5,73977,28.8,79830,25.8,88550,21.4,95851,12.8
2,4,サービス,21680,6.9,2.8,5226,5.4,12929,8.1,14797,7,21469,8.4,25459,8.2,27067,6.5,44540,6
2,0,住居,26898,8.6,-5,3105,3.2,9716,6.1,9572,4.5,10199,4,18309,5.9,42215,10.2,94659,12.7
2,1,耐久財,4509,1.4,125.9,1,0,254,0.2,255,0.1,-,-,126,0,8991,2.2,21831,2.9
2,2,半耐久財,194,0.1,2.1,138,0.1,50,0,44,0,87,0,115,0,891,0.2,36,0
2,4,サービス,22195,7.1,-15,2966,3.1,9412,5.9,9273,4.4,10112,3.9,18068,5.8,32333,7.8,72793,9.8
2,0,光熱・水道（非耐久財）,16949,5.4,-4.4,9878,10.2,13009,8.1,16785,7.9,18545,7.2,20474,6.6,20538,5,19336,2.6
2,0,家具・家事用品,14050,4.5,3.1,3589,3.7,6425,4,6692,3.2,11358,4.4,12409,4,15113,3.7,42511,5.7
2,1,耐久財,5937,1.9,-5.3,460,0.5,719,0.4,625,0.3,4200,1.6,4678,1.5,4523,1.1,26187,3.5
2,2,半耐久財,3805,1.2,12,1013,1,2492,1.6,1911,0.9,3070,1.2,3320,1.1,6172,1.5,8617,1.2
2,3,非耐久財,3289,1,7.9,1938,2,2772,1.7,3575,1.7,3272,1.3,3376,1.1,3791,0.9,4283,0.6
2,4,サービス,1018,0.3,12,179,0.2,442,0.3,581,0.3,816,0.3,1036,0.3,627,0.2,3425,0.5
2,0,被服及び履物,14061,4.5,-3,2389,2.5,7122,4.4,7462,3.5,12275,4.8,16117,5.2,18009,4.4,34843,4.7
2,2,半耐久財,13068,4.2,-2,2252,2.3,6496,4.1,6898,3.3,11534,4.5,14905,4.8,16701,4,32493,4.4
2,4,サービス,993,0.3,-15.3,137,0.1,626,0.4,564,0.3,741,0.3,1212,0.4,1308,0.3,2349,0.3
2,0,保健医療,18524,5.9,4.1,5588,5.8,9885,6.2,11936,5.6,16518,6.4,17447,5.6,21955,5.3,46078,6.2
