項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,355,-,-,49,-,49,-,52,-,55,-,50,-,51,-,49,-
0,0,世帯人員,3.23,-,-,2.72,-,2.86,-,3.21,-,3.16,-,3.59,-,3.4,-,3.66,-
0,0,有業人員,1.69,-,-,1.47,-,1.53,-,1.47,-,1.68,-,1.71,-,1.95,-,2.05,-
0,0,世帯主平均年齢,50.8,-,-,59.4,-,52.4,-,48.4,-,49.4,-,47.2,-,50.2,-,48.8,-
0,0,消費支出,370113,-,-17.9,258935,-,272202,-,316098,-,337212,-,490764,-,507233,-,406419,-
0,0,公共的料金,131143,35.4,-28.7,80467,31.1,87985,32.3,106448,33.7,131442,39,189659,38.6,187121,36.9,134112,33
1,0,公共料金等,70128,18.9,8.8,48751,18.8,63939,23.5,54694,17.3,75081,22.3,89131,18.2,88941,17.5,70408,17.3
1,1,米,2176,0.6,19.2,1772,0.7,1772,0.7,1989,0.6,2051,0.6,2989,0.6,2217,0.4,2429,0.6
1,1,食塩,39,0,85.7,47,0,33,0,36,0,27,0,36,0,40,0,54,0
1,1,学校給食,334,0.1,-52.6,50,0,282,0.1,617,0.2,356,0.1,233,0,489,0.1,304,0.1
1,1,公営家賃,2874,0.8,479.4,3406,1.3,9354,3.4,-,-,2076,0.6,1858,0.4,3637,0.7,-,-
1,1,電気代,10350,2.8,8.1,9885,3.8,8865,3.3,9486,3,10343,3.1,11841,2.4,12142,2.4,9875,2.4
1,1,都市ガス,7417,2,6.4,6386,2.5,6095,2.2,7289,2.3,7469,2.2,8476,1.7,8032,1.6,8136,2
1,1,上下水道料,5673,1.5,25.3,5543,2.1,5123,1.9,5919,1.9,5967,1.8,5502,1.1,5955,1.2,5689,1.4
1,1,医科診療代,2894,0.8,16.4,2387,0.9,2961,1.1,2759,0.9,2948,0.9,2825,0.6,2445,0.5,3925,1
1,1,歯科診療代,2849,0.8,110.3,3280,1.3,991,0.4,591,0.2,6833,2,3526,0.7,3807,0.8,958,0.2
1,1,出産入院料,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,1,他の入院料,-,-,-100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,1,鉄道運賃,5267,1.4,72.3,1436,0.6,4666,1.7,3736,1.2,4379,1.3,9508,1.9,7875,1.6,5243,1.3
