項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,0,0,0,調査世帯数,704,-,-,97,-,97,-,103,-,105,-,108,-,98,-,96,-
0,0,0,0,0,世帯人員,2.87,-,-,2.52,-,2.7,-,2.66,-,3.01,-,2.89,-,3.05,-,3.26,-
0,0,0,0,0,有業人員,1.29,-,-,0.95,-,1.32,-,1.23,-,1.35,-,1.32,-,1.36,-,1.49,-
0,0,0,0,0,世帯主平均年齢,61.6,-,-,66.1,-,65,-,65.3,-,61.9,-,59.1,-,56,-,57.7,-
2,2,0,0,0,生計支出,368696,-,-0.1,102324,-,168546,-,210044,-,258544,-,323231,-,411552,-,1096209,-
2,3,0,0,0,消費支出,327138,100,-11.3,102324,100,168546,100,210044,100,258544,100,323231,100,411552,100,808705,100
2,4,1,0,0,食料,84828,25.9,1.9,50562,49.4,66131,39.2,76348,36.3,89700,34.7,92774,28.7,100124,24.3,117690,14.6
2,5,1,1,0,穀類,7142,2.2,5.5,5222,5.1,6446,3.8,6971,3.3,7670,3,7046,2.2,7708,1.9,8911,1.1
2,6,1,1,1,米類,2146,0.7,7.6,1580,1.5,2173,1.3,2015,1,2415,0.9,1745,0.5,2343,0.6,2746,0.3
2,6,1,1,2,パン,3155,1,5.7,2265,2.2,2609,1.5,3173,1.5,3345,1.3,3253,1,3343,0.8,4087,0.5
2,6,1,1,3,麺類,1394,0.4,-0.1,1103,1.1,1240,0.7,1348,0.6,1437,0.6,1504,0.5,1584,0.4,1543,0.2
2,6,1,1,4,他の穀類,446,0.1,14.1,274,0.3,425,0.3,435,0.2,473,0.2,544,0.2,438,0.1,535,0.1
2,5,1,2,0,魚介類,6183,1.9,2.9,4476,4.4,5985,3.6,6344,3,6782,2.6,6707,2.1,5519,1.3,7454,0.9
2,6,1,2,1,生鮮魚介,3680,1.1,4.8,2701,2.6,3447,2,3793,1.8,3892,1.5,4281,1.3,3087,0.8,4550,0.6
2,6,1,2,2,塩干魚介,1104,0.3,-5.5,812,0.8,1242,0.7,1142,0.5,1155,0.4,1052,0.3,1053,0.3,1273,0.2
2,6,1,2,3,魚肉練製品,507,0.2,9.7,456,0.4,483,0.3,524,0.2,692,0.3,487,0.2,499,0.1,407,0.1
2,6,1,2,4,他の魚介加工品,892,0.3,3.4,508,0.5,814,0.5,886,0.4,1043,0.4,888,0.3,881,0.2,1223,0.2
2,5,1,3,0,肉類,7506,2.3,0.2,4708,4.6,6109,3.6,7000,3.3,7959,3.1,7777,2.4,7938,1.9,11005,1.4
2,6,1,3,1,生鮮肉,6094,1.9,1.2,3842,3.8,4915,2.9,5575,2.7,6440,2.5,6368,2,6376,1.5,9101,1.1
2,6,1,3,2,加工肉,1412,0.4,-3.8,866,0.8,1195,0.7,1425,0.7,1519,0.6,1409,0.4,1562,0.4,1904,0.2
2,5,1,4,0,乳卵類,4038,1.2,-3.2,2787,2.7,3321,2,3682,1.8,4447,1.7,4178,1.3,4420,1.1,5411,0.7
2,6,1,4,1,牛乳,1224,0.4,-7.9,827,0.8,1025,0.6,1193,0.6,1432,0.6,1110,0.3,1152,0.3,1823,0.2
2,6,1,4,2,乳製品,2047,0.6,-3.3,1491,1.5,1628,1,1702,0.8,2160,0.8,2250,0.7,2483,0.6,2606,0.3
2,6,1,4,3,卵,767,0.2,5.5,470,0.5,668,0.4,788,0.4,856,0.3,818,0.3,785,0.2,982,0.1
2,5,1,5,0,野菜・海藻,9990,3.1,-1.3,7204,7,9413,5.6,10082,4.8,11757,4.5,9589,3,10514,2.6,11362,1.4
2,6,1,5,1,生鮮野菜,6940,2.1,-1.5,4955,4.8,6692,4,6816,3.2,8337,3.2,6571,2,7332,1.8,7875,1
2,6,1,5,2,乾物・海藻,826,0.3,9,563,0.6,647,0.4,882,0.4,967,0.4,836,0.3,914,0.2,969,0.1
2,6,1,5,3,大豆加工品,1108,0.3,-2.1,830,0.8,1051,0.6,1098,0.5,1340,0.5,1050,0.3,1159,0.3,1229,0.2
2,6,1,5,4,他の野菜・海藻加工品,1116,0.3,-5.9,855,0.8,1023,0.6,1287,0.6,1113,0.4,1132,0.4,1109,0.3,1290,0.2
2,5,1,6,0,果物,3316,1,3.9,2224,2.2,2996,1.8,3532,1.7,3559,1.4,3032,0.9,3700,0.9,4163,0.5
2,6,1,6,1,生鮮果物,2943,0.9,2.5,2015,2,2720,1.6,3104,1.5,3244,1.3,2597,0.8,3231,0.8,3683,0.5
2,6,1,6,2,果物加工品,373,0.1,16.9,209,0.2,276,0.2,428,0.2,315,0.1,435,0.1,469,0.1,479,0.1
2,5,1,7,0,油脂・調味料,3510,1.1,0.3,2429,2.4,2907,1.7,3503,1.7,3815,1.5,3592,1.1,3865,0.9,4448,0.6
2,6,1,7,1,油脂,376,0.1,-2.3,289,0.3,304,0.2,345,0.2,336,0.1,406,0.1,493,0.1,461,0.1
2,6,1,7,2,調味料,3134,1,0.6,2140,2.1,2603,1.5,3159,1.5,3479,1.3,3186,1,3373,0.8,3987,0.5
2,5,1,8,0,菓子類,6592,2,12,3872,3.8,4631,2.7,6627,3.2,6682,2.6,6555,2,8869,2.2,8880,1.1
2,5,1,9,0,調理食品,11611,3.5,8.4,8191,8,9673,5.7,12194,5.8,11550,4.5,12249,3.8,13147,3.2,14239,1.8
