項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,2人／実数（円）,2人／構成比（％）,3人／実数（円）,3人／構成比（％）,4人／実数（円）,4人／構成比（％）,5人以上／実数（円）,5人以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,2924,-,2847,-,3328,-,901,-
0,0,0,0,0,調査世帯数,363,-,108,-,100,-,122,-,33,-
0,0,0,0,0,世帯人員,3.23,-,2,-,3,-,4,-,5.12,-
0,0,0,0,0,有業人員,1.66,-,1.5,-,1.71,-,1.78,-,1.53,-
0,0,0,0,0,世帯主平均年齢,51.3,-,57.4,-,50,-,48.4,-,47,-
1,0,0,0,0,受取,1109032,-,874535,-,1073993,-,1307516,-,1247642,-
1,1,0,0,0,実収入,532432,100,451177,100,529312,100,591763,100,586850,100
1,2,0,0,0,経常収入,527516,99.1,449696,99.7,520915,98.4,586510,99.1,583020,99.3
1,3,0,0,0,勤め先収入,472189,88.7,352503,78.1,473691,89.5,556253,94,545359,92.9
1,4,0,0,0,世帯主収入,397857,74.7,295327,65.5,390140,73.7,472173,79.8,480497,81.9
1,6,0,0,0,うち男,379596,71.3,263226,58.3,371324,70.2,469060,79.3,452943,77.2
1,5,0,0,0,定期収入,393904,74,294672,65.3,384953,72.7,467849,79.1,471107,80.3
1,5,0,0,0,臨時収入,3953,0.7,655,0.1,5186,1,4324,0.7,9390,1.6
1,5,0,0,0,賞与,-,-,-,-,-,-,-,-,-,-
1,4,0,0,0,世帯主の配偶者の収入,65585,12.3,50257,11.1,71279,13.5,75967,12.8,58982,10.1
1,6,0,0,0,うち女,64747,12.2,50257,11.1,71279,13.5,75967,12.8,49689,8.5
1,4,0,0,0,他の世帯員収入,8747,1.6,6919,1.5,12272,2.3,8113,1.4,5881,1
1,3,0,0,0,事業・内職収入,6112,1.1,10674,2.4,5982,1.1,2858,0.5,3733,0.6
1,4,0,0,0,家賃収入,3607,0.7,6958,1.5,2937,0.6,2212,0.4,-,-
1,4,0,0,0,他の事業収入,1488,0.3,997,0.2,3022,0.6,-,-,3733,0.6
1,4,0,0,0,内職収入,1017,0.2,2719,0.6,23,0,647,0.1,-,-
1,3,0,0,0,他の経常収入,49215,9.2,86519,19.2,41242,7.8,27398,4.6,33928,5.8
1,4,0,0,0,財産収入,1413,0.3,2562,0.6,2331,0.4,0,0,0,0
1,4,0,0,0,社会保障給付,47654,9,83957,18.6,38392,7.3,27398,4.6,33927,5.8
1,5,0,0,0,公的年金給付,33104,6.2,78670,17.4,24749,4.7,8251,1.4,3423,0.6
