項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,持家／実数（円）,持家／構成比（％）,民営借家／実数（円）,民営借家／構成比（％）,公営借家／実数（円）,公営借家／構成比（％）,給与住宅／実数（円）,給与住宅／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,7851,-,1141,-,812,-,196,-
0,0,0,0,0,調査世帯数,715,-,574,-,78,-,50,-,13,-
0,0,0,0,0,世帯人員,2.93,-,2.92,-,3.18,-,2.75,-,2.81,-
0,0,0,0,0,有業人員,1.3,-,1.28,-,1.64,-,0.99,-,1.33,-
0,0,0,0,0,世帯主平均年齢,60.5,-,62.6,-,44.6,-,66.1,-,45.8,-
2,2,0,0,0,生計支出,336955,-,342034,-,325820,-,258435,-,523329,-
2,3,0,0,0,消費支出,336955,100,342034,100,325820,100,258435,100,523329,100
2,4,1,0,0,食料,86946,25.8,89525,26.2,80800,24.8,71104,27.5,85031,16.2
2,5,1,1,0,穀類,6494,1.9,6607,1.9,5910,1.8,6915,2.7,3608,0.7
2,6,1,1,1,米類,1891,0.6,1879,0.5,1684,0.5,2631,1,515,0.1
2,6,1,1,2,パン,2955,0.9,3087,0.9,2601,0.8,2490,1,1679,0.3
2,6,1,1,3,麺類,1281,0.4,1250,0.4,1341,0.4,1558,0.6,1039,0.2
2,6,1,1,4,他の穀類,366,0.1,391,0.1,284,0.1,236,0.1,375,0.1
2,5,1,2,0,魚介類,5694,1.7,6111,1.8,3430,1.1,5368,2.1,3507,0.7
2,6,1,2,1,生鮮魚介,3358,1,3615,1.1,1820,0.6,3394,1.3,1876,0.4
2,6,1,2,2,塩干魚介,1033,0.3,1112,0.3,683,0.2,842,0.3,682,0.1
2,6,1,2,3,魚肉練製品,485,0.1,506,0.1,340,0.1,541,0.2,235,0
2,6,1,2,4,他の魚介加工品,819,0.2,878,0.3,588,0.2,592,0.2,714,0.1
2,5,1,3,0,肉類,7317,2.2,7671,2.2,6193,1.9,5826,2.3,5820,1.1
2,6,1,3,1,生鮮肉,5898,1.8,6209,1.8,4918,1.5,4526,1.8,4849,0.9
2,6,1,3,2,加工肉,1418,0.4,1462,0.4,1275,0.4,1301,0.5,971,0.2
2,5,1,4,0,乳卵類,4202,1.2,4424,1.3,3358,1,3224,1.2,4288,0.8
2,6,1,4,1,牛乳,1491,0.4,1585,0.5,1141,0.4,906,0.4,2181,0.4
2,6,1,4,2,乳製品,1973,0.6,2082,0.6,1596,0.5,1606,0.6,1317,0.3
2,6,1,4,3,卵,738,0.2,757,0.2,620,0.2,712,0.3,789,0.2
2,5,1,5,0,野菜・海藻,9921,2.9,10462,3.1,7654,2.3,8665,3.4,6680,1.3
2,6,1,5,1,生鮮野菜,6927,2.1,7323,2.1,5487,1.7,5737,2.2,4399,0.8
2,6,1,5,2,乾物・海藻,752,0.2,778,0.2,660,0.2,582,0.2,916,0.2
2,6,1,5,3,大豆加工品,1107,0.3,1168,0.3,843,0.3,954,0.4,808,0.2
2,6,1,5,4,他の野菜・海藻加工品,1136,0.3,1193,0.3,664,0.2,1393,0.5,557,0.1
2,5,1,6,0,果物,3652,1.1,4063,1.2,2072,0.6,2435,0.9,1461,0.3
2,6,1,6,1,生鮮果物,3345,1,3723,1.1,1949,0.6,2251,0.9,868,0.2
2,6,1,6,2,果物加工品,307,0.1,340,0.1,123,0,184,0.1,593,0.1
2,5,1,7,0,油脂・調味料,3551,1.1,3740,1.1,2729,0.8,2969,1.1,3153,0.6
2,6,1,7,1,油脂,403,0.1,436,0.1,272,0.1,317,0.1,199,0
2,6,1,7,2,調味料,3148,0.9,3304,1,2457,0.8,2652,1,2954,0.6
2,5,1,8,0,菓子類,5966,1.8,6216,1.8,5692,1.7,4112,1.6,5234,1
2,5,1,9,0,調理食品,11812,3.5,11920,3.5,11640,3.6,11234,4.3,10878,2.1
2,6,1,9,1,主食的調理食品,5226,1.6,5265,1.5,5304,1.6,4893,1.9,4609,0.9
