項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,0,0,0,調査世帯数,702,-,-,93,-,98,-,103,-,105,-,104,-,100,-,99,-
0,0,0,0,0,世帯人員,2.87,-,-,2.45,-,2.65,-,2.87,-,2.7,-,3.1,-,3.05,-,3.27,-
0,0,0,0,0,有業人員,1.27,-,-,0.89,-,1.22,-,1.36,-,1.24,-,1.31,-,1.5,-,1.38,-
0,0,0,0,0,世帯主平均年齢,61.1,-,-,67.3,-,64.5,-,58.3,-,63.1,-,59.1,-,58.6,-,57.1,-
2,2,0,0,0,生計支出,291415,-,1.6,93603,-,152250,-,196158,-,240379,-,297185,-,387524,-,668323,-
2,3,0,0,0,消費支出,291415,100,1.7,93603,100,152250,100,196158,100,240379,100,297185,100,387524,100,668323,100
2,4,1,0,0,食料,78204,26.8,-1.5,46602,49.8,60618,39.8,68853,35.1,76667,31.9,84687,28.5,100633,26,108978,16.3
2,5,1,1,0,穀類,6216,2.1,0.4,4444,4.7,5308,3.5,6070,3.1,6101,2.5,7219,2.4,7063,1.8,7288,1.1
2,6,1,1,1,米類,1877,0.6,4,1592,1.7,1584,1,2036,1,1723,0.7,2420,0.8,2086,0.5,1692,0.3
2,6,1,1,2,パン,2686,0.9,-0.5,1762,1.9,2297,1.5,2391,1.2,2661,1.1,3047,1,2959,0.8,3672,0.5
2,6,1,1,3,麺類,1260,0.4,1.2,883,0.9,1162,0.8,1293,0.7,1229,0.5,1290,0.4,1520,0.4,1435,0.2
2,6,1,1,4,他の穀類,394,0.1,-11.5,206,0.2,265,0.2,350,0.2,488,0.2,462,0.2,497,0.1,489,0.1
