項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,夫婦のみの世帯／実数（円）,夫婦のみの世帯／構成比（％）,夫婦と未婚の子供から成る世帯／実数（円）,夫婦と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／実数（円）,一人親と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／実数（円）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／構成比（％）,その他／実数（円）,その他／構成比（％）,（再掲）夫婦共働き世帯／実数（円）,（再掲）夫婦共働き世帯／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,2335,-,6379,-,479,-,221,-,807,-,4650,-
0,0,0,0,0,調査世帯数,363,-,85,-,232,-,19,-,9,-,27,-,168,-
0,0,0,0,0,世帯人員,3.23,-,2,-,3.7,-,2.35,-,2.5,-,3.63,-,3.28,-
0,0,0,0,0,有業人員,1.66,-,1.55,-,1.73,-,1.42,-,1,-,1.54,-,2.21,-
0,0,0,0,0,世帯主平均年齢,51.3,-,57.9,-,48.4,-,53.2,-,44.7,-,54.2,-,49.6,-
1,0,0,0,0,受取,1109032,-,914205,-,1227407,-,686181,-,777604,-,988025,-,1259235,-
1,1,0,0,0,実収入,532432,100,480016,100,577822,100,325788,100,316703,100,447981,100,621711,100
1,2,0,0,0,経常収入,527516,99.1,478359,99.7,570890,98.8,324543,99.6,314070,99.2,447381,99.9,613925,98.7
1,3,0,0,0,勤め先収入,472189,88.7,381185,79.4,537802,93.1,263339,80.8,236379,74.6,340843,76.1,579526,93.2
1,4,0,0,0,世帯主収入,397857,74.7,318241,66.3,453458,78.5,221106,67.9,236379,74.6,293648,65.5,428873,69
1,6,0,0,0,うち男,379596,71.3,316357,65.9,449878,77.9,15535,4.8,-,-,223164,49.8,423961,68.2
1,5,0,0,0,定期収入,393904,74,317560,66.2,447614,77.5,219793,67.5,234880,74.2,293613,65.5,424189,68.2
1,5,0,0,0,臨時収入,3953,0.7,681,0.1,5845,1,1314,0.4,1498,0.5,35,0,4684,0.8
1,5,0,0,0,賞与,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,4,0,0,0,世帯主の配偶者の収入,65585,12.3,62943,13.1,75607,13.1,-,-,-,-,32945,7.4,139061,22.4
1,6,0,0,0,うち女,64747,12.2,62943,13.1,74295,12.9,-,-,-,-,32945,7.4,137260,22.1
1,4,0,0,0,他の世帯員収入,8747,1.6,-,-,8737,1.5,42233,13,-,-,14250,3.2,11592,1.9
1,3,0,0,0,事業・内職収入,6112,1.1,11546,2.4,4688,0.8,3884,1.2,-,-,2965,0.7,5426,0.9
1,4,0,0,0,家賃収入,3607,0.7,8010,1.7,2465,0.4,-,-,-,-,2037,0.5,2302,0.4
1,4,0,0,0,他の事業収入,1488,0.3,451,0.1,1876,0.3,3884,1.2,-,-,-,-,2800,0.5
1,4,0,0,0,内職収入,1017,0.2,3085,0.6,348,0.1,-,-,-,-,928,0.2,323,0.1
1,3,0,0,0,他の経常収入,49215,9.2,85629,17.8,28400,4.9,57320,17.6,77692,24.5,103573,23.1,28974,4.7
1,4,0,0,0,財産収入,1413,0.3,2030,0.4,10,0,-,-,-,-,11554,2.6,1441,0.2
1,4,0,0,0,社会保障給付,47654,9,83599,17.4,28377,4.9,54407,16.7,71385,22.5,92019,20.5,27532,4.4
1,5,0,0,0,公的年金給付,33104,6.2,78906,16.4,9620,1.7,31604,9.7,22014,7,87094,19.4,19044,3.1
