項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,2人／実数（円）,2人／構成比（％）,3人／実数（円）,3人／構成比（％）,4人／実数（円）,4人／構成比（％）,5人以上／実数（円）,5人以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,4624,-,2491,-,2014,-,871,-
0,0,0,0,0,調査世帯数,715,-,325,-,179,-,148,-,63,-
0,0,0,0,0,世帯人員,2.93,-,2,-,3,-,4,-,5.24,-
0,0,0,0,0,有業人員,1.3,-,0.79,-,1.63,-,1.75,-,1.98,-
0,0,0,0,0,世帯主平均年齢,60.5,-,68.4,-,58.7,-,49,-,50.5,-
2,2,0,0,0,生計支出,336955,-,278672,-,377862,-,389114,-,408717,-
2,3,0,0,0,消費支出,336955,100,278672,100,377862,100,389114,100,408717,100
2,4,1,0,0,食料,86946,25.8,76527,27.5,89819,23.8,99674,25.6,104598,25.6
2,5,1,1,0,穀類,6494,1.9,5214,1.9,6305,1.7,8339,2.1,9555,2.3
2,6,1,1,1,米類,1891,0.6,1599,0.6,1696,0.4,2373,0.6,2887,0.7
2,6,1,1,2,パン,2955,0.9,2355,0.8,2943,0.8,3815,1,4189,1
2,6,1,1,3,麺類,1281,0.4,1009,0.4,1291,0.3,1632,0.4,1886,0.5
2,6,1,1,4,他の穀類,366,0.1,252,0.1,375,0.1,518,0.1,594,0.1
2,5,1,2,0,魚介類,5694,1.7,5657,2,6347,1.7,4845,1.2,5989,1.5
2,6,1,2,1,生鮮魚介,3358,1,3197,1.1,3859,1,2855,0.7,3942,1
2,6,1,2,2,塩干魚介,1033,0.3,1099,0.4,1133,0.3,807,0.2,917,0.2
2,6,1,2,3,魚肉練製品,485,0.1,490,0.2,511,0.1,409,0.1,559,0.1
2,6,1,2,4,他の魚介加工品,819,0.2,871,0.3,845,0.2,774,0.2,571,0.1
2,5,1,3,0,肉類,7317,2.2,5225,1.9,7605,2,9160,2.4,13330,3.3
2,6,1,3,1,生鮮肉,5898,1.8,4161,1.5,6100,1.6,7284,1.9,11343,2.8
2,6,1,3,2,加工肉,1418,0.4,1065,0.4,1505,0.4,1876,0.5,1987,0.5
2,5,1,4,0,乳卵類,4202,1.2,3610,1.3,4353,1.2,4811,1.2,5504,1.3
2,6,1,4,1,牛乳,1491,0.4,1294,0.5,1404,0.4,1693,0.4,2312,0.6
2,6,1,4,2,乳製品,1973,0.6,1693,0.6,2217,0.6,2263,0.6,2093,0.5
