項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,2人／実数（円）,2人／構成比（％）,3人／実数（円）,3人／構成比（％）,4人／実数（円）,4人／構成比（％）,5人以上／実数（円）,5人以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,2947,-,2756,-,3122,-,1175,-
0,0,0,0,0,調査世帯数,350,-,102,-,98,-,110,-,40,-
0,0,0,0,0,世帯人員,3.29,-,2,-,3,-,4,-,5.28,-
0,0,0,0,0,有業人員,1.75,-,1.43,-,1.85,-,1.88,-,1.95,-
0,0,0,0,0,世帯主平均年齢,51.4,-,56.8,-,51.2,-,48.1,-,46.7,-
1,0,0,0,0,受取,1235551,-,964747,-,1289846,-,1423492,-,1288089,-
1,1,0,0,0,実収入,532382,100,412133,100,605985,100,575653,100,546363,100
1,2,0,0,0,経常収入,520771,97.8,399322,96.9,600823,99.1,557255,96.8,540670,99
1,3,0,0,0,勤め先収入,508653,95.5,380654,92.4,582151,96.1,553975,96.2,536876,98.3
1,4,0,0,0,世帯主収入,422529,79.4,322361,78.2,463338,76.5,465860,80.9,462930,84.7
1,6,0,0,0,うち男,395953,74.4,287375,69.7,414128,68.3,463968,80.6,444962,81.4
1,5,0,0,0,定期収入,413860,77.7,315355,76.5,446691,73.7,461303,80.1,457882,83.8
1,5,0,0,0,臨時収入,6010,1.1,2767,0.7,11532,1.9,4557,0.8,5048,0.9
1,5,0,0,0,賞与,2659,0.5,4239,1,5115,0.8,-,-,-,-
1,4,0,0,0,世帯主の配偶者の収入,74800,14.1,57214,13.9,89879,14.8,81171,14.1,66602,12.2
1,6,0,0,0,うち女,73630,13.8,57214,13.9,89879,14.8,81171,14.1,56642,10.4
1,4,0,0,0,他の世帯員収入,11324,2.1,1080,0.3,28934,4.8,6944,1.2,7345,1.3
1,3,0,0,0,事業・内職収入,6056,1.1,13370,3.2,4048,0.7,1776,0.3,3794,0.7
1,4,0,0,0,家賃収入,3320,0.6,9758,2.4,-,-,1422,0.2,-,-
1,4,0,0,0,他の事業収入,2402,0.5,3612,0.9,3575,0.6,1,0,3001,0.5
1,4,0,0,0,内職収入,334,0.1,-,-,474,0.1,353,0.1,793,0.1
1,3,0,0,0,他の経常収入,6062,1.1,5298,1.3,14624,2.4,1504,0.3,-,-
1,4,0,0,0,財産収入,3006,0.6,1058,0.3,9774,1.6,-,-,-,-
1,4,0,0,0,社会保障給付,2900,0.5,4207,1,4320,0.7,1504,0.3,-,-
1,5,0,0,0,公的年金給付,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,他の社会保障給付,2900,0.5,4207,1,4320,0.7,1504,0.3,-,-
1,4,0,0,0,仕送り金,156,0,33,0,530,0.1,-,-,-,-
1,2,0,0,0,特別収入,11611,2.2,12811,3.1,5162,0.9,18398,3.2,5694,1
1,3,0,0,0,受贈金,5200,1,1194,0.3,2042,0.3,13111,2.3,1630,0.3
1,3,0,0,0,他の特別収入,6412,1.2,11617,2.8,3120,0.5,5287,0.9,4064,0.7
1,1,0,0,0,実収入以外の受取(繰入金を除く),554009,-,450279,-,597187,-,576809,-,652362,-
1,2,0,0,0,預貯金引出,408817,-,303636,-,410293,-,470621,-,504998,-
1,2,0,0,0,保険金,14206,-,2709,-,40261,-,1335,-,16123,-
1,3,0,0,0,個人・企業年金保険金,14206,-,2709,-,40261,-,1335,-,16123,-
1,3,0,0,0,他の保険金,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,有価証券売却,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,土地家屋借入金,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,他の借入金,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,分割払購入借入金,26605,-,47282,-,41676,-,3686,-,267,-
1,2,0,0,0,一括払購入借入金,104235,-,96326,-,104886,-,101167,-,130713,-
1,2,0,0,0,土地家屋売却,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,実収入以外の受取のその他,146,-,325,-,71,-,-,-,260,-
1,1,0,0,0,繰入金,149160,-,102336,-,86674,-,271029,-,89364,-
2,0,0,0,0,支払,1235551,-,964747,-,1289846,-,1423492,-,1288089,-
2,1,0,0,0,実支出,534800,-,470721,-,569075,-,562543,-,541411,-
2,2,0,0,0,生計支出,407787,-,367776,-,425641,-,426422,-,416746,-
2,3,0,0,0,消費支出,407787,100,367776,100,425641,100,426422,100,416746,100
2,4,1,0,0,食料,92861,22.8,79512,21.6,91236,21.4,95460,22.4,123262,29.6
2,5,1,1,0,穀類,7253,1.8,5338,1.5,6338,1.5,8679,2,10420,2.5
