区分,項目,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,704,-,-,95,-,100,-,108,-,105,-,102,-,99,-,95,-
0,0,世帯人員,2.9,-,-,2.69,-,2.7,-,2.81,-,2.85,-,3.03,-,2.95,-,3.29,-
0,0,有業人員,1.33,-,-,1.17,-,1.32,-,1.21,-,1.28,-,1.32,-,1.55,-,1.49,-
0,0,世帯主平均年齢,61.9,-,-,65.6,-,65.2,-,63.2,-,62.8,-,61.1,-,59.8,-,55.9,-
0,0,消費支出,327381,100,14.7,109827,100,162228,100,208670,100,252138,100,318997,100,415760,100,819454,100
1,0,商品,166674,50.9,11.9,82369,75,103621,63.9,129159,61.9,141655,56.2,176863,55.4,198258,47.7,333056,40.6
1,1,耐久財,21953,6.7,108.2,880,0.8,2002,1.2,4225,2,6475,2.6,11756,3.7,15820,3.8,111756,13.6
1,2,半耐久財,26656,8.1,2.8,8197,7.5,9285,5.7,14926,7.2,20261,8,27946,8.8,38912,9.4,66726,8.1
1,3,非耐久財,118065,36.1,4.9,73292,66.7,92334,56.9,110007,52.7,114919,45.6,137162,43,143527,34.5,154575,18.9
1,0,サービス,160707,49.1,17.9,27458,25,58607,36.1,79511,38.1,110483,43.8,142134,44.6,217501,52.3,486397,59.4
2,0,食料,93200,28.5,3,56293,51.3,72085,44.4,83101,39.8,89750,35.6,103674,32.5,111611,26.8,135309,16.5
2,3,非耐久財,71507,21.8,0.9,49607,45.2,59843,36.9,67445,32.3,68106,27,81663,25.6,80610,19.4,92890,11.3
2,4,サービス,21692,6.6,10.6,6686,6.1,12242,7.5,15656,7.5,21643,8.6,22011,6.9,31001,7.5,42419,5.2
2,0,住居,24641,7.5,27.2,3977,3.6,9573,5.9,8531,4.1,21180,8.4,21814,6.8,30894,7.4,76101,9.3
2,1,耐久財,2607,0.8,82.6,-,-,-,-,49,0,3698,1.5,678,0.2,315,0.1,13450,1.6
2,2,半耐久財,226,0.1,-8.5,79,0.1,28,0,97,0,88,0,219,0.1,262,0.1,803,0.1
2,4,サービス,21807,6.7,23.2,3898,3.5,9545,5.9,8385,4,17394,6.9,20917,6.6,30317,7.3,61848,7.5
2,0,光熱・水道（非耐久財）,21884,6.7,9.3,11631,10.6,17409,10.7,22125,10.6,22426,8.9,26951,8.4,26269,6.3,26240,3.2
2,0,家具・家事用品,11414,3.5,-2.4,4366,4,5505,3.4,8394,4,8818,3.5,13785,4.3,14353,3.5,24524,3
2,1,耐久財,3744,1.1,-7.1,453,0.4,1093,0.7,2342,1.1,1960,0.8,6288,2,3779,0.9,10193,1.2
2,2,半耐久財,3389,1,-14,1578,1.4,1658,1,2714,1.3,3284,1.3,3363,1.1,5277,1.3,5832,0.7
2,3,非耐久財,3208,1,5.7,2063,1.9,2336,1.4,2797,1.3,3326,1.3,3499,1.1,4072,1,4353,0.5
2,4,サービス,1073,0.3,56.6,272,0.2,419,0.3,541,0.3,247,0.1,635,0.2,1225,0.3,4146,0.5
2,0,被服及び履物,15432,4.7,6.1,4718,4.3,5885,3.6,8551,4.1,11987,4.8,19698,6.2,21667,5.2,35308,4.3
2,2,半耐久財,13882,4.2,5.5,4427,4,5357,3.3,7458,3.6,10766,4.3,17948,5.6,20075,4.8,30965,3.8
2,4,サービス,1549,0.5,12.7,291,0.3,528,0.3,1093,0.5,1220,0.5,1750,0.5,1592,0.4,4343,0.5
2,0,保健医療,16217,5,15.6,5114,4.7,7028,4.3,11068,5.3,11963,4.7,17217,5.4,26393,6.3,34561,4.2
2,1,耐久財,807,0.2,12.9,59,0.1,65,0,43,0,222,0.1,959,0.3,2771,0.7,1527,0.2
2,2,半耐久財,1009,0.3,329.4,65,0.1,40,0,194,0.1,395,0.2,329,0.1,1233,0.3,4781,0.6
2,3,非耐久財,6072,1.9,22.6,2483,2.3,3630,2.2,5410,2.6,6101,2.4,6194,1.9,9341,2.2,9315,1.1
2,4,サービス,8329,2.5,2.5,2507,2.3,3294,2,5422,2.6,5244,2.1,9735,3.1,13048,3.1,18939,2.3
2,0,交通・通信,47778,14.6,46.5,7754,7.1,14203,8.8,19086,9.1,29125,11.6,37207,11.7,57122,13.7,168934,20.6
2,1,耐久財,11692,3.6,340.7,301,0.3,647,0.4,350,0.2,20,0,770,0.2,3145,0.8,76083,9.3
2,2,半耐久財,1897,0.6,30.3,166,0.2,221,0.1,386,0.2,1126,0.4,311,0.1,1985,0.5,9039,1.1
2,3,非耐久財,2309,0.7,13.2,706,0.6,963,0.6,1794,0.9,2784,1.1,2535,0.8,3919,0.9,3457,0.4
2,4,サービス,31880,9.7,20.5,6581,6,12372,7.6,16556,7.9,25195,10,33590,10.5,48073,11.6,80354,9.8
2,0,教育,29606,9,35.3,618,0.6,1358,0.8,5040,2.4,5537,2.2,10568,3.3,19518,4.7,163502,20
2,3,非耐久財,205,0.1,173.3,-,-,-,-,47,0,38,0,369,0.1,732,0.2,251,0
2,4,サービス,29401,9,34.9,618,0.6,1358,0.8,4993,2.4,5500,2.2,10199,3.2,18786,4.5,163251,19.9
2,0,教養娯楽,39270,12,8.8,8951,8.2,15165,9.3,28183,13.5,28630,11.4,35102,11,66259,15.9,92156,11.2
2,1,耐久財,2397,0.7,77.6,22,0,3,0,1257,0.6,303,0.1,1379,0.4,4529,1.1,9230,1.1
2,2,半耐久財,4199,1.3,7.8,1070,1,806,0.5,3295,1.6,3519,1.4,3743,1.2,7111,1.7,9814,1.2
2,3,非耐久財,7151,2.2,19.2,3884,3.5,4185,2.6,6937,3.3,7181,2.8,8005,2.5,10772,2.6,9073,1.1
2,4,サービス,25524,7.8,2.7,3976,3.6,10171,6.3,16693,8,17628,7,21975,6.9,43848,10.5,64038,7.8
2,0,諸雑費,27940,8.5,13.4,6405,5.8,14016,8.6,14591,7,22722,9,32981,10.3,41673,10,62818,7.7
2,1,耐久財,707,0.2,91.1,45,0,195,0.1,185,0.1,273,0.1,1683,0.5,1280,0.3,1273,0.2
2,2,半耐久財,2054,0.6,-31.4,812,0.7,1176,0.7,782,0.4,1083,0.4,2032,0.6,2969,0.7,5491,0.7
2,3,非耐久財,5728,1.7,3.2,2919,2.7,3967,2.4,3451,1.7,4957,2,7945,2.5,7813,1.9,8996,1.1
2,4,サービス,19451,5.9,23.6,2629,2.4,8679,5.3,10173,4.9,16410,6.5,21322,6.7,29612,7.1,47058,5.7
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　令和元年 5月,,,,,,,,,,,,,,,,,,,
第１６表　生計支出７分位階層別１世帯当たり１か月間の財・サービス別支出　―　全　世　帯　―,,,,,,,,,,,,,,,,,,,
注1)財・サービス別結果は、品目別分類を再分類して集計した。,,,,,,,,,,,,,,,,,,,
注2)消費支出には、「こづかい」、「贈与金」、「他の交際費」及び「仕送り金」は含まれていない。,,,,,,,,,,,,,,,,,,,
項目階層（0：世帯数等、消費支出等　1：耐久財　2：半耐久財　3：非耐久財　4：サービス）,,,,,,,,,,,,,,,,,,,
