項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,0,0,0,調査世帯数,677,-,-,95,-,97,-,93,-,99,-,103,-,97,-,93,-
0,0,0,0,0,世帯人員,2.99,-,-,2.5,-,2.91,-,2.95,-,3.14,-,3.03,-,3.27,-,3.14,-
0,0,0,0,0,有業人員,1.32,-,-,0.96,-,1.26,-,1.12,-,1.52,-,1.2,-,1.53,-,1.6,-
0,0,0,0,0,世帯主平均年齢,60.2,-,-,66.6,-,62.7,-,61.2,-,57.3,-,59.4,-,55,-,59,-
2,2,0,0,0,生計支出,321895,-,2.4,96957,-,156260,-,205803,-,251201,-,321271,-,414296,-,801585,-
2,3,0,0,0,消費支出,321895,100,2.4,96957,100,156260,100,205803,100,251201,100,321271,100,414296,100,801585,100
2,4,1,0,0,食料,87937,27.3,6.1,48272,49.8,69698,44.6,78559,38.2,82895,33,98299,30.6,104896,25.3,132492,16.5
2,5,1,1,0,穀類,6634,2.1,5.9,4752,4.9,5684,3.6,6064,2.9,7290,2.9,6884,2.1,7526,1.8,8217,1
2,6,1,1,1,米類,1795,0.6,2.6,1454,1.5,1480,0.9,1941,0.9,1970,0.8,1690,0.5,1897,0.5,2130,0.3
2,6,1,1,2,パン,3125,1,10.3,2073,2.1,2622,1.7,2572,1.2,3477,1.4,3356,1,3794,0.9,3971,0.5
2,6,1,1,3,麺類,1290,0.4,3,929,1,1117,0.7,1241,0.6,1364,0.5,1511,0.5,1271,0.3,1593,0.2
2,6,1,1,4,他の穀類,424,0.1,-0.5,296,0.3,466,0.3,310,0.2,479,0.2,326,0.1,565,0.1,523,0.1
2,5,1,2,0,魚介類,5929,1.8,2.5,4321,4.5,5457,3.5,5580,2.7,5529,2.2,6404,2,6420,1.5,7772,1
2,6,1,2,1,生鮮魚介,3460,1.1,0.6,2253,2.3,3410,2.2,3264,1.6,3346,1.3,3546,1.1,3930,0.9,4464,0.6
2,6,1,2,2,塩干魚介,1066,0.3,6.3,877,0.9,886,0.6,1150,0.6,1022,0.4,1098,0.3,1104,0.3,1320,0.2
2,6,1,2,3,魚肉練製品,559,0.2,1.5,452,0.5,506,0.3,527,0.3,501,0.2,654,0.2,434,0.1,833,0.1
2,6,1,2,4,他の魚介加工品,844,0.3,6.7,739,0.8,655,0.4,640,0.3,660,0.3,1106,0.3,952,0.2,1155,0.1
2,5,1,3,0,肉類,8029,2.5,6.2,4537,4.7,6836,4.4,7574,3.7,7901,3.1,9677,3,8732,2.1,10922,1.4
2,6,1,3,1,生鮮肉,6546,2,5.8,3699,3.8,5473,3.5,6148,3,6476,2.6,8063,2.5,7246,1.7,8699,1.1
2,6,1,3,2,加工肉,1483,0.5,8.4,838,0.9,1362,0.9,1425,0.7,1425,0.6,1614,0.5,1486,0.4,2223,0.3
2,5,1,4,0,乳卵類,4247,1.3,10,2746,2.8,3725,2.4,4185,2,3821,1.5,4818,1.5,5151,1.2,5284,0.7
2,6,1,4,1,牛乳,1409,0.4,26.9,883,0.9,1172,0.8,1414,0.7,1188,0.5,1823,0.6,1932,0.5,1457,0.2
2,6,1,4,2,乳製品,2046,0.6,1.4,1220,1.3,1816,1.2,2092,1,1872,0.7,2159,0.7,2344,0.6,2816,0.4
2,6,1,4,3,卵,792,0.2,8.2,644,0.7,737,0.5,678,0.3,760,0.3,836,0.3,874,0.2,1011,0.1
