項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,706,-,-,99,-,108,-,106,-,98,-,100,-,101,-,94,-
0,0,世帯人員,2.95,-,-,2.52,-,2.67,-,2.97,-,3.04,-,3.05,-,3.3,-,3.07,-
0,0,有業人員,1.31,-,-,1.01,-,1.13,-,1.2,-,1.32,-,1.41,-,1.69,-,1.41,-
0,0,世帯主平均年齢,61,-,-,65.5,-,64.5,-,63.9,-,61.1,-,58.2,-,56.3,-,57.4,-
0,0,消費支出,340536,-,1.1,100097,-,166243,-,225474,-,277252,-,335102,-,441179,-,833866,-
0,0,公共的料金,77123,22.6,-4.1,26856,26.8,44009,26.5,61283,27.2,66866,24.1,80288,24,119303,27,140621,16.9
1,0,公共料金等,55494,16.3,-2.4,22102,22.1,33361,20.1,46862,20.8,54048,19.5,58518,17.5,80091,18.2,93054,11.2
1,1,米,1857,0.5,-8.6,1389,1.4,1879,1.1,1906,0.8,1473,0.5,1669,0.5,2305,0.5,2372,0.3
1,1,食塩,34,0,-12.8,24,0,40,0,33,0,17,0,45,0,38,0,40,0
1,1,学校給食,879,0.3,-2.4,192,0.2,602,0.4,661,0.3,742,0.3,1219,0.4,1606,0.4,1128,0.1
1,1,公営家賃,2392,0.7,-0.5,1985,2,1980,1.2,1689,0.7,3338,1.2,1047,0.3,5347,1.2,1376,0.2
1,1,電気代,8083,2.4,-0.5,4707,4.7,5995,3.6,8378,3.7,8051,2.9,10030,3,9602,2.2,9776,1.2
1,1,都市ガス,4232,1.2,4.2,2845,2.8,3221,1.9,3912,1.7,4445,1.6,4990,1.5,5420,1.2,4776,0.6
1,1,上下水道料,4310,1.3,-18.4,2025,2,3276,2,4031,1.8,5725,2.1,5198,1.6,5202,1.2,4691,0.6
1,1,医科診療代,4445,1.3,21.7,1998,2,3801,2.3,3384,1.5,4663,1.7,3980,1.2,5157,1.2,8091,1
1,1,歯科診療代,2887,0.8,43.6,473,0.5,673,0.4,556,0.2,2745,1,972,0.3,4192,1,10543,1.3
1,1,出産入院料,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,1,他の入院料,1601,0.5,-51.6,-,-,337,0.2,1148,0.5,-,-,1907,0.6,1447,0.3,6327,0.8
1,1,鉄道運賃,3110,0.9,-11.8,220,0.2,770,0.5,1062,0.5,2522,0.9,4491,1.3,5019,1.1,7646,0.9
1,1,鉄道通学定期代,285,0.1,-18.3,-,-,-,-,609,0.3,213,0.1,187,0.1,526,0.1,460,0.1
1,1,鉄道通勤定期代,2438,0.7,22.4,-,-,225,0.1,737,0.3,1233,0.4,2690,0.8,8723,2,3467,0.4
1,1,バス代,383,0.1,-14.3,53,0.1,97,0.1,240,0.1,150,0.1,413,0.1,840,0.2,884,0.1
1,1,バス通学定期代,147,0,219.6,-,-,-,-,46,0,-,-,-,-,268,0.1,713,0.1
1,1,バス通勤定期代,24,0,140,-,-,-,-,-,-,7,0,124,0,-,-,40,0
1,1,タクシー代,1071,0.3,30.3,435,0.4,551,0.3,539,0.2,519,0.2,1643,0.5,493,0.1,3296,0.4
1,1,航空運賃,1368,0.4,128,-,-,-,-,-,-,769,0.3,916,0.3,1431,0.3,6423,0.8
1,1,郵便料,162,0,-5.8,105,0.1,134,0.1,164,0.1,91,0,204,0.1,169,0,265,0
1,1,固定電話通信料,1870,0.5,7.2,1269,1.3,1629,1,2286,1,2101,0.8,2334,0.7,1760,0.4,1703,0.2
