項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,持家／実数（円）,持家／構成比（％）,民営借家／実数（円）,民営借家／構成比（％）,公営借家／実数（円）,公営借家／構成比（％）,給与住宅／実数（円）,給与住宅／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,7633,-,1444,-,444,-,479,-
0,0,0,0,0,調査世帯数,364,-,283,-,52,-,15,-,14,-
0,0,0,0,0,世帯人員,3.26,-,3.3,-,3.03,-,2.75,-,3.81,-
0,0,0,0,0,有業人員,1.71,-,1.73,-,1.74,-,1.37,-,1.5,-
0,0,0,0,0,世帯主平均年齢,51.2,-,52,-,45.8,-,56.8,-,47.9,-
1,0,0,0,0,受取,1218205,-,1246962,-,1105851,-,725526,-,1554906,-
1,1,0,0,0,実収入,563258,100,555960,100,550294,100,346376,100,919446,100
1,2,0,0,0,経常収入,551857,98,543883,97.8,545850,99.2,331201,95.6,901331,98
1,3,0,0,0,勤め先収入,532976,94.6,525596,94.5,531031,96.5,283345,81.8,887576,96.5
1,4,0,0,0,世帯主収入,444767,79,442544,79.6,420097,76.3,255320,73.7,729968,79.4
1,6,0,0,0,うち男,425973,75.6,425475,76.5,385365,70,238443,68.8,729968,79.4
1,5,0,0,0,定期収入,410940,73,415959,74.8,390423,70.9,255320,73.7,536908,58.4
1,5,0,0,0,臨時収入,5802,1,6608,1.2,2742,0.5,-,-,7553,0.8
1,5,0,0,0,賞与,28026,5,19977,3.6,26933,4.9,-,-,185508,20.2
1,4,0,0,0,世帯主の配偶者の収入,74987,13.3,70397,12.7,92495,16.8,28025,8.1,138826,15.1
1,6,0,0,0,うち女,73592,13.1,69170,12.4,89322,16.2,28025,8.1,138826,15.1
1,4,0,0,0,他の世帯員収入,13222,2.3,12655,2.3,18439,3.4,-,-,18783,2
1,3,0,0,0,事業・内職収入,8344,1.5,9800,1.8,-,-,9584,2.8,9146,1
1,4,0,0,0,家賃収入,4320,0.8,4529,0.8,-,-,9577,2.8,9146,1
1,4,0,0,0,他の事業収入,3505,0.6,4591,0.8,-,-,7,0,-,-
1,4,0,0,0,内職収入,519,0.1,680,0.1,-,-,-,-,-,-
1,3,0,0,0,他の経常収入,10537,1.9,8488,1.5,14820,2.7,38272,11,4609,0.5
1,4,0,0,0,財産収入,1869,0.3,1897,0.3,-,-,9472,2.7,-,-
1,4,0,0,0,社会保障給付,8528,1.5,6590,1.2,13846,2.5,28800,8.3,4609,0.5
1,5,0,0,0,公的年金給付,3965,0.7,2575,0.5,13846,2.5,-,-,-,-
1,5,0,0,0,他の社会保障給付,4563,0.8,4015,0.7,-,-,28800,8.3,4609,0.5
1,4,0,0,0,仕送り金,141,0,-,-,973,0.2,-,-,-,-
1,2,0,0,0,特別収入,11401,2,12076,2.2,4444,0.8,15176,4.4,18115,2
1,3,0,0,0,受贈金,2125,0.4,1771,0.3,765,0.1,-,-,13827,1.5
1,3,0,0,0,他の特別収入,9276,1.6,10306,1.9,3679,0.7,15176,4.4,4288,0.5
1,1,0,0,0,実収入以外の受取(繰入金を除く),522222,-,540372,-,478041,-,329797,-,544404,-
1,2,0,0,0,預貯金引出,396535,-,409502,-,362592,-,301082,-,380642,-
1,2,0,0,0,保険金,9103,-,9841,-,3572,-,7489,-,15507,-
1,3,0,0,0,個人・企業年金保険金,5155,-,4669,-,3572,-,7489,-,15507,-
1,3,0,0,0,他の保険金,3948,-,5172,-,-,-,-,-,-,-
1,2,0,0,0,有価証券売却,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,土地家屋借入金,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,他の借入金,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,分割払購入借入金,1434,-,1804,-,386,-,-,-,30,-
