項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,350,-,-,47,-,51,-,51,-,49,-,53,-,51,-,48,-
0,0,世帯人員,3.29,-,-,2.86,-,2.78,-,3.4,-,3.5,-,3.49,-,3.57,-,3.39,-
0,0,有業人員,1.75,-,-,1.5,-,1.61,-,1.69,-,1.65,-,1.78,-,1.84,-,2.17,-
0,0,世帯主平均年齢,51.4,-,-,59.9,-,56.7,-,49,-,47.4,-,46.8,-,48.8,-,50.9,-
0,0,消費支出,407787,-,22.9,272017,-,477497,-,337789,-,338323,-,407952,-,423400,-,595003,-
0,0,公共的料金,130789,32.1,25.6,69460,25.5,112985,23.7,115185,34.1,122908,36.3,169217,41.5,148452,35.1,176617,29.7
1,0,公共料金等,71907,17.6,10.9,39963,14.7,62532,13.1,68177,20.2,65216,19.3,73495,18,86588,20.5,106900,18
1,1,米,2124,0.5,19.7,1720,0.6,1729,0.4,2684,0.8,2049,0.6,2043,0.5,2181,0.5,2456,0.4
1,1,食塩,25,0,-10.7,25,0,20,0,25,0,22,0,31,0,22,0,31,0
1,1,学校給食,2789,0.7,65.9,393,0.1,616,0.1,3246,1,3367,1,2006,0.5,9102,2.1,813,0.1
1,1,公営家賃,2000,0.5,-25.8,2442,0.9,7928,1.7,2801,0.8,853,0.3,-,-,-,-,-,-
1,1,電気代,10147,2.5,25,8995,3.3,12197,2.6,10547,3.1,9034,2.7,9664,2.4,8037,1.9,12527,2.1
1,1,都市ガス,6905,1.7,33,4594,1.7,6266,1.3,7607,2.3,6089,1.8,8943,2.2,6354,1.5,8452,1.4
1,1,上下水道料,4559,1.1,-15.3,3096,1.1,4466,0.9,6260,1.9,4291,1.3,4974,1.2,3416,0.8,5399,0.9
1,1,医科診療代,3308,0.8,7.2,3780,1.4,3287,0.7,3074,0.9,1727,0.5,3743,0.9,5306,1.3,2253,0.4
1,1,歯科診療代,1315,0.3,-31,866,0.3,1166,0.2,2180,0.6,534,0.2,539,0.1,925,0.2,2975,0.5
1,1,出産入院料,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,1,他の入院料,1086,0.3,-18.7,-,-,1348,0.3,-,-,-,-,-,-,4923,1.2,1329,0.2
1,1,鉄道運賃,3997,1,15.5,2660,1,2622,0.5,3704,1.1,1932,0.6,1530,0.4,5032,1.2,10424,1.8
1,1,鉄道通学定期代,401,0.1,-15.8,-,-,736,0.2,590,0.2,638,0.2,707,0.2,-,-,135,0
1,1,鉄道通勤定期代,6496,1.6,61.9,108,0,2659,0.6,4624,1.4,10439,3.1,4482,1.1,11698,2.8,11396,1.9
1,1,バス代,450,0.1,-13.5,158,0.1,630,0.1,279,0.1,65,0,183,0,850,0.2,978,0.2
1,1,バス通学定期代,292,0.1,77,-,-,-,-,445,0.1,1040,0.3,561,0.1,-,-,-,-
1,1,バス通勤定期代,-,-,-100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,1,タクシー代,535,0.1,-22,665,0.2,406,0.1,400,0.1,397,0.1,221,0.1,465,0.1,1186,0.2
1,1,航空運賃,2255,0.6,502.9,138,0.1,314,0.1,959,0.3,-,-,9090,2.2,-,-,5239,0.9
1,1,郵便料,142,0,-27.6,43,0,196,0,76,0,67,0,256,0.1,168,0,185,0
1,1,固定電話通信料,1499,0.4,7.7,1997,0.7,1571,0.3,1211,0.4,1757,0.5,1148,0.3,1325,0.3,1488,0.3
1,1,移動電話通信料,12432,3,-1.9,5736,2.1,10988,2.3,11723,3.5,14078,4.2,15220,3.7,12981,3.1,16242,2.7
1,1,ＮＨＫ放送受信料,749,0.2,-7.4,214,0.1,588,0.1,371,0.1,545,0.2,1529,0.4,697,0.2,1289,0.2
1,1,ケーブルテレビ放送受信料,1435,0.4,34.7,1215,0.4,1755,0.4,1879,0.6,1362,0.4,1414,0.3,1101,0.3,1316,0.2
1,1,他の放送受信料,296,0.1,119.3,85,0,118,0,89,0,263,0.1,497,0.1,512,0.1,508,0.1
1,1,国公立小学校,1019,0.2,0.7,223,0.1,384,0.1,915,0.3,506,0.1,818,0.2,3717,0.9,571,0.1
1,1,国公立中学校,633,0.2,-33.2,-,-,33,0,804,0.2,1051,0.3,764,0.2,470,0.1,1304,0.2
1,1,国公立高校,1855,0.5,117.7,-,-,-,-,-,-,2034,0.6,2191,0.5,5759,1.4,2986,0.5
1,1,国公立大学,2380,0.6,-41.7,-,-,-,-,-,-,-,-,-,-,1288,0.3,15214,2.6
1,1,たばこ,783,0.2,6.4,811,0.3,509,0.1,1686,0.5,1077,0.3,942,0.2,257,0.1,205,0
2,0,準公共料金等,58882,14.4,49.8,29496,10.8,50453,10.6,47007,13.9,57692,17.1,95723,23.5,61864,14.6,69717,11.7
2,1,牛乳,1355,0.3,4.1,991,0.4,1026,0.2,950,0.3,1502,0.4,1484,0.4,1975,0.5,1556,0.3
2,1,灯油,3,0,-57.1,-,-,23,0,-,-,-,-,-,-,-,-,-,-
2,1,プロパンガス,270,0.1,11.1,376,0.1,791,0.2,-,-,234,0.1,154,0,338,0.1,-,-
2,1,理髪料,330,0.1,-8.1,212,0.1,219,0,561,0.2,295,0.1,276,0.1,290,0.1,459,0.1
2,1,パーマネント代,92,0,268,-,-,-,-,191,0.1,106,0,-,-,346,0.1,-,-
2,1,洗濯代,1472,0.4,42.8,1390,0.5,1194,0.3,1282,0.4,1206,0.4,1825,0.4,1224,0.3,2171,0.4
2,1,新聞,2381,0.6,22.5,1978,0.7,2809,0.6,1808,0.5,1973,0.6,1841,0.5,2866,0.7,3381,0.6
2,1,私立小学校,3100,0.8,101.7,21354,7.9,-,-,-,-,419,0.1,-,-,-,-,-,-
2,1,私立中学校,1796,0.4,577.7,-,-,-,-,861,0.3,5064,1.5,6666,1.6,-,-,-,-
2,1,私立高校,15124,3.7,158,-,-,4228,0.9,12325,3.6,7082,2.1,39276,9.6,23853,5.6,18998,3.2
2,1,私立大学,14128,3.5,61.6,-,-,21070,4.4,-,-,21529,6.4,26969,6.6,279,0.1,28846,4.8
2,1,幼児教育費用,4011,1,0.6,482,0.2,1551,0.3,4649,1.4,3990,1.2,7016,1.7,8234,1.9,2169,0.4
2,1,民営家賃,14727,3.6,7.7,2713,1,17543,3.7,24380,7.2,14291,4.2,9578,2.3,22459,5.3,12138,2
2,1,地代,91,0,-72.3,-,-,-,-,-,-,-,-,638,0.2,-,-,-,-
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　令和元年 5月,,,,,,,,,,,,,,,,,,,
第１２表　勤め先収入７分位階層別１世帯当たり１か月間の公共的料金支出　―　勤労者世帯　―,,,,,,,,,,,,,,,,,,,
項目階層（0：世帯数等　1：公共料金等　2：準公共料金等）,,,,,,,,,,,,,,,,,,,
