項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,持家／実数（円）,持家／構成比（％）,民営借家／実数（円）,民営借家／構成比（％）,公営借家／実数（円）,公営借家／構成比（％）,給与住宅／実数（円）,給与住宅／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,7311,-,1596,-,723,-,371,-
0,0,0,0,0,調査世帯数,369,-,278,-,55,-,24,-,12,-
0,0,0,0,0,世帯人員,3.31,-,3.35,-,3.21,-,3.41,-,2.85,-
0,0,0,0,0,有業人員,1.65,-,1.66,-,1.62,-,1.77,-,1.35,-
0,0,0,0,0,世帯主平均年齢,50.3,-,51.8,-,41.7,-,56.3,-,45.6,-
1,0,0,0,0,受取,1130674,-,1173949,-,1035364,-,804097,-,1324582,-
1,1,0,0,0,実収入,544457,100,566079,100,504567,100,340574,100,687484,100
1,2,0,0,0,経常収入,538873,99,560893,99.1,495026,98.1,339411,99.7,682486,99.3
1,3,0,0,0,勤め先収入,531625,97.6,551514,97.4,492802,97.7,339411,99.7,681488,99.1
1,4,0,0,0,世帯主収入,442206,81.2,457858,80.9,399425,79.2,285826,83.9,622781,90.6
1,6,0,0,0,うち男,420036,77.1,439447,77.6,369444,73.2,231526,68,622781,90.6
1,5,0,0,0,定期収入,426849,78.4,443717,78.4,377398,74.8,281515,82.7,590592,85.9
1,5,0,0,0,臨時収入,4206,0.8,3593,0.6,2784,0.6,4311,1.3,22226,3.2
1,5,0,0,0,賞与,11151,2,10548,1.9,19243,3.8,-,-,9963,1.4
1,4,0,0,0,世帯主の配偶者の収入,79574,14.6,81759,14.4,91138,18.1,42649,12.5,58707,8.5
1,6,0,0,0,うち女,77827,14.3,79370,14,91138,18.1,42649,12.5,58707,8.5
1,4,0,0,0,他の世帯員収入,9846,1.8,11897,2.1,2239,0.4,10936,3.2,-,-
1,3,0,0,0,事業・内職収入,4958,0.9,6759,1.2,104,0,-,-,-,-
1,4,0,0,0,家賃収入,2379,0.4,3254,0.6,-,-,-,-,-,-
1,4,0,0,0,他の事業収入,2063,0.4,2822,0.5,-,-,-,-,-,-
1,4,0,0,0,内職収入,516,0.1,683,0.1,104,0,-,-,-,-
1,3,0,0,0,他の経常収入,2290,0.4,2619,0.5,2120,0.4,-,-,998,0.1
1,4,0,0,0,財産収入,328,0.1,449,0.1,-,-,-,-,2,0
