項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,35歳未満／実数（円）,35歳未満／構成比（％）,35～39歳／実数（円）,35～39歳／構成比（％）,40～44歳／実数（円）,40～44歳／構成比（％）,45～49歳／実数（円）,45～49歳／構成比（％）,50～54歳／実数（円）,50～54歳／構成比（％）,55～59歳／実数（円）,55～59歳／構成比（％）,60～64歳／実数（円）,60～64歳／構成比（％）,65歳以上／実数（円）,65歳以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,699,-,1001,-,1739,-,1571,-,1739,-,1171,-,890,-,1191,-
0,0,0,0,0,調査世帯数,365,-,25,-,35,-,64,-,60,-,63,-,41,-,34,-,43,-
0,0,0,0,0,世帯人員,3.35,-,3.13,-,3.98,-,3.7,-,3.64,-,3.42,-,3.21,-,2.83,-,2.46,-
0,0,0,0,0,有業人員,1.69,-,1.54,-,1.51,-,1.66,-,1.69,-,1.64,-,1.87,-,1.89,-,1.68,-
0,0,0,0,0,世帯主平均年齢,49.9,-,30.2,-,37.4,-,41.8,-,47,-,52,-,56.8,-,62,-,69,-
1,0,0,0,0,受取,1181933,-,983606,-,1072480,-,1222106,-,1085610,-,1323370,-,1420374,-,1105873,-,1074579,-
1,1,0,0,0,実収入,613614,100,497341,100,564584,100,625166,100,547542,100,689994,100,726580,100,539749,100,625948,100
1,2,0,0,0,経常収入,600595,97.9,493945,99.3,559155,99,607571,97.2,536344,98,656539,95.2,719264,99,533404,98.8,624436,99.8
1,3,0,0,0,勤め先収入,545626,88.9,481889,96.9,542390,96.1,586490,93.8,531925,97.1,644486,93.4,691730,95.2,480216,89,304959,48.7
1,4,0,0,0,世帯主収入,452211,73.7,367272,73.8,467993,82.9,490086,78.4,440304,80.4,557169,80.7,544754,75,416863,77.2,231313,37
1,6,0,0,0,うち男,427789,69.7,367272,73.8,458152,81.1,451366,72.2,420824,76.9,518854,75.2,496082,68.3,414774,76.8,222118,35.5
1,5,0,0,0,定期収入,439580,71.6,364433,73.3,466318,82.6,466178,74.6,425172,77.7,550313,79.8,513428,70.7,407678,75.5,230878,36.9
1,5,0,0,0,臨時収入,4620,0.8,2838,0.6,1675,0.3,9848,1.6,5639,1,3327,0.5,5671,0.8,4050,0.8,435,0.1
1,5,0,0,0,賞与,8011,1.3,-,-,-,-,14060,2.2,9492,1.7,3530,0.5,25655,3.5,5135,1,-,-
1,4,0,0,0,世帯主の配偶者の収入,81572,13.3,108858,21.9,74397,13.2,96404,15.4,91622,16.7,78706,11.4,121020,16.7,53760,10,22829,3.6
1,6,0,0,0,うち女,79872,13,108858,21.9,74397,13.2,96404,15.4,91622,16.7,78706,11.4,106493,14.7,53760,10,22829,3.6
1,4,0,0,0,他の世帯員収入,11842,1.9,5759,1.2,-,-,-,-,-,-,8611,1.2,25955,3.6,9593,1.8,50817,8.1
1,3,0,0,0,事業・内職収入,5588,0.9,-,-,-,-,2004,0.3,-,-,8811,1.3,22002,3,-,-,9505,1.5
1,4,0,0,0,家賃収入,2068,0.3,-,-,-,-,409,0.1,-,-,3324,0.5,4329,0.6,-,-,7663,1.2
1,4,0,0,0,他の事業収入,2745,0.4,-,-,-,-,-,-,-,-,2626,0.4,17673,2.4,-,-,1842,0.3
1,4,0,0,0,内職収入,775,0.1,-,-,-,-,1595,0.3,-,-,2861,0.4,-,-,-,-,-,-
1,3,0,0,0,他の経常収入,49381,8,12057,2.4,16765,3,19076,3.1,4419,0.8,3242,0.5,5532,0.8,53188,9.9,309972,49.5
1,4,0,0,0,財産収入,106,0,-,-,0,0,0,0,213,0,1,0,-,-,1,0,611,0.1
1,4,0,0,0,社会保障給付,49275,8,12057,2.4,16765,3,19076,3.1,4206,0.8,3241,0.5,5532,0.8,53188,9.9,309361,49.4
1,5,0,0,0,公的年金給付,44396,7.2,-,-,5685,1,5395,0.9,1665,0.3,3241,0.5,5532,0.8,51525,9.5,309361,49.4
1,5,0,0,0,他の社会保障給付,4878,0.8,12057,2.4,11080,2,13680,2.2,2541,0.5,-,-,-,-,1662,0.3,-,-
1,4,0,0,0,仕送り金,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,特別収入,13019,2.1,3396,0.7,5429,1,17596,2.8,11197,2,33455,4.8,7316,1,6345,1.2,1512,0.2
1,3,0,0,0,受贈金,7716,1.3,2685,0.5,113,0,12134,1.9,3123,0.6,27592,4,-,-,1110,0.2,161,0
1,3,0,0,0,他の特別収入,5303,0.9,710,0.1,5317,0.9,5461,0.9,8074,1.5,5863,0.8,7316,1,5235,1,1352,0.2
1,1,0,0,0,実収入以外の受取(繰入金を除く),484265,-,400687,-,416076,-,536286,-,463080,-,552667,-,547851,-,487158,-,378018,-
1,2,0,0,0,預貯金引出,349209,-,291376,-,254976,-,396615,-,344763,-,397768,-,390897,-,352846,-,284350,-
1,2,0,0,0,保険金,10340,-,-,-,-,-,-,-,-,-,37739,-,-,-,10219,-,24099,-
1,3,0,0,0,個人・企業年金保険金,3778,-,-,-,-,-,-,-,-,-,-,-,-,-,10219,-,24099,-
1,3,0,0,0,他の保険金,6562,-,-,-,-,-,-,-,-,-,37739,-,-,-,-,-,-,-
1,2,0,0,0,有価証券売却,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,土地家屋借入金,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,他の借入金,291,-,-,-,-,-,-,-,1243,-,-,-,-,-,-,-,803,-
1,2,0,0,0,分割払購入借入金,522,-,296,-,2003,-,125,-,-,-,1411,-,-,-,374,-,-,-
1,2,0,0,0,一括払購入借入金,123822,-,109015,-,159097,-,139359,-,116930,-,115705,-,156847,-,123719,-,68716,-
1,2,0,0,0,土地家屋売却,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,実収入以外の受取のその他,81,-,-,-,-,-,186,-,143,-,44,-,108,-,-,-,50,-
1,1,0,0,0,繰入金,84055,-,85577,-,91819,-,60654,-,74989,-,80709,-,145943,-,78965,-,70613,-
2,0,0,0,0,支払,1181933,-,983606,-,1072480,-,1222106,-,1085610,-,1323370,-,1420374,-,1105873,-,1074579,-
2,1,0,0,0,実支出,468398,-,378125,-,450666,-,507184,-,442048,-,534204,-,517809,-,485154,-,357193,-
2,2,0,0,0,生計支出,358348,-,301296,-,346741,-,396582,-,336258,-,403330,-,379243,-,377150,-,274603,-
2,3,0,0,0,消費支出,358348,100,301296,100,346741,100,396582,100,336258,100,403330,100,379243,100,377150,100,274603,100
2,4,1,0,0,食料,95459,26.6,72971,24.2,82207,23.7,98337,24.8,97217,28.9,100853,25,102219,27,115781,30.7,83573,30.4
2,5,1,1,0,穀類,6620,1.8,4436,1.5,5761,1.7,6549,1.7,7155,2.1,7844,1.9,6673,1.8,6679,1.8,6139,2.2
2,6,1,1,1,米類,1667,0.5,963,0.3,1476,0.4,1577,0.4,1523,0.5,2131,0.5,1739,0.5,1939,0.5,1613,0.6
2,6,1,1,2,パン,3214,0.9,2296,0.8,2793,0.8,3082,0.8,3488,1,3513,0.9,3651,1,3120,0.8,3144,1.1
2,6,1,1,3,麺類,1347,0.4,949,0.3,987,0.3,1455,0.4,1637,0.5,1718,0.4,992,0.3,1472,0.4,1052,0.4
2,6,1,1,4,他の穀類,392,0.1,228,0.1,504,0.1,435,0.1,507,0.2,482,0.1,291,0.1,148,0,330,0.1
