項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,704,-,-,95,-,100,-,108,-,105,-,102,-,99,-,95,-
0,0,世帯人員,2.9,-,-,2.69,-,2.7,-,2.81,-,2.85,-,3.03,-,2.95,-,3.29,-
0,0,有業人員,1.33,-,-,1.17,-,1.32,-,1.21,-,1.28,-,1.32,-,1.55,-,1.49,-
0,0,世帯主平均年齢,61.9,-,-,65.6,-,65.2,-,63.2,-,62.8,-,61.1,-,59.8,-,55.9,-
0,0,消費支出,349349,-,14.2,111941,-,172131,-,222143,-,276140,-,341972,-,445796,-,870456,-
0,0,公共的料金,102217,29.3,15.7,29984,26.8,49069,28.5,62434,28.1,74668,27,95147,27.8,124699,28,277873,31.9
1,0,公共料金等,63006,18,9.2,25798,23,38658,22.5,46793,21.1,54371,19.7,70668,20.7,83558,18.7,120535,13.8
1,1,米,2033,0.6,-0.4,1635,1.5,1803,1,2221,1,1784,0.6,2213,0.6,2425,0.5,2144,0.2
1,1,食塩,30,0,-14.3,17,0,44,0,18,0,23,0,39,0,29,0,43,0
1,1,学校給食,1429,0.4,53,300,0.3,201,0.1,1095,0.5,1440,0.5,1106,0.3,4994,1.1,888,0.1
1,1,公営家賃,2687,0.8,-4,2966,2.6,2681,1.6,1450,0.7,1626,0.6,3088,0.9,5510,1.2,1505,0.2
1,1,電気代,10415,3,21.4,5531,4.9,8145,4.7,10596,4.8,10166,3.7,13111,3.8,12563,2.8,12718,1.5
1,1,都市ガス,6671,1.9,20.6,3630,3.2,5422,3.1,6544,2.9,6884,2.5,7655,2.2,8030,1.8,8493,1
1,1,上下水道料,4313,1.2,-22.3,2229,2,3050,1.8,4577,2.1,4505,1.6,5847,1.7,4963,1.1,4991,0.6
1,1,医科診療代,3572,1,-4.3,1945,1.7,2136,1.2,2804,1.3,3740,1.4,4468,1.3,3451,0.8,6425,0.7
1,1,歯科診療代,1741,0.5,17.5,348,0.3,641,0.4,1096,0.5,953,0.3,1005,0.3,3471,0.8,4652,0.5
1,1,出産入院料,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,1,他の入院料,1124,0.3,-21.1,-,-,-,-,346,0.2,53,0,1961,0.6,3138,0.7,2350,0.3
1,1,鉄道運賃,3453,1,15.4,515,0.5,1936,1.1,1566,0.7,2475,0.9,4563,1.3,4756,1.1,8296,1
1,1,鉄道通学定期代,313,0.1,34.9,-,-,-,-,-,-,361,0.1,-,-,363,0.1,1461,0.2
1,1,鉄道通勤定期代,3409,1,62.3,217,0.2,648,0.4,151,0.1,1788,0.6,2178,0.6,5326,1.2,13484,1.5
1,1,バス代,398,0.1,4.5,94,0.1,206,0.1,112,0.1,460,0.2,382,0.1,422,0.1,1103,0.1
1,1,バス通学定期代,161,0,83,-,-,-,-,-,-,221,0.1,-,-,-,-,904,0.1
1,1,バス通勤定期代,3,0,-92.9,-,-,-,-,-,-,20,0,-,-,-,-,-,-
1,1,タクシー代,678,0.2,-9.1,296,0.3,235,0.1,432,0.2,602,0.2,710,0.2,738,0.2,1722,0.2
1,1,航空運賃,1110,0.3,104.8,-,-,67,0,-,-,-,-,2045,0.6,473,0.1,5131,0.6
1,1,郵便料,156,0,-9.8,42,0,118,0.1,68,0,285,0.1,149,0,152,0,281,0
1,1,固定電話通信料,1999,0.6,12.7,1542,1.4,1925,1.1,2058,0.9,1887,0.7,2397,0.7,2283,0.5,1895,0.2
1,1,移動電話通信料,9923,2.8,0.5,3001,2.7,5769,3.4,7347,3.3,10846,3.9,11528,3.4,14697,3.3,16204,1.9
1,1,ＮＨＫ放送受信料,946,0.3,10.9,278,0.2,945,0.5,1384,0.6,532,0.2,1203,0.4,361,0.1,1893,0.2
1,1,ケーブルテレビ放送受信料,1424,0.4,16.5,565,0.5,1090,0.6,1591,0.7,1815,0.7,1986,0.6,1345,0.3,1568,0.2
1,1,他の放送受信料,259,0.1,61.9,53,0,232,0.1,242,0.1,392,0.1,375,0.1,296,0.1,220,0
1,1,国公立小学校,537,0.2,-3.4,68,0.1,53,0,286,0.1,392,0.1,737,0.2,1894,0.4,333,0
1,1,国公立中学校,338,0.1,-38.4,-,-,-,-,238,0.1,269,0.1,430,0.1,781,0.2,644,0.1
1,1,国公立高校,983,0.3,85.1,-,-,519,0.3,178,0.1,-,-,581,0.2,136,0,5419,0.6
1,1,国公立大学,2190,0.6,10.1,-,-,-,-,-,-,-,-,-,-,-,-,15222,1.7
1,1,たばこ,711,0.2,-8.8,525,0.5,791,0.5,393,0.2,853,0.3,910,0.3,959,0.2,549,0.1
2,0,準公共料金等,39212,11.2,28.1,4186,3.7,10412,6,15641,7,20297,7.4,24479,7.2,41140,9.2,157338,18.1
2,1,牛乳,1360,0.4,0.8,860,0.8,942,0.5,1378,0.6,1292,0.5,1590,0.5,1517,0.3,1928,0.2
2,1,灯油,18,0,5.9,-,-,-,-,46,0,82,0,-,-,-,-,-,-
2,1,プロパンガス,385,0.1,16,224,0.2,705,0.4,266,0.1,717,0.3,200,0.1,553,0.1,34,0
2,1,理髪料,400,0.1,-12.7,152,0.1,249,0.1,588,0.3,550,0.2,410,0.1,377,0.1,473,0.1
2,1,パーマネント代,299,0.1,4.9,70,0.1,60,0,696,0.3,209,0.1,-,-,869,0.2,191,0
2,1,洗濯代,1197,0.3,-2.4,144,0.1,528,0.3,800,0.4,1184,0.4,1424,0.4,1436,0.3,2843,0.3
2,1,新聞,3021,0.9,19.8,2185,2,2510,1.5,3236,1.5,3049,1.1,3543,1,3339,0.7,3271,0.4
2,1,私立小学校,1525,0.4,103.6,-,-,-,-,-,-,-,-,204,0.1,-,-,10400,1.2
2,1,私立中学校,1372,0.4,963.6,-,-,-,-,-,-,-,-,601,0.2,17,0,8918,1
2,1,私立高校,7700,2.2,169.4,-,-,-,-,33,0,653,0.2,1508,0.4,10410,2.3,41052,4.7
2,1,私立大学,8932,2.6,6.2,-,-,-,-,-,-,-,-,136,0,121,0,61833,7.1
2,1,幼児教育費用,1978,0.6,-8.1,550,0.5,787,0.5,2457,1.1,986,0.4,3048,0.9,2143,0.5,3837,0.4
2,1,民営家賃,10163,2.9,3.5,-,-,3856,2.2,5448,2.5,11424,4.1,10846,3.2,18990,4.3,20498,2.4
2,1,地代,862,0.2,187.3,-,-,774,0.4,694,0.3,151,0.1,968,0.3,1367,0.3,2059,0.2
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　令和元年 5月,,,,,,,,,,,,,,,,,,,
第１１表　生計支出７分位階層別１世帯当たり１か月間の公共的料金支出　―　全　世　帯　―,,,,,,,,,,,,,,,,,,,
項目階層（0：世帯数等　1：公共料金等　2：準公共料金等）,,,,,,,,,,,,,,,,,,,
