項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,35歳未満／実数（円）,35歳未満／構成比（％）,35～39歳／実数（円）,35～39歳／構成比（％）,40～44歳／実数（円）,40～44歳／構成比（％）,45～49歳／実数（円）,45～49歳／構成比（％）,50～54歳／実数（円）,50～54歳／構成比（％）,55～59歳／実数（円）,55～59歳／構成比（％）,60～64歳／実数（円）,60～64歳／構成比（％）,65歳以上／実数（円）,65歳以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,643,-,910,-,1555,-,1686,-,1497,-,1437,-,1100,-,1172,-
0,0,0,0,0,調査世帯数,355,-,22,-,34,-,58,-,61,-,54,-,47,-,41,-,38,-
0,0,0,0,0,世帯人員,3.23,-,3.39,-,3.69,-,3.39,-,3.49,-,3.39,-,3.24,-,2.81,-,2.39,-
0,0,0,0,0,有業人員,1.69,-,1.56,-,1.4,-,1.55,-,1.52,-,1.81,-,1.92,-,2.07,-,1.66,-
0,0,0,0,0,世帯主平均年齢,50.8,-,31,-,37.2,-,41.6,-,47.1,-,52.3,-,57,-,61.6,-,70,-
1,0,0,0,0,受取,1332386,-,959913,-,913494,-,1668251,-,1517393,-,1456622,-,1371790,-,1194703,-,1072534,-
1,1,0,0,0,実収入,620256,100,561910,100,540939,100,571056,100,616186,100,674413,100,696524,100,657473,100,587441,100
1,2,0,0,0,経常収入,583432,94.1,557430,99.2,530790,98.1,565683,99.1,597223,96.9,667968,99,671156,96.4,416209,63.3,583734,99.4
1,3,0,0,0,勤め先収入,520626,83.9,552437,98.3,515224,95.2,533189,93.4,570744,92.6,646667,95.9,639448,91.8,350685,53.3,271374,46.2
1,4,0,0,0,世帯主収入,434247,70,420418,74.8,457997,84.7,473463,82.9,490433,79.6,541609,80.3,518251,74.4,264596,40.2,209584,35.7
1,6,0,0,0,うち男,411407,66.3,403223,71.8,441774,81.7,441302,77.3,451849,73.3,523962,77.7,493746,70.9,252100,38.3,199229,33.9
1,5,0,0,0,定期収入,421867,68,403982,71.9,444345,82.1,458917,80.4,471782,76.6,527378,78.2,507862,72.9,255405,38.8,209247,35.6
1,5,0,0,0,臨時収入,10175,1.6,16436,2.9,6641,1.2,14546,2.5,18650,3,9202,1.4,10389,1.5,2095,0.3,48,0
1,5,0,0,0,賞与,2205,0.4,-,-,7011,1.3,-,-,-,-,5029,0.7,-,-,7095,1.1,288,0
1,4,0,0,0,世帯主の配偶者の収入,72850,11.7,132019,23.5,57227,10.6,59725,10.5,80311,13,80355,11.9,107122,15.4,66040,10,13963,2.4
1,6,0,0,0,うち女,72522,11.7,132019,23.5,53626,9.9,59725,10.5,80311,13,80355,11.9,107122,15.4,66040,10,13963,2.4
1,4,0,0,0,他の世帯員収入,13529,2.2,-,-,-,-,-,-,-,-,24703,3.7,14075,2,20050,3,47827,8.1
1,3,0,0,0,事業・内職収入,10036,1.6,-,-,-,-,10415,1.8,7573,1.2,5422,0.8,15438,2.2,18270,2.8,17930,3.1
