区分,項目,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,715,-,-,98,-,98,-,105,-,108,-,101,-,105,-,100,-
0,0,世帯人員,2.93,-,-,2.52,-,2.67,-,2.92,-,2.99,-,2.95,-,3.2,-,3.28,-
0,0,有業人員,1.3,-,-,0.93,-,1.25,-,1.2,-,1.31,-,1.25,-,1.71,-,1.42,-
0,0,世帯主平均年齢,60.5,-,-,66.8,-,64.3,-,60.2,-,58.8,-,60.1,-,55.7,-,57.8,-
0,0,消費支出,317889,100,8.8,100485,100,157188,100,209942,100,253507,100,315702,100,424220,100,760659,100
1,0,商品,164388,51.7,11.5,74203,73.8,106659,67.9,124565,59.3,145675,57.5,175537,55.6,217507,51.3,305112,40.1
1,1,耐久財,23848,7.5,36.4,2631,2.6,2604,1.7,4298,2,6119,2.4,20185,6.4,31077,7.3,99654,13.1
1,2,半耐久財,23333,7.3,16.7,4727,4.7,10238,6.5,11871,5.7,18191,7.2,26161,8.3,42271,10,49550,6.5
1,3,非耐久財,117207,36.9,6.7,66845,66.5,93817,59.7,108396,51.6,121366,47.9,129191,40.9,144159,34,155908,20.5
1,0,サービス,153501,48.3,5.9,26282,26.2,50529,32.1,85378,40.7,107832,42.5,140166,44.4,206713,48.7,455547,59.9
2,0,食料,91626,28.8,2.2,50219,50,68253,43.4,80621,38.4,90425,35.7,99799,31.6,123512,29.1,127898,16.8
2,3,非耐久財,71350,22.4,2.9,44101,43.9,59430,37.8,67192,32,73247,28.9,76809,24.3,87626,20.7,90635,11.9
2,4,サービス,20275,6.4,-0.2,6119,6.1,8823,5.6,13428,6.4,17178,6.8,22990,7.3,35886,8.5,37263,4.9
2,0,住居,29896,9.4,26.4,2044,2,9507,6,14608,7,13313,5.3,22186,7,39178,9.2,108004,14.2
