項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,夫婦のみの世帯／実数（円）,夫婦のみの世帯／構成比（％）,夫婦と未婚の子供から成る世帯／実数（円）,夫婦と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／実数（円）,一人親と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／実数（円）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／構成比（％）,その他／実数（円）,その他／構成比（％）,（再掲）夫婦共働き世帯／実数（円）,（再掲）夫婦共働き世帯／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,3711,-,4589,-,781,-,94,-,919,-,3213,-
0,0,0,0,0,調査世帯数,708,-,259,-,332,-,58,-,7,-,59,-,223,-
0,0,0,0,0,世帯人員,2.88,-,2,-,3.63,-,2.26,-,2.6,-,3.24,-,3.19,-
0,0,0,0,0,有業人員,1.32,-,0.85,-,1.7,-,1.1,-,0.6,-,1.49,-,2.22,-
0,0,0,0,0,世帯主平均年齢,60.4,-,67.5,-,53.1,-,68,-,42.8,-,62,-,52,-
2,2,0,0,0,生計支出,318260,-,284066,-,367776,-,210393,-,239459,-,300757,-,347153,-
2,3,0,0,0,消費支出,318260,100,284066,100,367776,100,210393,100,239459,100,300757,100,347153,100
2,4,1,0,0,食料,81139,25.5,76174,26.8,87527,23.8,62017,29.5,66083,27.6,85541,28.4,86372,24.9
2,5,1,1,0,穀類,6073,1.9,5123,1.8,7186,2,4809,2.3,6021,2.5,5424,1.8,6043,1.7
2,6,1,1,1,米類,1607,0.5,1311,0.5,1901,0.5,1448,0.7,1264,0.5,1468,0.5,1506,0.4
2,6,1,1,2,パン,2769,0.9,2432,0.9,3233,0.9,2065,1,2980,1.2,2413,0.8,2779,0.8
2,6,1,1,3,麺類,1254,0.4,1035,0.4,1498,0.4,1005,0.5,1699,0.7,1130,0.4,1283,0.4
2,6,1,1,4,他の穀類,443,0.1,345,0.1,553,0.2,291,0.1,78,0,412,0.1,474,0.1
2,5,1,2,0,魚介類,6059,1.9,6771,2.4,5337,1.5,4987,2.4,5042,2.1,7704,2.6,5354,1.5
2,6,1,2,1,生鮮魚介,3706,1.2,4263,1.5,3104,0.8,3070,1.5,2406,1,5006,1.7,3320,1
2,6,1,2,2,塩干魚介,1000,0.3,1078,0.4,941,0.3,859,0.4,1386,0.6,1098,0.4,891,0.3
2,6,1,2,3,魚肉練製品,537,0.2,542,0.2,549,0.1,469,0.2,488,0.2,517,0.2,485,0.1
2,6,1,2,4,他の魚介加工品,816,0.3,888,0.3,743,0.2,590,0.3,762,0.3,1083,0.4,658,0.2
2,5,1,3,0,肉類,7634,2.4,6102,2.1,9189,2.5,5502,2.6,7153,3,7862,2.6,8688,2.5
2,6,1,3,1,生鮮肉,6370,2,5064,1.8,7639,2.1,4510,2.1,5820,2.4,6884,2.3,7209,2.1
2,6,1,3,2,加工肉,1264,0.4,1038,0.4,1550,0.4,992,0.5,1333,0.6,978,0.3,1479,0.4
2,5,1,4,0,乳卵類,3943,1.2,3408,1.2,4537,1.2,2769,1.3,2408,1,4138,1.4,4074,1.2
2,6,1,4,1,牛乳,1135,0.4,924,0.3,1332,0.4,946,0.4,544,0.2,1157,0.4,1057,0.3
2,6,1,4,2,乳製品,2094,0.7,1840,0.6,2404,0.7,1233,0.6,1271,0.5,2305,0.8,2226,0.6
2,6,1,4,3,卵,715,0.2,644,0.2,801,0.2,590,0.3,593,0.2,676,0.2,791,0.2
2,5,1,5,0,野菜・海藻,9182,2.9,9087,3.2,9618,2.6,7378,3.5,7472,3.1,8917,3,8594,2.5
2,6,1,5,1,生鮮野菜,6226,2,6054,2.1,6643,1.8,4739,2.3,5239,2.2,6095,2,5833,1.7
