項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,2人／実数（円）,2人／構成比（％）,3人／実数（円）,3人／構成比（％）,4人／実数（円）,4人／構成比（％）,5人以上／実数（円）,5人以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,2823,-,2880,-,3014,-,1282,-
0,0,0,0,0,調査世帯数,369,-,101,-,105,-,116,-,47,-
0,0,0,0,0,世帯人員,3.31,-,2,-,3,-,4,-,5.29,-
0,0,0,0,0,有業人員,1.65,-,1.41,-,1.77,-,1.68,-,1.81,-
0,0,0,0,0,世帯主平均年齢,50.3,-,56.1,-,50.5,-,46.6,-,45.3,-
1,0,0,0,0,受取,1130674,-,914145,-,1251801,-,1166951,-,1250034,-
1,1,0,0,0,実収入,544457,100,431390,100,633527,100,558078,100,561300,100
1,2,0,0,0,経常収入,538873,99,425784,98.7,627770,99.1,551147,98.8,559325,99.6
1,3,0,0,0,勤め先収入,531625,97.6,416156,96.5,618945,97.7,547284,98.1,552900,98.5
1,4,0,0,0,世帯主収入,442206,81.2,354776,82.2,479761,75.7,475677,85.2,471655,84
1,6,0,0,0,うち男,420036,77.1,315726,73.2,448281,70.8,472267,84.6,463456,82.6
1,5,0,0,0,定期収入,426849,78.4,334545,77.6,466469,73.6,469355,84.1,441147,78.6
1,5,0,0,0,臨時収入,4206,0.8,3793,0.9,1349,0.2,6322,1.1,6560,1.2
1,5,0,0,0,賞与,11151,2,16438,3.8,11944,1.9,-,-,23948,4.3
1,4,0,0,0,世帯主の配偶者の収入,79574,14.6,59512,13.8,116538,18.4,65401,11.7,74034,13.2
1,6,0,0,0,うち女,77827,14.3,59512,13.8,110474,17.4,65401,11.7,74034,13.2
1,4,0,0,0,他の世帯員収入,9846,1.8,1868,0.4,22646,3.6,6206,1.1,7211,1.3
1,3,0,0,0,事業・内職収入,4958,0.9,8270,1.9,5602,0.9,3350,0.6,-,-
1,4,0,0,0,家賃収入,2379,0.4,6726,1.6,1667,0.3,-,-,-,-
1,4,0,0,0,他の事業収入,2063,0.4,1544,0.4,3766,0.6,1799,0.3,-,-
1,4,0,0,0,内職収入,516,0.1,-,-,169,0,1550,0.3,-,-
1,3,0,0,0,他の経常収入,2290,0.4,1358,0.3,3223,0.5,512,0.1,6425,1.1
1,4,0,0,0,財産収入,328,0.1,1162,0.3,-,-,-,-,-,-
1,4,0,0,0,社会保障給付,1944,0.4,131,0,3223,0.5,512,0.1,6425,1.1
1,5,0,0,0,公的年金給付,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,他の社会保障給付,1944,0.4,131,0,3223,0.5,512,0.1,6425,1.1
1,4,0,0,0,仕送り金,18,0,65,0,-,-,-,-,-,-
1,2,0,0,0,特別収入,5583,1,5606,1.3,5756,0.9,6932,1.2,1975,0.4
1,3,0,0,0,受贈金,579,0.1,39,0,896,0.1,661,0.1,864,0.2
