項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,352,-,-,50,-,50,-,50,-,52,-,54,-,48,-,48,-
0,0,世帯人員,3.32,-,-,2.62,-,3.07,-,3.59,-,3.71,-,3.47,-,3.35,-,3.41,-
0,0,有業人員,1.74,-,-,1.47,-,1.54,-,1.81,-,1.87,-,1.78,-,1.92,-,1.81,-
0,0,世帯主平均年齢,50.9,-,-,61.3,-,51.3,-,48,-,47.4,-,49.3,-,48.5,-,50.4,-
0,0,消費支出,354506,-,21.3,242464,-,336460,-,269029,-,347499,-,416536,-,346044,-,522911,-
0,0,公共的料金,97911,27.6,13.7,58129,24,110587,32.9,101689,37.8,113239,32.6,84579,20.3,90858,26.3,125927,24.1
1,0,公共料金等,68396,19.3,19.9,44190,18.2,86373,25.7,69102,25.7,75481,21.7,53119,12.8,60993,17.6,89223,17.1
1,1,米,1921,0.5,-3.4,1613,0.7,1584,0.5,2268,0.8,2064,0.6,1968,0.5,1892,0.5,2054,0.4
1,1,食塩,32,0,-13.5,28,0,49,0,19,0,53,0,26,0,17,0,30,0
1,1,学校給食,1706,0.5,-7.4,639,0.3,1530,0.5,2527,0.9,1954,0.6,1663,0.4,2139,0.6,1474,0.3
1,1,公営家賃,3606,1,27.6,4843,2,6955,2.1,2481,0.9,6385,1.8,-,-,4573,1.3,-,-
1,1,電気代,7950,2.2,14.2,8557,3.5,7308,2.2,8080,3,6839,2,7750,1.9,8232,2.4,8871,1.7
1,1,都市ガス,4810,1.4,10.1,3582,1.5,4171,1.2,3950,1.5,5162,1.5,5496,1.3,5278,1.5,6025,1.2
1,1,上下水道料,6284,1.8,23.8,6135,2.5,6379,1.9,4595,1.7,7758,2.2,6032,1.4,6861,2,6235,1.2
1,1,医科診療代,5784,1.6,105.8,2181,0.9,4493,1.3,16630,6.2,7670,2.2,2067,0.5,3183,0.9,4227,0.8
1,1,歯科診療代,5845,1.6,110,1904,0.8,24108,7.2,791,0.3,1951,0.6,1797,0.4,1039,0.3,9245,1.8
1,1,出産入院料,438,0.1,...,-,-,-,-,-,-,3090,0.9,-,-,-,-,-,-
1,1,他の入院料,1124,0.3,18.1,913,0.4,6941,2.1,-,-,-,-,-,-,-,-,-,-
1,1,鉄道運賃,3875,1.1,36.9,1385,0.6,1367,0.4,1515,0.6,5030,1.4,5416,1.3,1977,0.6,10466,2
1,1,鉄道通学定期代,139,0,-19.2,-,-,-,-,220,0.1,637,0.2,-,-,122,0,-,-
1,1,鉄道通勤定期代,2936,0.8,14.8,613,0.3,1930,0.6,1971,0.7,3365,1,2369,0.6,6389,1.8,3843,0.7
1,1,バス代,502,0.1,30.7,205,0.1,680,0.2,575,0.2,299,0.1,544,0.1,639,0.2,564,0.1
1,1,バス通学定期代,33,0,-25,42,0,-,-,-,-,-,-,-,-,-,-,192,0
1,1,バス通勤定期代,4,0,-93.2,28,0,-,-,-,-,-,-,-,-,-,-,-,-
1,1,タクシー代,631,0.2,-10.7,917,0.4,356,0.1,80,0,667,0.2,1068,0.3,327,0.1,1015,0.2
1,1,航空運賃,2629,0.7,191.5,-,-,577,0.2,339,0.1,2772,0.8,2028,0.5,-,-,12690,2.4
1,1,郵便料,174,0,13,86,0,88,0,170,0.1,170,0,257,0.1,212,0.1,231,0
1,1,固定電話通信料,1114,0.3,-13,1647,0.7,978,0.3,896,0.3,744,0.2,890,0.2,912,0.3,1732,0.3
1,1,移動電話通信料,10750,3,-10,5369,2.2,11259,3.3,13552,5,9766,2.8,9219,2.2,12204,3.5,13764,2.6
1,1,ＮＨＫ放送受信料,1198,0.3,-10.9,910,0.4,1225,0.4,1938,0.7,1514,0.4,752,0.2,560,0.2,1493,0.3
1,1,ケーブルテレビ放送受信料,1135,0.3,7.5,893,0.4,1120,0.3,1261,0.5,1089,0.3,850,0.2,1392,0.4,1332,0.3
1,1,他の放送受信料,203,0.1,48.2,50,0,208,0.1,177,0.1,183,0.1,111,0,213,0.1,473,0.1
1,1,国公立小学校,680,0.2,-38.8,139,0.1,454,0.1,1026,0.4,612,0.2,314,0.1,768,0.2,1433,0.3
