項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,2人／実数（円）,2人／構成比（％）,3人／実数（円）,3人／構成比（％）,4人／実数（円）,4人／構成比（％）,5人以上／実数（円）,5人以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,4296,-,2509,-,2332,-,863,-
0,0,0,0,0,調査世帯数,677,-,293,-,166,-,160,-,58,-
0,0,0,0,0,世帯人員,2.99,-,2,-,3,-,4,-,5.18,-
0,0,0,0,0,有業人員,1.32,-,0.7,-,1.58,-,1.91,-,2.02,-
0,0,0,0,0,世帯主平均年齢,60.2,-,69.3,-,58.3,-,49.1,-,50.3,-
2,2,0,0,0,生計支出,321895,-,278834,-,363570,-,349451,-,340670,-
2,3,0,0,0,消費支出,321895,100,278834,100,363570,100,349451,100,340670,100
2,4,1,0,0,食料,87937,27.3,75223,27,92632,25.5,97740,28,111091,32.6
2,5,1,1,0,穀類,6634,2.1,5262,1.9,6758,1.9,7672,2.2,10303,3
2,6,1,1,1,米類,1795,0.6,1483,0.5,1774,0.5,1937,0.6,3030,0.9
2,6,1,1,2,パン,3125,1,2390,0.9,3208,0.9,3809,1.1,4698,1.4
2,6,1,1,3,麺類,1290,0.4,1087,0.4,1335,0.4,1402,0.4,1869,0.5
2,6,1,1,4,他の穀類,424,0.1,302,0.1,441,0.1,525,0.2,706,0.2
2,5,1,2,0,魚介類,5929,1.8,5841,2.1,6820,1.9,5017,1.4,6235,1.8
2,6,1,2,1,生鮮魚介,3460,1.1,3286,1.2,4008,1.1,2961,0.8,4085,1.2
2,6,1,2,2,塩干魚介,1066,0.3,1086,0.4,1248,0.3,887,0.3,917,0.3
2,6,1,2,3,魚肉練製品,559,0.2,573,0.2,616,0.2,520,0.1,422,0.1
2,6,1,2,4,他の魚介加工品,844,0.3,896,0.3,948,0.3,649,0.2,811,0.2
2,5,1,3,0,肉類,8029,2.5,5726,2.1,8606,2.4,9818,2.8,12990,3.8
2,6,1,3,1,生鮮肉,6546,2,4576,1.6,7209,2,7919,2.3,10720,3.1
2,6,1,3,2,加工肉,1483,0.5,1150,0.4,1396,0.4,1899,0.5,2270,0.7
2,5,1,4,0,乳卵類,4247,1.3,3550,1.3,4498,1.2,4951,1.4,5088,1.5
2,6,1,4,1,牛乳,1409,0.4,1152,0.4,1403,0.4,1677,0.5,1979,0.6
2,6,1,4,2,乳製品,2046,0.6,1711,0.6,2283,0.6,2369,0.7,2158,0.6
2,6,1,4,3,卵,792,0.2,687,0.2,812,0.2,905,0.3,951,0.3
2,5,1,5,0,野菜・海藻,9745,3,9443,3.4,10401,2.9,9675,2.8,9526,2.8
2,6,1,5,1,生鮮野菜,6639,2.1,6200,2.2,7142,2,7001,2,6390,1.9
2,6,1,5,2,乾物・海藻,737,0.2,855,0.3,707,0.2,592,0.2,632,0.2
2,6,1,5,3,大豆加工品,1162,0.4,1075,0.4,1275,0.4,1186,0.3,1203,0.4
2,6,1,5,4,他の野菜・海藻加工品,1206,0.4,1314,0.5,1277,0.4,897,0.3,1301,0.4
